,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,11.79,0.9,9.99,0.89,11.79,1570226400,0,10.003,240,3.01
1,11.79,0.9,9.99,0.89,11.79,1570230000,0,10.003,229,3.93
2,11.62,0.77,10.41,0.92,11.62,1570233600,0,10.003,246,3.01
3,11.62,0.9,9.99,0.9,11.62,1570237200,0,10.003,252,3.52
4,11.62,0.77,9.99,0.9,11.62,1570240800,0,10.003,252,4.31
5,12.21,0.9,9.41,0.83,12.21,1570244400,0,10.003,282,3.31
6,11.62,0.9,9.41,0.86,11.62,1570248000,0,10.003,327,3.81
7,11.2,0.9,7.41,0.77,11.2,1570251600,0,10.003,325,4.89
8,10.2,0.75,6.83,0.8,10.2,1570255200,0,10.003,341,1.08
9,10.62,0.9,7.41,0.81,10.62,1570258800,0,10.003,338,1.96
10,11.2,0.9,6.0,0.7,11.2,1570262400,1,10.003,5,4.18
11,11.2,0.9,6.0,0.7,11.2,1570266000,2,10.003,6,3.43
12,11.79,0.9,5.0,0.63,11.79,1570269600,2,10.003,22,3.89
13,11.79,0.9,4.42,0.61,11.79,1570273200,2,10.003,54,4.18
14,12.21,0.9,4.42,0.59,12.21,1570276800,2,10.003,21,3.52
15,12.21,0.9,4.42,0.59,12.21,1570280400,2,10.003,50,3.72
16,12.62,0.9,5.0,0.6,12.62,1570284000,1,10.003,20,2.51
17,12.62,0.9,4.42,0.57,12.62,1570287600,1,10.003,15,2.72
18,12.21,0.9,5.0,0.61,12.21,1570291200,0,10.003,20,1.49
19,11.2,0.9,5.41,0.68,11.2,1570294800,0,10.003,52,3.43
20,10.62,0.19,5.41,0.7,10.62,1570298400,0,10.003,42,2.93
21,8.62,0.44,4.84,0.72,9.62,1570302000,0,10.003,38,2.16
22,8.18,0.77,5.41,0.75,9.62,1570305600,0,10.003,66,2.81
23,7.68,0.66,5.41,0.77,9.21,1570309200,0,10.003,80,2.81
