,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.93,0.04,11.14,0.69,clear-night,291.6,0.0,0.0,,1018.7,Klar,16.93,1598220000,0,16.093,306,5.72,1.86
1,16.41,0.02,11.32,0.72,clear-night,291.1,0.0071,0.01,rain,1018.7,Klar,16.41,1598223600,0,16.093,224,4.47,1.63
2,17.18,0.07,11.76,0.7,clear-night,292.3,0.0105,0.01,rain,1018.8,Klar,17.18,1598227200,0,16.093,235,2.87,2.2
3,16.46,0.22,11.74,0.74,clear-night,292.6,0.007,0.02,rain,1018.6,Klar,16.46,1598230800,0,16.093,238,2.67,2.17
4,15.49,0.41,11.46,0.77,partly-cloudy-night,293.0,0.0066,0.01,rain,1018.2,Leicht bewölkt,15.49,1598234400,0,16.093,228,2.94,2.15
5,14.96,0.59,11.34,0.79,partly-cloudy-night,293.6,0.0111,0.01,rain,1017.7,Leicht bewölkt,14.96,1598238000,0,16.093,223,3.41,2.21
6,14.95,0.68,11.26,0.79,partly-cloudy-night,294.7,0.02,0.01,rain,1017.5,Überwiegend bewölkt,14.95,1598241600,0,16.093,227,4.05,2.24
7,15.48,0.74,11.51,0.77,partly-cloudy-day,296.0,0.0343,0.02,rain,1017.6,Überwiegend bewölkt,15.48,1598245200,0,16.093,231,4.89,2.32
8,16.15,0.78,11.03,0.72,partly-cloudy-day,297.3,0.0,0.0,,1017.6,Überwiegend bewölkt,16.15,1598248800,0,16.093,235,4.63,2.33
9,17.26,0.84,10.85,0.66,partly-cloudy-day,297.4,0.0,0.0,,1017.7,Überwiegend bewölkt,17.26,1598252400,1,16.093,245,5.71,2.83
10,18.69,0.92,10.38,0.58,cloudy,297.3,0.0059,0.01,rain,1017.8,Stark bewölkt,18.69,1598256000,2,16.093,251,7.0,3.52
11,19.69,0.97,9.67,0.52,cloudy,298.0,0.0123,0.01,rain,1017.5,Stark bewölkt,19.69,1598259600,3,16.093,246,7.84,4.09
12,20.44,0.97,8.93,0.48,cloudy,300.0,0.0163,0.01,rain,1017.2,Stark bewölkt,20.44,1598263200,3,16.093,203,7.85,4.65
13,20.93,0.97,8.32,0.44,cloudy,302.9,0.021,0.01,rain,1016.9,Stark bewölkt,20.93,1598266800,4,16.093,308,7.32,4.9
14,21.7,0.97,8.25,0.42,cloudy,305.6,0.0206,0.01,rain,1016.7,Stark bewölkt,21.7,1598270400,4,16.093,270,6.97,4.92
15,23.25,0.99,7.45,0.36,cloudy,306.3,0.0053,0.01,rain,1016.8,Stark bewölkt,23.25,1598274000,3,16.093,202,5.6,3.42
16,23.64,0.99,8.19,0.37,cloudy,308.8,0.0,0.0,,1016.4,Stark bewölkt,23.64,1598277600,3,16.093,328,6.11,3.66
17,23.47,0.97,8.86,0.39,cloudy,311.0,0.0,0.0,,1016.2,Stark bewölkt,23.47,1598281200,2,16.093,271,6.42,3.61
18,22.99,0.95,9.57,0.42,cloudy,313.8,0.0,0.0,,1016.0,Stark bewölkt,22.99,1598284800,1,16.093,259,6.28,3.39
19,22.12,0.88,9.99,0.46,cloudy,316.4,0.0,0.0,,1016.0,Stark bewölkt,22.12,1598288400,0,16.093,277,5.94,3.02
20,20.98,0.78,9.9,0.49,partly-cloudy-day,318.9,0.0,0.0,,1015.9,Überwiegend bewölkt,20.98,1598292000,0,16.093,279,4.67,2.26
21,19.77,0.55,10.17,0.54,partly-cloudy-night,316.5,0.0,0.0,,1016.2,Leicht bewölkt,19.77,1598295600,0,16.093,331,4.62,1.94
22,18.22,0.26,10.2,0.59,clear-night,311.7,0.0,0.0,,1016.9,Klar,18.22,1598299200,0,16.093,214,4.95,1.69
23,16.81,0.06,10.18,0.65,clear-night,307.2,0.0,0.0,,1017.1,Klar,16.81,1598302800,0,16.093,272,5.06,1.48
