,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.26,,10.68,0.79,14.26,1559340000,0.0,10.003,270.0,,1.34
1,12.64,,10.38,0.86,12.64,1559343600,0.0,9.07,0.0,,0.5
2,11.65,,10.68,0.94,11.65,1559347200,0.0,9.383,320.0,,0.69
3,10.95,,9.31,0.9,10.95,1559350800,0.0,9.383,326.0,,0.65
4,10.64,,9.69,0.94,10.64,1559354400,0.0,10.003,311.0,,0.69
5,9.64,,9.64,1.0,9.64,1559358000,0.0,10.003,324.0,,0.5
6,9.64,,9.64,1.0,9.64,1559361600,,9.691,167.0,,0.65
7,12.02,,10.68,0.92,12.02,1559365200,,9.07,60.0,,0.34
8,13.02,,11.69,0.92,13.02,1559368800,,9.383,,,
9,16.02,,12.38,0.79,16.02,1559372400,,9.07,41.0,,1.5
10,18.72,0.19,12.69,0.68,18.72,1559376000,4.0,9.383,30.0,,1.5
11,21.02,0.19,11.38,0.54,21.02,1559379600,6.0,9.691,60.0,,3.1
12,22.02,0.19,10.68,0.49,22.02,1559383200,8.0,9.691,80.0,,2.6
13,22.33,,10.68,0.48,22.33,1559386800,,9.383,71.0,8.8,2.95
14,23.33,,10.68,0.45,23.33,1559390400,,9.383,140.0,,1.5
15,24.34,,9.99,0.4,24.34,1559394000,,9.691,53.0,,2.25
16,24.34,,11.07,0.43,24.34,1559397600,,10.003,68.0,,2.09
17,24.34,,10.68,0.42,24.34,1559401200,,9.691,99.0,,2.25
18,25.02,,9.31,0.37,25.02,1559404800,,10.003,71.0,,2.6
19,25.02,,9.99,0.39,25.02,1559408400,,10.003,86.0,,2.72
20,24.34,,11.07,0.43,24.34,1559412000,,10.003,95.0,,1.5
21,21.95,,11.38,0.51,21.95,1559415600,,10.003,66.0,,1.16
22,18.96,,11.69,0.63,18.96,1559419200,0.0,10.003,332.0,,1.76
23,17.65,,11.38,0.67,17.65,1559422800,0.0,10.003,90.0,,1.5
