,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,20.81,1.0,4.83,0.35,20.81,1562796000,0,10.003,5,3.3
1,20.64,1.0,5.0,0.36,20.64,1562799600,0,10.003,13,2.78
2,19.64,1.0,6.0,0.41,19.64,1562803200,0,10.003,42,2.37
3,19.23,1.0,7.59,0.47,19.23,1562806800,0,10.003,46,2.72
4,18.64,1.0,9.17,0.54,18.64,1562810400,0,10.003,41,1.7
5,18.22,0.66,9.58,0.57,18.22,1562814000,0,10.003,58,1.96
6,17.22,0.66,9.99,0.62,17.22,1562817600,0,10.003,341,0.87
7,17.64,0.66,10.58,0.63,17.64,1562821200,0,10.003,71,1.85
8,17.64,1.0,10.99,0.65,17.64,1562824800,1,10.003,71,1.75
9,18.22,0.66,11.58,0.65,18.22,1562828400,2,10.003,71,0.62
10,19.23,0.52,10.99,0.59,19.23,1562832000,3,10.003,142,1.5
11,19.64,0.66,10.99,0.57,19.64,1562835600,4,10.003,130,1.75
12,20.23,0.77,10.58,0.54,20.23,1562839200,5,10.003,184,2.09
13,19.23,0.44,12.0,0.63,19.23,1562842800,7,10.003,195,3.01
14,17.05,0.62,13.59,0.8,17.05,1562846400,6,10.003,237,4.01
15,15.67,1.0,14.41,0.92,15.64,1562850000,4,8.831,276,2.3
16,15.64,0.9,14.0,0.9,15.64,1562853600,4,9.414,251,1.08
17,16.25,0.9,14.59,0.9,16.22,1562857200,3,10.003,200,0.87
18,16.96,0.62,15.59,0.93,16.81,1562860800,2,10.003,155,2.09
19,18.37,0.9,16.0,0.87,18.22,1562864400,1,10.003,185,2.3
20,18.46,0.77,16.58,0.9,18.22,1562868000,0,10.003,180,1.96
21,18.06,0.66,16.58,0.93,17.81,1562871600,0,10.003,166,2.09
22,17.51,0.66,16.58,0.96,17.22,1562875200,0,10.003,185,2.51
23,17.05,0.66,16.17,0.96,16.81,1562878800,0,10.003,175,2.51
