,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,0.73,0.75,2.96,1.0,2.96,1551826800,0.0,10.003,170.0,2.25
1,1.95,0.75,1.95,1.0,1.95,1551830400,0.0,10.003,90.0,1.16
2,1.64,0.44,1.38,0.98,1.64,1551834000,0.0,3.447,90.0,1.16
3,1.26,0.53,1.26,1.0,1.26,1551837600,0.0,4.067,,
4,-0.06,0.27,-0.06,1.0,-0.06,1551841200,0.0,3.584,,
5,-1.35,0.53,-1.35,1.0,-1.35,1551848400,0.0,2.206,314.0,0.5
6,-1.35,0.44,-1.35,1.0,-1.35,1551852000,0.0,1.044,300.0,0.34
7,-0.68,0.36,-0.68,1.0,-0.68,1551855600,0.0,6.994,276.0,1.0
8,2.41,0.36,1.75,0.95,2.41,1551859200,1.0,7.522,311.0,0.31
9,4.05,,2.07,0.81,5.1,1551862800,,,260.0,1.5
10,5.72,0.75,2.37,0.72,7.09,1551866400,2.0,9.383,45.0,2.09
11,8.41,0.75,3.7,0.68,9.4,1551870000,3.0,10.003,91.0,2.11
12,10.09,0.75,3.31,0.63,10.09,1551873600,3.0,10.003,128.0,2.26
13,13.02,0.75,3.31,0.52,13.02,1551877200,2.0,10.003,125.0,2.79
14,13.64,0.75,0.76,0.41,13.64,1551880800,2.0,10.003,121.0,3.41
15,13.64,0.75,1.06,0.42,13.64,1551884400,1.0,10.003,139.0,2.79
16,12.95,0.75,2.69,0.5,12.95,1551888000,0.0,10.003,154.0,2.79
17,11.65,0.75,2.31,0.53,11.65,1551891600,0.0,10.003,159.0,2.44
18,10.95,0.75,1.06,0.5,10.95,1551895200,0.0,10.003,158.0,2.72
19,8.26,0.75,1.06,0.58,8.95,1551902400,0.0,10.003,105.0,1.69
20,7.65,0.75,1.06,0.58,8.95,1551906000,0.0,10.003,100.0,2.41
21,7.17,0.75,1.75,0.64,8.27,1551909600,0.0,10.003,108.0,2.0
