,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.05,0.22,-2.55,0.6,clear-night,364.6,0.0234,0.03,rain,1014.0,Klar,4.49,1581462000,0,16.093,259,15.34,6.75
1,-0.27,0.2,-2.49,0.61,clear-night,367.4,0.0193,0.03,rain,1014.4,Klar,4.27,1581465600,0,16.093,252,15.27,6.57
2,-0.18,0.2,-2.7,0.6,clear-night,369.1,0.011,0.03,rain,1014.5,Klar,4.33,1581469200,0,16.093,249,14.87,6.55
3,-0.42,0.23,-2.69,0.61,clear-night,370.3,0.0,0.0,,1014.8,Klar,4.2,1581472800,0,16.093,250,14.23,6.73
4,-0.61,0.3,-2.7,0.61,clear-night,373.2,0.0,0.0,,1014.0,Klar,4.05,1581476400,0,16.093,250,13.76,6.75
5,-0.74,0.38,-2.83,0.61,partly-cloudy-night,379.4,0.0,0.0,,1014.2,Leicht bewölkt,3.93,1581480000,0,16.093,250,13.66,6.67
6,-0.91,0.48,-3.11,0.61,partly-cloudy-night,387.0,0.0,0.0,,1014.5,Leicht bewölkt,3.76,1581483600,0,16.093,249,13.77,6.55
7,-0.91,0.6,-2.78,0.63,partly-cloudy-night,393.0,0.0,0.0,,1014.8,Überwiegend bewölkt,3.66,1581487200,0,16.093,240,13.46,6.26
8,-0.88,0.73,-2.07,0.66,partly-cloudy-day,397.7,0.0,0.0,,1015.7,Überwiegend bewölkt,3.78,1581490800,0,16.093,242,13.4,6.52
9,-0.64,0.88,-1.2,0.69,cloudy,401.4,0.0,0.0,,1016.1,Stark bewölkt,4.03,1581494400,0,16.093,248,13.25,6.74
10,-0.02,0.97,-0.49,0.7,cloudy,403.0,0.0093,0.09,rain,1016.2,Stark bewölkt,4.58,1581498000,0,16.093,254,13.2,6.99
11,1.15,0.97,-0.46,0.65,cloudy,401.4,0.0142,0.11,rain,1016.3,Stark bewölkt,5.53,1581501600,1,16.093,252,12.79,7.12
12,2.2,0.98,-0.57,0.61,cloudy,397.7,0.0283,0.15,rain,1016.5,Stark bewölkt,6.32,1581505200,1,16.093,251,12.26,7.03
13,2.89,0.97,-0.46,0.59,cloudy,394.0,0.054,0.18,rain,1016.5,Stark bewölkt,6.9,1581508800,1,14.728,248,11.91,7.17
14,1.78,0.97,-0.33,0.65,rain,392.1,0.2702,0.33,rain,1017.3,Leichter Regen möglich,5.79,1581512400,1,2.354,249,11.05,6.3
15,1.46,0.98,0.0,0.67,rain,391.8,0.3157,0.33,rain,1017.3,Leichter Regen möglich,5.58,1581516000,1,2.525,252,10.91,6.44
16,1.09,0.97,0.16,0.7,rain,390.0,0.3005,0.31,rain,1017.5,Leichter Regen möglich,5.19,1581519600,0,3.257,253,10.55,6.1
17,1.24,0.92,0.02,0.69,cloudy,385.6,0.186,0.17,rain,1017.9,Stark bewölkt,5.24,1581523200,0,9.103,254,10.41,5.88
18,1.62,0.88,0.07,0.69,cloudy,379.5,0.0673,0.08,rain,1018.4,Stark bewölkt,5.37,1581526800,0,16.093,253,10.37,5.39
19,2.34,0.77,-0.32,0.66,partly-cloudy-night,373.1,0.0,0.0,,1019.2,Überwiegend bewölkt,5.42,1581530400,0,16.093,246,10.12,4.08
20,1.97,0.54,-0.37,0.68,partly-cloudy-night,366.5,0.0,0.0,,1019.6,Leicht bewölkt,5.12,1581534000,0,16.093,246,10.25,4.07
21,1.24,0.26,-0.23,0.71,clear-night,359.8,0.0,0.0,,1020.0,Klar,4.5,1581537600,0,16.093,243,10.44,4.01
22,0.92,0.1,-0.17,0.74,clear-night,355.6,0.0051,0.03,rain,1020.2,Klar,4.07,1581541200,0,16.093,241,10.32,3.67
23,0.88,0.18,-0.17,0.75,clear-night,355.8,0.0071,0.03,rain,1020.3,Klar,3.84,1581544800,0,16.093,235,9.6,3.31
