,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.16,0.39,1.64,0.84,partly-cloudy-night,332.2,0.0,0.0,,1017.0,Leicht bewölkt,4.19,1580338800,0,16.093,227,9.17,3.52
1,1.21,0.58,1.95,0.84,partly-cloudy-night,328.6,0.0064,0.05,rain,1017.0,Leicht bewölkt,4.34,1580342400,0,16.093,226,9.91,3.73
2,1.42,0.72,1.78,0.82,partly-cloudy-night,325.0,0.0,0.0,,1016.9,Überwiegend bewölkt,4.54,1580346000,0,16.093,221,9.99,3.78
3,1.44,0.88,2.04,0.84,cloudy,322.6,0.0,0.0,,1016.5,Stark bewölkt,4.57,1580349600,0,16.093,225,10.34,3.82
4,1.38,0.97,2.11,0.84,cloudy,320.8,0.0,0.0,,1015.5,Stark bewölkt,4.53,1580353200,0,16.093,223,10.59,3.84
5,1.16,0.99,2.22,0.86,cloudy,320.5,0.0,0.0,,1015.9,Stark bewölkt,4.42,1580356800,0,16.093,221,10.7,3.97
6,0.94,0.99,2.21,0.86,cloudy,321.1,0.0,0.0,,1015.9,Stark bewölkt,4.26,1580360400,0,16.093,218,10.71,4.02
7,0.86,0.95,2.42,0.88,cloudy,320.5,0.0062,0.04,rain,1015.8,Stark bewölkt,4.22,1580364000,0,16.093,217,10.7,4.08
8,0.97,0.78,2.16,0.87,partly-cloudy-night,317.1,0.0062,0.03,rain,1015.8,Überwiegend bewölkt,4.19,1580367600,0,16.093,212,10.92,3.82
9,0.94,0.56,2.16,0.86,partly-cloudy-day,314.0,0.0051,0.04,rain,1015.8,Leicht bewölkt,4.25,1580371200,0,16.093,218,10.66,4.0
10,1.04,0.41,2.24,0.86,partly-cloudy-day,311.4,0.0051,0.05,rain,1015.6,Leicht bewölkt,4.41,1580374800,0,16.093,222,10.35,4.16
11,2.38,0.45,3.12,0.84,partly-cloudy-day,309.4,0.0051,0.07,rain,1015.2,Leicht bewölkt,5.53,1580378400,1,16.093,222,9.97,4.25
12,4.18,0.56,4.33,0.83,partly-cloudy-day,307.9,0.0062,0.08,rain,1014.5,Leicht bewölkt,7.08,1580382000,1,16.093,221,9.54,4.47
13,6.03,0.68,5.16,0.79,partly-cloudy-day,307.1,0.0062,0.07,rain,1013.7,Überwiegend bewölkt,8.65,1580385600,1,16.093,220,9.34,4.66
14,7.94,0.78,4.82,0.71,partly-cloudy-day,291.2,0.0,0.0,,1012.4,Überwiegend bewölkt,9.83,1580389200,1,16.093,206,9.08,3.7
15,10.16,0.89,4.99,0.7,cloudy,293.8,0.0,0.0,,1011.3,Stark bewölkt,10.16,1580392800,1,16.093,202,9.37,3.59
16,6.55,0.97,4.64,0.76,cloudy,296.1,0.0,0.0,,1010.4,Stark bewölkt,8.72,1580396400,0,16.093,202,9.92,3.76
17,6.37,0.99,4.59,0.75,cloudy,297.0,0.0547,0.06,rain,1009.8,Stark bewölkt,8.7,1580400000,0,16.093,201,10.86,4.05
18,5.95,0.99,4.49,0.76,cloudy,297.5,0.3109,0.17,rain,1009.4,Stark bewölkt,8.55,1580403600,0,16.093,204,12.07,4.59
19,5.43,0.99,4.7,0.79,rain,299.4,0.5007,0.29,rain,1009.0,Leichter Regen möglich,8.16,1580407200,0,16.093,201,11.43,4.67
20,5.54,1.0,5.68,0.83,rain,298.7,0.3598,0.34,rain,1008.5,Leichter Regen möglich,8.33,1580410800,0,16.093,205,12.29,4.88
21,5.87,1.0,6.99,0.89,rain,297.2,0.1472,0.32,rain,1008.2,Nieselregen möglich,8.62,1580414400,0,16.093,210,13.28,4.99
22,6.32,0.99,7.89,0.93,rain,295.9,0.0733,0.28,rain,1007.8,Nieselregen möglich,9.03,1580418000,0,16.093,215,14.06,5.14
23,7.01,0.99,8.73,0.94,cloudy,295.1,0.0594,0.22,rain,1007.6,Stark bewölkt,9.66,1580421600,0,16.093,221,14.5,5.4
