,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.22,0.75,8.42,0.68,14.22,1558130400,0,10.003,66.0,3.3
1,13.4,0.75,9.0,0.75,13.4,1558134000,0,10.003,60.0,3.81
2,12.4,0.19,9.0,0.8,12.4,1558137600,0,10.003,62.0,2.09
3,10.22,0.0,7.41,0.83,10.22,1558141200,0,10.003,71.0,1.08
4,9.81,0.19,8.0,0.89,9.81,1558144800,0,10.003,80.0,0.87
5,9.81,0.0,8.42,0.91,9.81,1558148400,0,10.003,60.0,0.87
6,8.99,0.0,7.82,0.88,9.64,1558152000,0,10.003,344.0,1.75
7,10.63,0.0,8.42,0.86,10.63,1558155600,0,10.003,71.0,0.87
8,12.22,0.0,9.99,0.86,12.22,1558159200,1,10.003,80.0,1.28
9,13.81,0.0,9.99,0.78,13.81,1558162800,2,10.003,56.0,1.75
10,15.22,0.19,9.99,0.71,15.22,1558166400,4,10.003,108.0,2.09
11,17.05,0.33,9.99,0.63,17.05,1558170000,5,10.003,,0.0
12,19.64,0.08,9.41,0.52,19.64,1558173600,7,10.003,,0.0
13,20.23,0.08,9.0,0.48,20.23,1558177200,8,10.003,120.0,3.1
14,21.64,0.08,9.99,0.47,21.64,1558180800,8,10.003,50.0,1.28
15,22.23,0.18,9.58,0.45,22.23,1558184400,7,10.003,180.0,1.5
16,21.64,0.62,8.59,0.43,21.64,1558188000,4,10.003,109.0,2.51
17,18.05,0.44,11.58,0.66,18.05,1558191600,3,10.003,221.0,4.77
18,19.64,0.33,10.99,0.57,19.64,1558195200,2,10.003,304.0,2.16
19,19.23,0.52,10.99,0.59,19.23,1558198800,1,10.003,274.0,2.51
20,18.81,0.44,10.82,0.6,18.81,1558202400,0,10.003,273.0,1.96
21,17.22,0.66,11.41,0.69,17.22,1558206000,0,10.003,173.0,3.79
22,15.64,0.9,10.99,0.74,15.64,1558209600,0,10.003,184.0,2.51
23,13.81,0.9,12.0,0.89,13.81,1558213200,0,10.003,272.0,2.37
