,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.92,0.86,0.11,0.81,partly-cloudy-night,374.9,0.0128,0.09,rain,1044.3,Überwiegend bewölkt,3.09,1579474800,0,16.093,347,4.27,1.39
1,1.81,0.62,0.14,0.82,partly-cloudy-night,372.4,0.0081,0.06,rain,1044.5,Überwiegend bewölkt,2.93,1579478400,0,16.093,349,3.25,1.35
2,0.51,0.38,-0.41,0.82,partly-cloudy-night,369.6,0.0,0.0,,1045.1,Leicht bewölkt,2.4,1579482000,0,16.093,356,4.26,1.86
3,0.03,0.18,-0.85,0.82,clear-night,364.7,0.0,0.0,,1044.9,Klar,1.86,1579485600,0,16.093,359,3.87,1.75
4,-0.38,0.17,-1.21,0.82,clear-night,359.7,0.0,0.0,,1044.7,Klar,1.46,1579489200,0,16.093,5,3.88,1.7
5,-0.76,0.18,-1.43,0.83,clear-night,354.8,0.0,0.0,,1044.9,Klar,1.14,1579492800,0,16.093,13,4.65,1.71
6,-1.14,0.33,-1.51,0.84,partly-cloudy-night,350.0,0.0,0.0,,1045.5,Leicht bewölkt,0.86,1579496400,0,16.093,18,5.83,1.75
7,-1.32,0.23,-1.48,0.85,clear-night,346.2,0.0,0.0,,1046.1,Klar,0.77,1579500000,0,16.093,23,6.63,1.81
8,-1.16,0.19,-1.56,0.84,clear-night,342.1,0.0,0.0,,1046.3,Klar,0.92,1579503600,0,16.093,26,5.26,1.82
9,-1.19,0.04,-1.58,0.83,clear-day,340.5,0.0,0.0,,1046.6,Klar,1.02,1579507200,0,16.093,26,5.95,1.94
10,-0.78,0.01,-1.49,0.8,clear-day,339.3,0.0,0.0,,1047.3,Klar,1.6,1579510800,0,16.093,26,6.21,2.16
11,0.35,0.01,-1.08,0.76,clear-day,338.7,0.0,0.0,,1047.5,Klar,2.71,1579514400,1,16.093,37,5.57,2.33
12,1.65,0.01,-0.2,0.74,clear-day,338.6,0.0,0.0,,1047.4,Klar,3.98,1579518000,1,16.093,43,4.49,2.54
13,2.97,0.01,0.45,0.71,clear-day,338.4,0.0,0.0,,1047.2,Klar,5.22,1579521600,1,16.093,49,3.74,2.73
14,3.48,0.05,0.45,0.69,clear-day,343.6,0.0,0.0,,1046.9,Klar,5.67,1579525200,1,16.093,53,3.38,2.77
15,3.73,0.11,0.56,0.69,clear-day,342.5,0.0,0.0,,1046.5,Klar,5.86,1579528800,0,16.093,47,3.73,2.74
16,2.76,0.09,0.08,0.71,clear-day,342.0,0.0,0.0,,1046.1,Klar,5.0,1579532400,0,16.093,38,4.07,2.66
17,2.52,0.03,-0.09,0.72,clear-night,342.5,0.0,0.0,,1046.2,Klar,4.52,1579536000,0,16.093,35,4.3,2.29
18,1.75,0.07,-0.43,0.75,clear-night,343.6,0.0,0.0,,1046.2,Klar,3.51,1579539600,0,16.093,26,4.55,1.89
19,1.21,0.28,-0.28,0.8,clear-night,344.7,0.0,0.0,,1046.5,Klar,2.89,1579543200,0,16.093,29,4.64,1.75
20,0.9,0.13,-0.21,0.81,clear-night,348.8,0.0,0.0,,1046.5,Klar,2.76,1579546800,0,16.093,32,5.45,1.87
21,0.38,0.42,-0.62,0.82,partly-cloudy-night,351.0,0.0,0.0,,1046.4,Leicht bewölkt,2.21,1579550400,0,16.093,32,5.01,1.79
22,-0.16,0.19,-1.07,0.81,clear-night,352.4,0.0,0.0,,1046.4,Klar,1.78,1579554000,0,16.093,33,4.6,1.82
23,-0.7,0.17,-1.51,0.82,clear-night,352.7,0.0,0.0,,1046.2,Klar,1.29,1579557600,0,16.093,35,4.31,1.8
