,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-2.29,0.75,0.69,0.95,1.33,1553554800,0.0,7.334,307.0,3.48
1,-2.26,0.83,0.69,0.98,1.03,1553558400,0.0,9.383,328.0,2.99
2,-1.79,0.75,0.69,0.98,1.03,1553562000,0.0,8.763,341.0,2.48
3,-3.08,0.65,0.01,0.93,1.03,1553565600,0.0,8.142,349.0,4.09
4,-3.4,0.75,0.01,0.93,1.03,1553569200,0.0,8.296,320.0,4.6
5,-0.78,0.75,0.01,0.96,0.64,1553572800,0.0,9.383,347.0,1.35
6,-1.75,0.65,-0.31,0.95,0.34,1553576400,0.0,10.003,328.0,1.76
7,1.03,0.75,0.37,0.95,1.03,1553580000,0.0,10.003,,
8,2.03,0.75,0.37,0.89,2.03,1553583600,1.0,10.003,41.0,0.5
9,0.56,0.75,0.37,0.89,2.03,1553587200,1.0,10.003,330.0,1.5
10,2.04,0.65,0.06,0.79,3.33,1553590800,3.0,10.003,320.0,1.5
11,2.4,0.75,-0.24,0.76,3.65,1553594400,3.0,10.003,207.0,1.5
12,3.19,0.75,-0.92,0.69,4.34,1553598000,4.0,10.003,259.0,1.5
13,5.33,,-1.94,0.59,5.33,1553601600,,,,
14,5.63,0.75,-2.61,0.5,7.03,1553605200,3.0,10.003,279.0,2.11
15,5.08,0.53,-2.61,0.5,7.03,1553608800,3.0,10.003,287.0,2.79
16,4.64,0.36,-2.92,0.49,7.03,1553612400,2.0,10.003,342.0,3.48
17,3.51,0.36,-2.92,0.5,6.65,1553616000,1.0,10.003,324.0,4.74
18,2.33,0.27,-2.92,0.54,5.64,1553619600,0.0,10.003,321.0,4.59
19,2.24,,-2.61,0.58,4.95,1553623200,0.0,10.003,350.0,3.3
20,3.05,0.36,-2.0,0.62,4.64,1553626800,0.0,10.003,335.0,1.91
21,2.04,0.27,-2.3,0.67,3.33,1553630400,0.0,10.003,322.0,1.5
22,3.33,0.44,-2.3,0.67,3.33,1553634000,0.0,10.003,274.0,1.19
23,2.27,0.75,-2.0,0.68,3.33,1553637600,0.0,10.003,283.0,1.35
