,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.98,0.96,-0.57,0.8,cloudy,320.1,0.0163,0.02,rain,1014.0,Stark bewölkt,2.52,1582930800,0,16.093,201,10.45,3.67
1,-0.27,0.97,0.38,0.82,cloudy,323.3,0.0321,0.03,rain,1013.1,Stark bewölkt,3.08,1582934400,0,16.093,208,10.61,3.63
2,0.86,0.98,1.01,0.81,cloudy,324.4,0.0056,0.02,rain,1011.4,Stark bewölkt,4.02,1582938000,0,16.093,209,12.26,3.67
3,1.1,0.99,1.83,0.85,cloudy,325.1,0.03,0.05,rain,1010.4,Stark bewölkt,4.16,1582941600,0,16.093,213,14.08,3.56
4,1.24,1.0,2.41,0.88,cloudy,325.3,0.0644,0.08,rain,1009.5,Stark bewölkt,4.25,1582945200,0,16.093,214,15.24,3.51
5,1.22,1.0,2.45,0.88,cloudy,324.3,0.0902,0.1,rain,1008.7,Stark bewölkt,4.28,1582948800,0,16.093,213,15.12,3.59
6,0.93,1.0,2.2,0.87,cloudy,322.8,0.1134,0.11,rain,1008.0,Stark bewölkt,4.11,1582952400,0,16.093,210,14.34,3.73
7,0.56,1.0,1.78,0.87,cloudy,324.0,0.0899,0.03,rain,1007.0,Stark bewölkt,3.81,1582956000,0,16.093,199,9.29,3.74
8,0.55,1.0,1.64,0.85,cloudy,327.2,0.0996,0.06,rain,1005.9,Stark bewölkt,3.86,1582959600,0,16.093,192,9.26,3.86
9,0.43,1.0,1.45,0.84,cloudy,332.3,0.1371,0.08,rain,1004.6,Stark bewölkt,3.83,1582963200,1,16.093,184,10.05,3.99
10,0.83,1.0,1.75,0.84,cloudy,340.0,0.1681,0.1,rain,1003.4,Stark bewölkt,4.24,1582966800,1,16.093,181,10.72,4.16
11,1.82,1.0,1.92,0.8,cloudy,352.5,0.1047,0.09,rain,1002.6,Stark bewölkt,5.13,1582970400,2,16.093,183,10.68,4.36
12,3.05,1.0,2.33,0.76,cloudy,367.7,0.0309,0.07,rain,1001.9,Stark bewölkt,6.23,1582974000,2,16.093,190,10.52,4.61
13,4.48,1.0,2.9,0.73,cloudy,379.9,0.0094,0.07,rain,1001.3,Stark bewölkt,7.45,1582977600,2,16.093,196,11.1,4.83
14,7.69,1.0,1.81,0.57,cloudy,358.9,0.0059,0.07,rain,999.5,Stark bewölkt,9.97,1582981200,2,16.093,191,13.09,4.63
15,6.78,1.0,3.07,0.65,cloudy,366.2,0.0,0.0,,998.9,Stark bewölkt,9.32,1582984800,1,16.093,194,15.58,4.9
16,4.52,1.0,3.69,0.76,wind,372.7,0.0054,0.01,rain,998.5,Frische Brise und stark bewölkt,7.59,1582988400,1,16.093,198,17.5,5.11
17,3.7,0.98,3.71,0.8,wind,378.1,0.0271,0.11,rain,998.7,Frische Brise und stark bewölkt,6.99,1582992000,0,16.093,208,18.55,5.27
18,2.83,0.97,3.28,0.81,wind,382.8,0.1039,0.22,rain,999.5,Frische Brise und stark bewölkt,6.33,1582995600,0,16.093,217,19.09,5.39
19,2.34,0.96,3.2,0.83,rain,385.8,0.2174,0.42,rain,1000.5,Nieselregen möglich und frische Brise,5.91,1582999200,0,13.913,210,18.8,5.32
20,1.98,0.97,3.06,0.85,rain,388.7,0.588,0.62,rain,1001.4,Leichter Regen möglich,5.44,1583002800,0,15.652,175,16.65,4.81
21,1.54,0.98,2.66,0.86,rain,386.8,1.0918,0.69,rain,1002.8,Regen,4.86,1583006400,0,15.1,292,14.94,4.27
22,1.2,1.0,2.34,0.86,rain,385.1,1.4519,0.68,rain,1003.9,Regen,4.4,1583010000,0,14.34,264,13.53,3.87
23,0.95,1.0,2.05,0.86,rain,384.2,1.1201,0.64,rain,1004.5,Regen,4.12,1583013600,0,12.406,295,12.59,3.71
