,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,20.3,0.88,14.31,0.68,cloudy,313.9,0.0806,0.08,rain,1013.0,Stark bewölkt,20.3,1597788000,0,16.093,308,2.42,1.12
1,19.74,0.83,14.35,0.71,partly-cloudy-night,314.2,0.0215,0.03,rain,1013.1,Überwiegend bewölkt,19.74,1597791600,0,16.093,215,2.47,0.99
2,19.01,0.69,14.32,0.74,partly-cloudy-night,314.1,0.007,0.01,rain,1013.4,Überwiegend bewölkt,19.01,1597795200,0,16.093,244,2.47,0.96
3,17.66,0.5,13.49,0.77,partly-cloudy-night,310.5,0.0,0.0,,1012.7,Leicht bewölkt,17.66,1597798800,0,16.093,331,2.6,0.95
4,16.55,0.26,13.3,0.81,clear-night,308.9,0.0,0.0,,1012.5,Klar,16.55,1597802400,0,16.093,17,2.24,0.79
5,15.86,0.1,13.22,0.84,clear-night,306.9,0.0,0.0,,1012.3,Klar,15.86,1597806000,0,16.093,65,1.93,0.7
6,15.72,0.03,13.14,0.85,clear-night,304.0,0.0,0.0,,1012.7,Klar,15.72,1597809600,0,16.093,73,1.72,0.74
7,15.95,0.04,13.27,0.84,clear-day,300.8,0.0,0.0,,1013.0,Klar,15.95,1597813200,0,16.093,70,1.55,0.79
8,16.63,0.1,13.25,0.8,clear-day,297.3,0.0072,0.01,rain,1013.1,Klar,16.63,1597816800,0,16.093,93,1.28,0.77
9,17.99,0.33,13.64,0.76,partly-cloudy-day,297.9,0.0,0.0,,1012.9,Leicht bewölkt,17.99,1597820400,1,16.093,121,1.47,0.86
10,20.08,0.61,14.35,0.7,partly-cloudy-day,300.0,0.0,0.0,,1012.6,Überwiegend bewölkt,20.08,1597824000,2,16.093,149,1.84,0.99
11,22.12,0.81,14.78,0.63,partly-cloudy-day,301.4,0.0,0.0,,1012.2,Überwiegend bewölkt,22.12,1597827600,3,16.093,167,2.18,1.07
12,23.77,0.79,14.57,0.56,partly-cloudy-day,300.8,0.0,0.0,,1011.9,Überwiegend bewölkt,23.77,1597831200,4,16.093,175,2.41,1.33
13,25.48,0.69,14.15,0.5,partly-cloudy-day,299.5,0.0,0.0,,1011.5,Überwiegend bewölkt,25.48,1597834800,5,16.093,171,2.63,1.44
14,26.72,0.64,13.67,0.45,partly-cloudy-day,298.5,0.0,0.0,,1011.0,Überwiegend bewölkt,26.72,1597838400,5,16.093,175,2.82,1.74
15,27.4,0.73,11.99,0.38,partly-cloudy-day,296.2,0.0,0.0,,1010.6,Überwiegend bewölkt,27.4,1597842000,4,16.093,168,3.0,2.05
16,27.87,0.87,12.27,0.38,partly-cloudy-day,296.8,0.0,0.0,,1010.2,Überwiegend bewölkt,27.87,1597845600,3,16.093,174,3.52,2.24
17,26.75,1.0,12.9,0.42,cloudy,297.2,0.0,0.0,,1009.7,Stark bewölkt,26.75,1597849200,2,16.093,178,3.85,2.27
18,26.75,0.98,13.53,0.44,cloudy,297.0,0.0,0.0,,1009.4,Stark bewölkt,26.75,1597852800,1,16.093,176,3.79,2.12
19,26.44,0.96,14.08,0.47,cloudy,296.4,0.0,0.0,,1009.2,Stark bewölkt,26.44,1597856400,0,16.093,176,3.54,1.79
20,25.87,0.91,14.35,0.49,cloudy,295.9,0.0,0.0,,1009.1,Stark bewölkt,25.87,1597860000,0,16.093,168,3.38,1.62
21,24.98,0.93,14.5,0.52,cloudy,296.0,0.0,0.0,,1009.0,Stark bewölkt,24.98,1597863600,0,16.093,148,2.69,1.24
22,23.8,0.96,14.7,0.57,cloudy,295.6,0.0,0.0,,1009.0,Stark bewölkt,23.8,1597867200,0,16.093,134,3.45,1.4
23,22.71,0.99,14.73,0.61,cloudy,294.7,0.0,0.0,,1009.1,Stark bewölkt,22.71,1597870800,0,16.093,122,3.83,1.5
