,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,10.44,0.97,2.49,0.58,cloudy,352.2,0.0,0.0,,1011.9,Stark bewölkt,10.44,1589407200,0,16.093,12,7.38,3.1
1,7.97,0.95,2.38,0.6,cloudy,353.5,0.0,0.0,,1012.6,Stark bewölkt,9.74,1589410800,0,16.093,9,8.14,3.41
2,6.95,0.91,2.36,0.63,cloudy,354.7,0.0,0.0,,1013.3,Stark bewölkt,8.97,1589414400,0,16.093,9,8.51,3.58
3,5.92,0.82,2.31,0.67,partly-cloudy-night,356.7,0.0075,0.02,rain,1014.1,Überwiegend bewölkt,8.07,1589418000,0,16.093,10,7.62,3.45
4,5.05,0.84,2.61,0.72,partly-cloudy-night,356.4,0.0117,0.02,rain,1014.4,Überwiegend bewölkt,7.43,1589421600,0,16.093,10,7.66,3.61
5,4.53,0.7,2.66,0.73,partly-cloudy-night,356.2,0.0215,0.03,rain,1015.0,Überwiegend bewölkt,7.11,1589425200,0,16.093,13,7.64,3.84
6,4.34,0.53,2.58,0.74,partly-cloudy-day,356.7,0.0,0.0,,1015.9,Leicht bewölkt,6.96,1589428800,0,16.093,17,7.56,3.87
7,4.55,0.48,2.57,0.72,partly-cloudy-day,357.3,0.0,0.0,,1016.0,Leicht bewölkt,7.24,1589432400,0,16.093,20,7.4,4.1
8,5.53,0.47,2.36,0.67,partly-cloudy-day,356.0,0.0,0.0,,1016.6,Leicht bewölkt,8.2,1589436000,1,16.093,23,7.77,4.56
9,6.8,0.38,2.61,0.63,partly-cloudy-day,354.0,0.0,0.0,,1017.1,Leicht bewölkt,9.27,1589439600,2,16.093,26,7.16,4.69
10,10.53,0.31,2.95,0.59,partly-cloudy-day,351.5,0.0,0.0,,1017.8,Leicht bewölkt,10.53,1589443200,3,16.093,29,6.29,4.68
11,11.8,0.47,3.27,0.56,partly-cloudy-day,349.8,0.0,0.0,,1018.0,Leicht bewölkt,11.8,1589446800,4,16.093,32,5.61,4.74
12,12.77,0.33,2.96,0.51,partly-cloudy-day,349.7,0.0,0.0,,1018.0,Leicht bewölkt,12.77,1589450400,5,16.093,34,5.27,4.68
13,13.58,0.06,2.2,0.46,clear-day,350.3,0.0051,0.02,rain,1017.9,Klar,13.58,1589454000,7,16.093,34,5.22,4.5
14,14.21,0.36,1.32,0.42,partly-cloudy-day,351.0,0.0051,0.02,rain,1017.6,Leicht bewölkt,14.21,1589457600,5,16.093,35,5.07,4.39
15,14.64,0.48,1.1,0.4,partly-cloudy-day,347.2,0.0,0.0,,1017.3,Leicht bewölkt,14.64,1589461200,5,16.093,32,4.7,4.43
16,15.0,0.41,1.37,0.4,partly-cloudy-day,347.7,0.0,0.0,,1016.7,Leicht bewölkt,15.0,1589464800,4,16.093,35,4.62,4.59
17,14.31,0.39,2.05,0.43,partly-cloudy-day,348.2,0.0,0.0,,1016.4,Leicht bewölkt,14.31,1589468400,3,16.093,37,4.79,4.7
18,14.31,0.47,2.31,0.44,partly-cloudy-day,348.3,0.0,0.0,,1016.4,Leicht bewölkt,14.31,1589472000,1,16.093,37,5.41,4.58
19,14.26,0.48,2.98,0.47,partly-cloudy-day,348.2,0.0,0.0,,1016.8,Leicht bewölkt,14.26,1589475600,1,16.093,38,6.2,4.38
20,13.67,0.33,3.42,0.5,partly-cloudy-day,348.2,0.0,0.0,,1017.1,Leicht bewölkt,13.67,1589479200,0,16.093,35,6.98,4.15
21,12.62,0.19,3.66,0.54,clear-night,349.8,0.0,0.0,,1017.5,Klar,12.62,1589482800,0,16.093,31,7.3,4.02
22,11.45,0.1,3.43,0.58,clear-night,349.9,0.0,0.0,,1017.4,Klar,11.45,1589486400,0,16.093,30,8.36,4.28
23,10.48,0.03,3.16,0.61,clear-night,349.9,0.0,0.0,,1017.6,Klar,10.48,1589490000,0,16.093,32,9.1,4.39
