,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.26,0.0,3.0,0.63,9.64,1554069600,0,10.003,25,,4.68
1,6.55,0.0,2.41,0.62,9.23,1554073200,0,10.003,39,,5.18
2,5.92,0.0,2.41,0.64,8.81,1554076800,0,10.003,25,,5.47
3,5.09,0.0,2.0,0.67,7.81,1554080400,0,10.003,39,,4.47
4,5.51,0.0,2.0,0.67,7.81,1554084000,0,10.003,28,,3.63
5,3.78,0.0,2.0,0.71,6.81,1554087600,0,10.003,24,,4.59
6,3.74,0.0,1.41,0.68,6.81,1554091200,0,10.003,39,,4.68
7,3.52,0.0,0.99,0.66,6.81,1554094800,0,10.003,33,,5.18
8,3.43,0.0,0.99,0.66,6.81,1554098400,0,10.003,33,,5.38
9,4.67,0.0,0.42,0.6,7.81,1554102000,1,10.003,42,,5.45
10,5.77,0.0,0.99,0.58,8.81,1554105600,2,10.003,41,,5.91
11,10.22,0.0,1.41,0.54,10.22,1554109200,3,10.003,58,7.2,5.09
12,11.22,0.0,1.41,0.51,11.22,1554112800,4,10.003,57,,4.31
13,13.23,0.0,3.0,0.5,13.23,1554116400,5,10.003,36,,4.31
14,14.64,0.0,3.42,0.47,14.64,1554120000,5,10.003,50,,4.11
15,16.22,0.08,3.0,0.41,16.22,1554123600,4,10.003,51,,4.01
16,17.12,0.19,3.0,0.39,17.12,1554127200,3,10.003,30,,5.7
17,17.22,0.0,3.0,0.39,17.22,1554130800,2,10.003,41,,3.52
18,17.22,0.0,3.0,0.39,17.22,1554134400,1,10.003,47,,5.06
19,16.64,0.0,3.0,0.4,16.64,1554138000,0,10.003,41,,4.22
20,15.64,0.0,2.41,0.41,15.64,1554141600,0,10.003,41,,3.43
21,14.05,0.0,2.41,0.45,14.05,1554145200,0,10.003,20,,3.22
22,13.23,0.0,2.41,0.48,13.23,1554148800,0,10.003,36,,4.01
23,12.22,0.0,2.41,0.51,12.22,1554152400,0,10.003,34,,4.11
