,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-5.3,0.51,-3.04,0.88,partly-cloudy-night,357.7,,0.0,0.0,,1043.8,Leicht bewölkt,-1.3,1579561200,0,16.093,92,8.9,3.27
1,-5.59,0.52,-3.35,0.88,partly-cloudy-night,355.9,,0.0,0.0,,1043.6,Leicht bewölkt,-1.57,1579564800,0,16.093,95,7.88,3.22
2,-4.6,0.65,-2.75,0.88,partly-cloudy-night,354.5,,0.0,0.0,,1043.3,Überwiegend bewölkt,-1.04,1579568400,0,16.093,97,6.83,2.84
3,-5.2,0.65,-3.41,0.88,partly-cloudy-night,350.9,,0.0,0.0,,1043.6,Überwiegend bewölkt,-1.72,1579572000,0,11.507,103,5.6,2.63
4,-5.96,0.57,-3.95,0.91,partly-cloudy-night,350.2,,0.0,0.0,,1043.7,Leicht bewölkt,-2.66,1579575600,0,10.186,112,5.07,2.32
5,-6.35,0.64,-4.47,0.9,partly-cloudy-night,350.6,0.0039,0.0051,0.01,snow,1043.6,Überwiegend bewölkt,-3.11,1579579200,0,10.52,111,4.34,2.21
6,-6.51,0.68,-4.76,0.9,partly-cloudy-night,351.7,,0.0,0.0,,1043.4,Überwiegend bewölkt,-3.36,1579582800,0,11.634,119,3.58,2.11
7,-5.5,0.71,-4.86,0.86,partly-cloudy-night,352.9,,0.0,0.0,,1043.2,Überwiegend bewölkt,-2.84,1579586400,0,12.905,123,2.99,1.81
8,-6.03,0.69,-5.08,0.88,partly-cloudy-night,354.7,,0.0,0.0,,1043.1,Überwiegend bewölkt,-3.42,1579590000,0,15.976,125,2.8,1.73
9,-5.47,0.73,-4.89,0.87,partly-cloudy-day,356.5,,0.0,0.0,,1043.4,Überwiegend bewölkt,-3.1,1579593600,0,16.093,125,2.44,1.6
10,-4.76,0.76,-4.75,0.84,partly-cloudy-day,358.1,,0.0,0.0,,1043.2,Überwiegend bewölkt,-2.47,1579597200,0,16.093,125,2.2,1.61
11,-3.29,0.43,-4.27,0.81,partly-cloudy-day,359.6,,0.0,0.0,,1043.3,Leicht bewölkt,-1.41,1579600800,1,16.093,126,2.14,1.46
12,-1.26,0.38,-3.41,0.77,partly-cloudy-day,360.9,,0.0,0.0,,1042.6,Leicht bewölkt,0.23,1579604400,1,16.093,130,2.2,1.36
13,1.55,0.23,-2.68,0.73,clear-day,362.5,,0.0,0.0,,1041.7,Klar,1.55,1579608000,1,16.093,127,2.17,1.09
14,1.26,0.15,-2.69,0.75,clear-day,363.8,,0.0,0.0,,1041.0,Klar,1.26,1579611600,1,16.093,122,1.74,0.98
15,1.73,0.2,-2.3,0.75,clear-day,365.8,,0.0,0.0,,1040.2,Klar,1.73,1579615200,0,16.093,102,1.63,1.18
16,0.41,0.13,-2.95,0.78,clear-day,367.0,,0.0,0.0,,1039.7,Klar,0.41,1579618800,0,16.093,93,1.54,1.01
17,-0.89,0.07,-3.54,0.82,clear-night,367.3,,0.0,0.0,,1039.9,Klar,-0.89,1579622400,0,16.093,84,1.53,1.05
18,-2.07,0.1,-4.3,0.85,clear-night,366.8,,0.0,0.0,,1039.9,Klar,-2.07,1579626000,0,16.093,94,1.54,1.09
19,-2.93,0.13,-5.04,0.85,clear-night,365.8,,0.0,0.0,,1039.6,Klar,-2.93,1579629600,0,16.093,115,1.54,1.19
20,-3.28,0.16,-5.58,0.84,clear-night,364.2,,0.0,0.0,,1039.5,Klar,-3.28,1579633200,0,16.093,129,1.49,1.24
21,-5.8,0.22,-7.18,0.77,clear-night,362.6,,0.0,0.0,,1039.1,Klar,-3.66,1579636800,0,16.093,133,1.87,1.43
22,-3.64,0.06,-7.76,0.73,clear-night,360.5,,0.0,0.0,,1038.9,Klar,-3.64,1579640400,0,16.093,137,1.74,1.34
23,-3.83,0.14,-8.4,0.71,clear-night,358.3,,0.0,0.0,,1038.5,Klar,-3.83,1579644000,0,16.093,134,1.57,1.28
