,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.59,0.93,3.74,0.71,cloudy,354.2,0.0,0.0,,1021.4,Stark bewölkt,8.72,1590876000,0,16.093,69,4.41,2.13
1,6.49,0.83,3.56,0.75,partly-cloudy-night,358.7,0.0,0.0,,1021.2,Überwiegend bewölkt,7.62,1590879600,0,16.093,71,3.52,1.93
2,5.77,0.7,3.26,0.79,partly-cloudy-night,364.0,0.0,0.0,,1021.0,Überwiegend bewölkt,6.68,1590883200,0,16.093,70,2.78,1.58
3,6.01,0.48,2.95,0.81,partly-cloudy-night,364.3,0.0,0.0,,1020.6,Leicht bewölkt,6.01,1590886800,0,16.093,84,2.47,1.24
4,4.33,0.22,2.7,0.84,clear-night,362.8,0.0,0.0,,1021.1,Klar,5.2,1590890400,0,16.093,84,2.38,1.38
5,4.37,0.06,2.47,0.81,clear-night,360.4,0.0,0.0,,1021.0,Klar,5.38,1590894000,0,16.093,83,2.4,1.51
6,5.33,0.07,2.35,0.76,clear-day,357.0,0.0,0.0,,1020.8,Klar,6.2,1590897600,0,16.093,79,2.52,1.49
7,7.07,0.19,2.53,0.7,clear-day,352.6,0.0062,0.01,rain,1020.5,Klar,7.7,1590901200,0,16.093,74,2.75,1.47
8,8.65,0.34,2.55,0.63,partly-cloudy-day,348.9,0.0,0.0,,1020.3,Leicht bewölkt,9.23,1590904800,1,16.093,73,3.11,1.62
9,11.1,0.56,2.76,0.56,partly-cloudy-day,349.4,0.0094,0.01,rain,1020.0,Leicht bewölkt,11.1,1590908400,2,16.093,73,4.35,2.22
10,12.76,0.82,2.69,0.5,partly-cloudy-day,347.5,0.0,0.0,,1019.8,Überwiegend bewölkt,12.76,1590912000,3,16.093,69,4.7,2.78
11,13.82,1.0,2.51,0.46,cloudy,345.2,0.0094,0.01,rain,1019.8,Stark bewölkt,13.82,1590915600,3,16.093,67,4.94,3.2
12,14.17,1.0,2.42,0.45,cloudy,342.0,0.0051,0.01,rain,1019.9,Stark bewölkt,14.17,1590919200,4,16.093,66,5.02,3.34
13,14.17,1.0,2.5,0.45,cloudy,338.4,0.0062,0.01,rain,1019.8,Stark bewölkt,14.17,1590922800,4,16.093,67,5.0,3.33
14,14.42,1.0,2.7,0.45,cloudy,333.7,0.0,0.0,,1019.8,Stark bewölkt,14.42,1590926400,4,16.093,70,5.01,3.34
15,15.73,1.0,1.13,0.37,cloudy,333.9,0.0,0.0,,1019.9,Stark bewölkt,15.73,1590930000,4,16.093,56,5.05,3.02
16,16.54,1.0,1.99,0.38,cloudy,333.2,0.0,0.0,,1019.8,Stark bewölkt,16.54,1590933600,3,16.093,62,4.81,3.16
17,16.63,1.0,2.6,0.39,cloudy,334.1,0.0,0.0,,1019.6,Stark bewölkt,16.63,1590937200,2,16.093,68,5.3,3.34
18,16.46,0.99,3.24,0.41,cloudy,333.6,0.0,0.0,,1019.6,Stark bewölkt,16.46,1590940800,2,16.093,70,5.54,3.18
19,16.02,0.98,4.04,0.45,cloudy,332.6,0.0065,0.01,rain,1019.8,Stark bewölkt,16.02,1590944400,1,16.093,72,5.74,2.89
20,14.86,0.92,4.71,0.51,cloudy,331.7,0.0094,0.01,rain,1020.1,Stark bewölkt,14.86,1590948000,0,16.093,75,6.26,2.73
21,13.71,0.78,4.87,0.55,partly-cloudy-day,330.1,0.0072,0.01,rain,1020.7,Überwiegend bewölkt,13.71,1590951600,0,16.093,81,5.22,2.64
22,12.18,0.61,4.45,0.59,partly-cloudy-night,329.0,0.0094,0.01,rain,1021.1,Überwiegend bewölkt,12.18,1590955200,0,16.093,87,8.0,3.02
23,10.88,0.47,4.49,0.65,partly-cloudy-night,328.8,0.0094,0.01,rain,1021.5,Leicht bewölkt,10.88,1590958800,0,16.093,92,9.78,3.28
