,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.8,0.24,-3.7,0.73,clear-night,327.6,0.0,0.0,,1026.4,Klar,0.61,1582153200,0,16.093,244,10.1,3.04
1,-2.74,0.39,-3.74,0.73,partly-cloudy-night,325.9,0.0,0.0,,1026.0,Leicht bewölkt,0.53,1582156800,0,16.093,231,10.13,2.86
2,-2.42,0.59,-3.08,0.74,partly-cloudy-night,322.3,0.0,0.0,,1025.5,Leicht bewölkt,1.03,1582160400,0,16.093,236,11.21,3.18
3,-2.63,0.81,-2.71,0.77,partly-cloudy-night,319.9,0.0,0.0,,1025.9,Überwiegend bewölkt,0.85,1582164000,0,16.093,237,11.17,3.17
4,-2.38,0.98,-2.32,0.78,cloudy,317.6,0.0,0.0,,1025.6,Stark bewölkt,1.02,1582167600,0,16.093,235,10.73,3.13
5,-2.1,0.99,-1.92,0.8,cloudy,315.3,0.0,0.0,,1025.2,Stark bewölkt,1.16,1582171200,0,16.093,227,9.54,2.99
6,-1.86,0.99,-1.58,0.82,cloudy,313.1,0.0,0.0,,1025.0,Stark bewölkt,1.23,1582174800,0,16.093,218,7.95,2.82
7,-1.16,0.99,-1.35,0.81,cloudy,304.0,0.0,0.0,,1024.0,Stark bewölkt,1.6,1582178400,0,16.093,216,5.99,2.54
8,-0.32,0.99,-0.89,0.79,cloudy,305.1,0.0,0.0,,1024.5,Stark bewölkt,2.37,1582182000,0,16.093,216,6.2,2.61
9,0.72,0.99,-0.31,0.77,cloudy,308.4,0.0122,0.05,rain,1024.3,Stark bewölkt,3.39,1582185600,0,16.093,220,7.13,2.82
10,1.57,0.99,0.13,0.75,cloudy,310.8,0.0213,0.07,rain,1023.9,Stark bewölkt,4.24,1582189200,1,16.093,224,7.74,3.04
11,2.48,0.99,0.52,0.72,cloudy,310.8,0.0198,0.04,rain,1023.2,Stark bewölkt,5.13,1582192800,1,16.093,229,7.55,3.27
12,3.66,0.99,1.14,0.7,cloudy,309.8,0.0138,0.04,rain,1022.2,Stark bewölkt,6.23,1582196400,2,16.093,234,7.04,3.5
13,5.01,0.99,1.59,0.67,cloudy,308.9,0.0084,0.04,rain,1021.4,Stark bewölkt,7.4,1582200000,2,16.093,237,6.59,3.61
14,6.16,1.0,1.03,0.61,cloudy,313.4,0.0,0.0,,1021.3,Stark bewölkt,8.04,1582203600,2,16.093,241,6.37,3.0
15,6.75,1.0,1.65,0.62,cloudy,313.7,0.0,0.0,,1020.3,Stark bewölkt,8.49,1582207200,1,16.093,240,6.25,2.91
16,5.38,1.0,1.9,0.68,cloudy,314.3,0.0,0.0,,1019.7,Stark bewölkt,7.32,1582210800,0,16.093,237,6.23,2.87
17,4.46,0.89,1.7,0.71,cloudy,315.6,0.0,0.0,,1019.4,Stark bewölkt,6.51,1582214400,0,16.093,230,6.09,2.8
18,3.19,0.73,1.21,0.74,partly-cloudy-night,317.2,0.0,0.0,,1019.1,Überwiegend bewölkt,5.4,1582218000,0,16.093,221,6.06,2.73
19,2.69,0.56,1.18,0.77,partly-cloudy-night,313.8,0.0,0.0,,1019.0,Leicht bewölkt,4.94,1582221600,0,16.093,210,4.64,2.67
20,2.48,0.42,1.17,0.76,partly-cloudy-night,314.2,0.0,0.0,,1018.7,Leicht bewölkt,5.09,1582225200,0,16.093,219,7.32,3.18
21,2.03,0.3,0.64,0.73,clear-night,315.3,0.0,0.0,,1018.7,Klar,5.13,1582228800,0,16.093,234,11.32,3.98
22,1.01,0.25,0.25,0.73,clear-night,318.2,0.0094,0.05,rain,1018.6,Klar,4.71,1582232400,0,16.093,246,14.71,4.93
23,0.99,0.32,0.55,0.72,partly-cloudy-night,324.7,0.041,0.08,rain,1018.8,Leicht bewölkt,5.16,1582236000,0,16.093,263,17.05,6.27
