,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,9.95,0.44,8.0,0.88,9.95,1568152800,0.0,10.003,,
1,8.63,0.75,8.0,0.94,8.95,1568156400,0.0,10.003,302.0,1.35
2,7.96,0.75,6.99,0.94,7.96,1568160000,0.0,10.003,311.0,1.16
3,7.27,0.75,7.27,1.0,7.27,1568163600,0.0,10.003,190.0,0.65
4,7.27,0.75,7.27,1.0,7.27,1568167200,0.0,10.003,273.0,0.5
5,6.26,0.75,6.26,1.0,6.26,1568170800,0.0,10.003,,0.0
6,6.26,0.75,6.26,1.0,6.26,1568174400,0.0,8.763,6.0,0.65
7,6.26,0.44,6.26,1.0,6.26,1568178000,0.0,8.452,20.0,0.34
8,6.96,0.19,6.96,1.0,6.96,1568181600,0.0,8.452,170.0,0.5
9,9.95,0.19,8.31,0.9,9.95,1568185200,1.0,9.383,251.0,1.0
10,15.02,,9.99,0.72,15.02,1568192400,,10.003,60.0,1.0
11,17.03,0.19,9.69,0.62,17.03,1568196000,5.0,10.003,131.0,1.0
12,17.34,0.19,9.69,0.61,17.34,1568199600,5.0,10.003,118.0,1.5
13,18.65,0.19,9.69,0.56,18.65,1568203200,5.0,10.003,230.0,1.5
14,18.65,0.19,9.38,0.55,18.65,1568206800,4.0,10.003,334.0,2.95
15,19.65,0.19,9.69,0.53,19.65,1568210400,3.0,10.003,334.0,3.1
16,17.96,0.44,7.93,0.52,17.96,1568221200,0.0,10.003,291.0,3.49
17,16.26,0.44,8.62,0.61,16.26,1568224800,0.0,10.003,273.0,3.29
18,15.95,0.36,8.62,0.62,15.95,1568228400,0.0,10.003,250.0,2.44
19,14.95,0.75,8.69,0.66,14.95,1568232000,0.0,10.003,281.0,2.6
20,14.64,0.75,9.0,0.69,14.64,1568235600,0.0,10.003,170.0,1.34
