,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.89,0.04,10.23,0.69,clear-night,303.6,0.0,0.0,,1017.3,Klar,15.89,1598306400,0,16.093,293,4.71,1.34
1,15.48,0.11,10.43,0.72,clear-night,300.1,0.0,0.0,,1017.1,Klar,15.48,1598310000,0,16.093,245,4.14,1.1
2,15.06,0.13,10.65,0.75,clear-night,297.2,0.0,0.0,,1017.1,Klar,15.06,1598313600,0,16.093,264,3.67,0.94
3,16.13,0.13,10.7,0.7,clear-night,293.7,0.0,0.0,,1016.7,Klar,16.13,1598317200,0,16.093,293,3.91,0.99
4,15.35,0.09,10.68,0.74,clear-night,291.6,0.0051,0.02,rain,1016.5,Klar,15.35,1598320800,0,16.093,186,3.26,1.02
5,14.67,0.08,10.59,0.77,clear-night,289.8,0.0083,0.03,rain,1016.2,Klar,14.67,1598324400,0,16.093,222,2.82,1.07
6,14.22,0.07,10.5,0.78,clear-night,288.1,0.0051,0.02,rain,1016.0,Klar,14.22,1598328000,0,16.093,220,2.71,1.04
7,14.12,0.1,10.65,0.8,clear-day,286.7,0.0,0.0,,1015.6,Klar,14.12,1598331600,0,16.093,209,2.81,0.98
8,14.5,0.21,10.45,0.77,clear-day,285.2,0.0,0.0,,1015.1,Klar,14.5,1598335200,0,16.093,191,3.4,1.17
9,15.66,0.47,10.3,0.7,partly-cloudy-day,285.9,0.0,0.0,,1015.0,Leicht bewölkt,15.66,1598338800,1,16.093,190,3.76,1.32
10,17.39,0.76,10.29,0.63,partly-cloudy-day,287.5,0.0,0.0,,1015.0,Überwiegend bewölkt,17.39,1598342400,2,16.093,186,4.21,1.62
11,19.0,0.98,10.12,0.56,cloudy,288.9,0.0,0.0,,1014.7,Stark bewölkt,19.0,1598346000,3,16.093,184,4.76,1.92
12,20.46,1.0,9.92,0.51,cloudy,289.6,0.0,0.0,,1014.1,Stark bewölkt,20.46,1598349600,4,16.093,185,5.58,2.53
13,21.86,0.98,9.98,0.47,cloudy,290.1,0.0,0.0,,1013.3,Stark bewölkt,21.86,1598353200,4,16.093,188,6.48,3.19
14,23.02,0.94,10.13,0.44,cloudy,290.6,0.0,0.0,,1012.6,Stark bewölkt,23.02,1598356800,4,16.093,193,7.09,3.61
15,24.72,0.85,10.47,0.41,partly-cloudy-day,291.2,0.0,0.0,,1012.1,Überwiegend bewölkt,24.72,1598360400,4,16.093,193,7.0,3.95
16,24.32,0.98,11.47,0.45,cloudy,287.3,0.0,0.0,,1011.3,Stark bewölkt,24.32,1598364000,3,16.093,186,5.83,3.8
17,23.75,0.66,12.11,0.48,partly-cloudy-day,292.2,0.0,0.0,,1010.8,Überwiegend bewölkt,23.75,1598367600,2,16.093,200,6.58,3.87
18,23.21,0.95,12.36,0.5,cloudy,291.3,0.0,0.0,,1009.9,Stark bewölkt,23.21,1598371200,1,16.093,189,7.14,3.96
19,23.01,0.9,12.24,0.51,cloudy,292.5,0.0,0.0,,1009.4,Stark bewölkt,23.01,1598374800,0,16.093,190,8.8,4.17
20,22.63,0.83,11.82,0.5,partly-cloudy-day,293.3,0.0,0.0,,1008.9,Überwiegend bewölkt,22.63,1598378400,0,16.093,191,10.32,4.25
21,22.25,0.8,11.56,0.51,partly-cloudy-night,293.2,0.0,0.0,,1008.1,Überwiegend bewölkt,22.25,1598382000,0,16.093,189,10.58,4.26
22,21.61,0.82,11.68,0.53,partly-cloudy-night,292.6,0.0,0.0,,1007.7,Überwiegend bewölkt,21.61,1598385600,0,16.093,195,12.18,4.14
23,21.27,0.78,11.69,0.54,partly-cloudy-night,292.3,0.0,0.0,,1007.3,Überwiegend bewölkt,21.27,1598389200,0,16.093,204,13.42,4.15
