,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.19,0.04,10.77,0.62,clear-night,318.9,0.0051,0.01,rain,1021.5,Klar,18.19,1589925600,0,16.093,6,5.91,2.61
1,17.21,0.01,10.65,0.65,clear-night,320.4,0.0062,0.01,rain,1021.7,Klar,17.21,1589929200,0,16.093,9,5.98,2.56
2,16.7,0.03,10.06,0.65,clear-night,321.8,0.0,0.0,,1021.4,Klar,16.7,1589932800,0,16.093,15,5.87,2.39
3,15.51,0.02,9.8,0.69,clear-night,324.7,0.0,0.0,,1021.3,Klar,15.51,1589936400,0,16.093,11,4.1,2.04
4,14.53,0.03,10.57,0.77,clear-night,325.1,0.0,0.0,,1021.1,Klar,14.53,1589940000,0,16.093,1,3.63,1.7
5,14.12,0.02,10.51,0.79,clear-night,325.4,0.0,0.0,,1021.0,Klar,14.12,1589943600,0,16.093,3,3.22,1.56
6,14.43,0.01,10.61,0.78,clear-day,325.3,0.0,0.0,,1021.2,Klar,14.43,1589947200,0,16.093,6,2.91,1.46
7,15.33,0.01,10.97,0.75,clear-day,325.0,0.0,0.0,,1021.4,Klar,15.33,1589950800,0,16.093,15,2.66,1.28
8,16.81,0.01,11.16,0.69,clear-day,324.4,0.0,0.0,,1021.6,Klar,16.81,1589954400,1,16.093,21,2.42,1.24
9,18.42,0.06,11.66,0.65,clear-day,326.1,0.1526,0.04,rain,1021.7,Klar,18.42,1589958000,2,16.093,18,1.89,1.3
10,19.89,0.13,11.45,0.58,clear-day,324.9,0.1295,0.03,rain,1021.8,Klar,19.89,1589961600,4,16.093,23,1.86,1.57
11,21.07,0.21,11.25,0.53,clear-day,324.7,0.1063,0.02,rain,1021.8,Klar,21.07,1589965200,5,16.093,28,1.99,1.79
12,21.67,0.33,11.18,0.51,partly-cloudy-day,326.0,0.088,0.02,rain,1021.5,Leicht bewölkt,21.67,1589968800,6,16.093,32,2.37,2.06
13,21.91,0.44,11.22,0.51,partly-cloudy-day,328.2,0.0698,0.02,rain,1021.1,Leicht bewölkt,21.91,1589972400,6,16.093,32,2.9,2.25
14,22.12,0.56,11.11,0.5,partly-cloudy-day,329.9,0.05,0.01,rain,1020.7,Leicht bewölkt,22.12,1589976000,5,16.093,33,3.31,2.42
15,22.34,0.63,10.86,0.48,partly-cloudy-day,330.8,0.0242,0.01,rain,1020.5,Überwiegend bewölkt,22.34,1589979600,5,16.093,29,3.43,2.61
16,23.08,0.77,10.71,0.46,partly-cloudy-day,328.0,0.0123,0.01,rain,1020.7,Überwiegend bewölkt,23.08,1589983200,4,16.093,30,3.19,2.89
17,22.74,0.83,11.02,0.48,partly-cloudy-day,328.6,0.0222,0.01,rain,1020.3,Überwiegend bewölkt,22.74,1589986800,3,16.093,32,3.37,3.11
18,22.92,0.85,11.18,0.48,partly-cloudy-day,329.1,0.0142,0.01,rain,1020.5,Überwiegend bewölkt,22.92,1589990400,1,16.093,34,3.79,3.16
19,22.6,0.83,11.29,0.49,partly-cloudy-day,329.8,0.0,0.0,,1020.6,Überwiegend bewölkt,22.6,1589994000,1,16.093,36,4.34,3.29
20,21.85,0.75,11.5,0.52,partly-cloudy-day,329.9,0.0,0.0,,1020.9,Überwiegend bewölkt,21.85,1589997600,0,16.093,37,4.91,3.24
21,20.91,0.61,11.47,0.55,partly-cloudy-day,328.2,0.0,0.0,,1021.1,Überwiegend bewölkt,20.91,1590001200,0,16.093,38,4.98,3.08
22,19.68,0.42,11.25,0.58,partly-cloudy-night,327.3,0.0,0.0,,1021.6,Leicht bewölkt,19.68,1590004800,0,16.093,35,5.83,3.09
23,18.47,0.29,11.1,0.62,clear-night,326.3,0.0,0.0,,1021.9,Klar,18.47,1590008400,0,16.093,36,6.4,3.12
