,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,4.38,0.58,3.7,0.79,7.03,1553814000,0.0,10.003,52,3.95
1,3.06,0.19,3.7,0.85,6.03,1553817600,0.0,10.003,64,4.11
2,2.38,0.44,3.7,0.91,5.02,1553821200,0.0,10.003,60,3.22
3,2.77,0.75,4.07,0.89,5.72,1553824800,0.0,10.003,69,3.95
4,1.01,0.44,3.7,0.96,4.34,1553828400,0.0,10.003,60,4.06
5,1.55,0.58,3.7,0.96,4.34,1553832000,0.0,9.691,57,3.22
6,0.8,0.53,3.65,1.0,3.65,1553835600,0.0,8.296,51,3.1
7,1.11,0.36,3.65,1.0,3.65,1553839200,0.0,8.08,61,2.72
8,2.58,0.36,4.69,0.91,6.03,1553842800,1.0,8.452,67,5.09
9,4.82,0.36,4.69,0.81,7.71,1553846400,2.0,9.383,71,4.79
10,6.46,0.27,4.69,0.76,8.71,1553850000,3.0,10.003,80,3.91
11,10.72,0.19,4.01,0.63,10.72,1553853600,4.0,10.003,91,4.11
12,12.33,0.19,3.39,0.54,12.33,1553857200,5.0,10.003,84,4.76
13,13.02,0.19,3.39,0.52,13.02,1553860800,5.0,10.003,80,6.32
14,13.7,0.19,3.0,0.48,13.7,1553864400,4.0,10.003,80,5.09
15,13.7,,3.0,0.48,13.7,1553868000,,10.003,80,4.6
16,14.7,,4.01,0.49,14.7,1553871600,,10.003,71,4.6
17,14.7,,3.0,0.45,14.7,1553875200,,10.003,90,3.1
18,13.7,,3.0,0.48,13.7,1553878800,,10.003,80,3.6
19,10.7,,3.0,0.59,10.7,1553882400,0.0,10.003,80,3.6
20,6.43,,2.0,0.67,7.7,1553886000,0.0,10.003,90,2.09
21,4.84,,2.0,0.72,6.71,1553889600,0.0,10.003,90,2.6
22,5.89,,2.0,0.72,6.71,1553893200,0.0,10.003,101,1.5
23,3.6,,2.0,0.83,4.7,1553896800,0.0,10.003,71,1.5
