,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.83,0.97,7.57,0.58,cloudy,340.7,0.0,0.0,,1030.4,Stark bewölkt,15.83,1590616800,0,16.093,262,5.07,1.46
1,15.09,0.95,7.79,0.62,cloudy,345.8,0.0052,0.01,rain,1030.3,Stark bewölkt,15.09,1590620400,0,16.093,326,6.75,1.65
2,14.74,0.9,8.09,0.64,cloudy,351.3,0.0109,0.01,rain,1030.3,Stark bewölkt,14.74,1590624000,0,16.093,353,7.99,2.16
3,15.47,0.89,9.93,0.7,cloudy,360.9,0.0063,0.01,rain,1030.3,Stark bewölkt,15.47,1590627600,0,16.093,17,8.23,2.78
4,15.26,0.87,10.0,0.71,partly-cloudy-night,366.9,0.0245,0.01,rain,1030.0,Überwiegend bewölkt,15.26,1590631200,0,16.093,22,8.8,3.66
5,15.03,0.82,9.82,0.71,partly-cloudy-night,371.1,0.0433,0.02,rain,1030.1,Überwiegend bewölkt,15.03,1590634800,0,16.093,25,9.16,4.46
6,14.62,0.75,9.42,0.71,partly-cloudy-day,372.9,0.0357,0.02,rain,1030.4,Überwiegend bewölkt,14.62,1590638400,0,16.093,27,9.37,4.85
7,14.73,0.65,8.83,0.68,partly-cloudy-day,372.9,0.0173,0.01,rain,1030.8,Überwiegend bewölkt,14.73,1590642000,0,16.093,29,9.38,5.13
8,14.8,0.51,8.3,0.65,partly-cloudy-day,371.8,0.0074,0.01,rain,1031.3,Leicht bewölkt,14.8,1590645600,1,16.093,31,9.1,5.2
9,15.79,0.34,7.89,0.59,partly-cloudy-day,373.1,0.0,0.0,,1031.2,Leicht bewölkt,15.79,1590649200,2,16.093,32,8.41,5.07
10,17.02,0.15,7.17,0.52,clear-day,370.8,0.0,0.0,,1031.3,Klar,17.02,1590652800,3,16.093,37,7.37,4.93
11,18.07,0.01,6.23,0.46,clear-day,368.3,0.0,0.0,,1031.1,Klar,18.07,1590656400,5,16.093,36,6.58,4.69
12,18.92,0.01,5.29,0.41,clear-day,366.0,0.0,0.0,,1030.8,Klar,18.92,1590660000,6,16.093,36,6.32,4.53
13,19.67,0.01,4.53,0.37,clear-day,363.5,0.0,0.0,,1030.4,Klar,19.67,1590663600,7,16.093,33,6.12,4.45
14,20.45,0.0,3.53,0.33,clear-day,358.6,0.0,0.0,,1030.1,Klar,20.45,1590667200,7,16.093,30,5.59,4.45
15,21.09,0.0,2.35,0.29,clear-day,357.0,0.0,0.0,,1029.6,Klar,21.09,1590670800,6,16.093,29,5.61,4.46
16,21.66,0.0,-1.07,0.22,clear-day,356.0,0.0,0.0,,1029.1,Klar,21.66,1590674400,5,16.093,31,5.6,4.46
17,21.58,0.0,-1.4,0.21,clear-day,355.6,0.0,0.0,,1028.6,Klar,21.58,1590678000,3,16.093,31,5.77,4.41
18,21.35,0.0,-0.76,0.23,clear-day,355.9,0.0,0.0,,1028.4,Klar,21.35,1590681600,2,16.093,33,6.1,4.36
19,20.75,0.0,0.78,0.26,clear-day,356.7,0.0,0.0,,1028.1,Klar,20.75,1590685200,1,16.093,34,6.16,4.23
20,19.84,0.0,2.32,0.31,clear-day,358.6,0.0,0.0,,1027.9,Klar,19.84,1590688800,0,16.093,37,5.47,4.01
21,18.64,0.03,2.99,0.35,clear-day,358.7,0.0,0.0,,1028.1,Klar,18.64,1590692400,0,16.093,40,5.93,3.69
22,17.15,0.07,3.09,0.39,clear-night,358.5,0.0,0.0,,1028.8,Klar,17.15,1590696000,0,16.093,43,6.6,3.55
23,15.73,0.09,3.05,0.43,clear-night,358.5,0.0,0.0,,1029.3,Klar,15.73,1590699600,0,16.093,46,7.03,3.31
