,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.72,0.8,5.67,0.89,partly-cloudy-night,375.3,0.3764,0.24,rain,1008.7,Überwiegend bewölkt,7.32,1588284000,0,16.093,236,13.77,3.99
1,4.52,0.85,4.94,0.86,partly-cloudy-night,377.8,0.1284,0.16,rain,1008.8,Überwiegend bewölkt,7.17,1588287600,0,16.093,232,12.82,4.0
2,4.13,0.89,4.03,0.82,cloudy,384.3,0.0244,0.05,rain,1008.7,Stark bewölkt,6.9,1588291200,0,16.093,227,12.55,4.13
3,4.04,0.85,2.18,0.73,partly-cloudy-night,383.1,0.0103,0.01,rain,1008.3,Überwiegend bewölkt,6.67,1588294800,0,16.093,229,11.35,3.76
4,3.62,0.77,2.02,0.75,partly-cloudy-night,379.8,0.0,0.0,,1008.5,Überwiegend bewölkt,6.1,1588298400,0,16.093,228,9.94,3.31
5,3.76,0.72,2.02,0.75,partly-cloudy-night,377.2,0.0,0.0,,1008.3,Überwiegend bewölkt,6.09,1588302000,0,16.093,227,9.18,3.08
6,4.06,0.71,2.1,0.74,partly-cloudy-night,376.3,0.0,0.0,,1008.3,Überwiegend bewölkt,6.42,1588305600,0,16.093,227,9.59,3.23
7,4.5,0.73,2.48,0.73,partly-cloudy-day,376.1,0.0,0.0,,1008.3,Überwiegend bewölkt,6.96,1588309200,0,16.093,228,10.66,3.58
8,5.1,0.74,2.76,0.71,partly-cloudy-day,377.3,0.0072,0.03,rain,1007.9,Überwiegend bewölkt,7.62,1588312800,1,16.093,227,11.71,3.96
9,5.75,0.72,2.96,0.69,partly-cloudy-day,375.6,0.0157,0.04,rain,1007.4,Überwiegend bewölkt,8.41,1588316400,1,16.093,231,12.52,4.65
10,6.69,0.69,3.2,0.65,partly-cloudy-day,373.2,0.0545,0.06,rain,1006.9,Überwiegend bewölkt,9.44,1588320000,2,16.093,238,13.22,5.55
11,10.96,0.71,3.3,0.59,partly-cloudy-day,371.5,0.0838,0.08,rain,1006.2,Überwiegend bewölkt,10.96,1588323600,3,16.093,244,13.4,6.4
12,11.83,0.84,3.3,0.56,partly-cloudy-day,371.2,0.1813,0.12,rain,1005.7,Überwiegend bewölkt,11.83,1588327200,3,16.093,244,12.6,6.25
13,12.28,0.84,3.56,0.55,partly-cloudy-day,371.6,0.2485,0.18,rain,1005.6,Überwiegend bewölkt,12.28,1588330800,4,10.784,244,11.25,5.57
14,11.52,0.77,3.12,0.56,rain,360.5,0.2737,0.29,rain,1005.0,Leichter Regen möglich,11.52,1588334400,4,16.093,243,10.38,5.4
15,11.82,0.82,3.3,0.56,rain,359.7,0.2309,0.32,rain,1004.7,Leichter Regen möglich,11.82,1588338000,4,16.093,245,10.0,4.9
16,10.55,0.92,3.62,0.62,rain,360.0,0.3097,0.41,rain,1004.6,Leichter Regen möglich,10.55,1588341600,3,16.093,249,9.83,5.14
17,6.88,0.96,3.87,0.68,rain,360.8,0.2755,0.42,rain,1004.8,Leichter Regen möglich,9.4,1588345200,2,16.093,249,9.45,4.9
18,7.27,0.98,4.12,0.69,rain,361.8,0.161,0.36,rain,1004.8,Nieselregen möglich,9.49,1588348800,1,16.093,253,8.53,4.24
19,7.54,0.99,4.14,0.7,rain,363.2,0.2545,0.39,rain,1005.2,Leichter Regen möglich,9.28,1588352400,0,16.093,254,7.4,3.17
20,7.55,0.96,4.04,0.72,rain,364.6,0.2504,0.37,rain,1005.6,Leichter Regen möglich,8.78,1588356000,0,16.093,245,6.67,2.26
21,7.06,0.82,4.18,0.76,partly-cloudy-night,366.0,0.1117,0.23,rain,1006.2,Überwiegend bewölkt,8.08,1588359600,0,16.093,236,3.87,1.89
22,5.98,0.67,4.28,0.8,partly-cloudy-night,367.7,0.0422,0.17,rain,1006.7,Überwiegend bewölkt,7.44,1588363200,0,16.093,232,5.68,2.26
23,4.96,0.5,4.18,0.83,partly-cloudy-night,369.2,0.0,0.0,,1007.4,Leicht bewölkt,6.8,1588366800,0,16.093,227,7.23,2.58
