,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.12,0.19,6.99,0.71,12.12,1555455600,0,10.003,251.0,2.09
1,11.11,0.44,8.0,0.81,11.11,1555459200,0,10.003,251.0,1.0
2,10.81,,8.42,0.85,10.81,1555462800,0,10.003,221.0,0.62
3,10.11,1.0,9.0,0.93,10.11,1555466400,0,10.003,150.0,0.5
4,10.11,1.0,9.99,0.99,10.11,1555470000,0,10.003,,
5,11.11,1.0,9.0,0.87,11.11,1555473600,0,10.003,,
6,11.11,0.75,9.0,0.87,11.11,1555477200,0,10.003,71.0,1.5
7,10.63,0.52,9.58,0.93,10.63,1555480800,0,10.003,84.0,1.5
8,11.22,0.33,9.58,0.9,11.22,1555484400,1,10.003,83.0,2.39
9,12.22,0.52,9.58,0.84,12.22,1555488000,2,10.003,86.0,3.19
10,14.22,0.52,9.0,0.71,14.22,1555495200,4,10.003,106.0,2.81
11,15.22,0.52,8.59,0.65,15.22,1555498800,5,10.003,78.0,2.6
12,15.81,0.52,8.17,0.6,15.81,1555502400,5,10.003,66.0,3.69
13,16.81,0.08,6.99,0.52,16.81,1555506000,5,10.003,70.0,3.72
14,16.64,0.33,6.0,0.49,16.64,1555509600,4,10.003,55.0,3.9
15,18.22,0.0,4.59,0.41,18.22,1555516800,1,10.003,55.0,4.31
16,17.64,0.0,3.59,0.39,17.64,1555520400,0,10.003,24.0,3.22
17,15.81,0.0,2.24,0.4,15.81,1555531200,0,10.003,28.0,5.08
18,15.81,,2.24,0.4,15.81,1555534800,0,10.003,41.0,6.7
