,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.77,0.93,3.88,0.79,cloudy,266.1,0.0,0.0,,1022.2,Stark bewölkt,7.21,1572303600,0,16.093,35,5.33,2.2
1,5.42,0.93,3.62,0.79,cloudy,266.1,0.0,0.0,,1022.1,Stark bewölkt,6.96,1572307200,0,16.093,28,5.49,2.26
2,4.86,0.94,3.69,0.82,cloudy,266.8,0.0,0.0,,1021.8,Stark bewölkt,6.58,1572310800,0,16.093,31,5.6,2.39
3,4.69,0.96,3.67,0.83,cloudy,267.5,0.0,0.0,,1021.4,Stark bewölkt,6.35,1572314400,0,16.093,34,5.59,2.27
4,4.59,0.96,3.62,0.84,cloudy,268.2,0.0,0.0,,1021.8,Stark bewölkt,6.19,1572318000,0,16.093,36,5.6,2.17
5,4.37,0.98,3.64,0.85,cloudy,268.6,0.0,0.0,,1022.0,Stark bewölkt,5.98,1572321600,0,16.093,35,5.75,2.15
6,4.45,0.95,3.61,0.84,cloudy,268.9,0.0,0.0,,1022.4,Stark bewölkt,6.06,1572325200,0,16.093,36,5.93,2.16
7,4.26,0.98,3.57,0.83,cloudy,266.2,0.0,0.0,,1022.9,Stark bewölkt,6.2,1572328800,0,16.093,30,6.41,2.58
8,4.53,0.95,3.85,0.82,cloudy,265.2,0.0,0.0,,1023.3,Stark bewölkt,6.62,1572332400,0,16.093,32,6.44,2.89
9,5.18,0.95,4.02,0.8,cloudy,264.4,0.0,0.0,,1023.8,Stark bewölkt,7.32,1572336000,0,16.093,35,6.36,3.18
10,5.97,0.95,4.08,0.76,cloudy,264.2,0.0,0.0,,1024.1,Stark bewölkt,8.06,1572339600,1,16.093,39,6.18,3.34
11,6.86,0.95,4.09,0.72,cloudy,265.2,0.0,0.0,,1024.3,Stark bewölkt,8.82,1572343200,1,16.093,42,5.82,3.41
12,7.93,0.93,4.13,0.68,cloudy,266.8,0.0,0.0,,1024.2,Stark bewölkt,9.77,1572346800,2,16.093,47,5.36,3.56
13,10.3,0.83,4.22,0.66,partly-cloudy-day,272.7,0.0,0.0,,1024.4,Überwiegend bewölkt,10.3,1572350400,2,16.093,50,4.96,3.47
14,11.22,0.68,4.26,0.62,partly-cloudy-day,274.2,0.0,0.0,,1024.2,Überwiegend bewölkt,11.22,1572354000,1,16.093,48,4.78,3.43
15,11.41,0.57,3.93,0.6,partly-cloudy-day,275.1,0.0051,0.03,rain,1024.1,Leicht bewölkt,11.41,1572357600,1,16.093,46,4.73,3.38
16,11.13,0.62,3.7,0.6,partly-cloudy-day,276.0,0.0051,0.02,rain,1024.4,Überwiegend bewölkt,11.13,1572361200,0,16.093,52,4.85,3.15
17,10.07,0.77,3.61,0.64,partly-cloudy-day,277.2,0.0,0.0,,1024.9,Überwiegend bewölkt,10.07,1572364800,0,16.093,49,5.19,2.67
18,8.22,0.65,3.56,0.66,partly-cloudy-night,278.4,0.0,0.0,,1025.7,Überwiegend bewölkt,9.61,1572368400,0,16.093,44,5.68,2.72
19,7.23,0.59,3.16,0.68,partly-cloudy-night,279.7,0.0,0.0,,1026.5,Leicht bewölkt,8.7,1572372000,0,16.093,43,6.19,2.57
20,6.55,0.55,2.91,0.69,partly-cloudy-night,280.9,0.0,0.0,,1026.6,Leicht bewölkt,8.29,1572375600,0,16.093,51,6.71,2.86
21,5.5,0.21,2.7,0.72,clear-night,281.7,0.0,0.0,,1027.0,Klar,7.39,1572379200,0,16.093,50,7.22,2.83
22,5.0,0.18,2.44,0.73,clear-night,283.0,0.0,0.0,,1026.9,Klar,7.0,1572382800,0,16.093,54,7.48,2.86
23,4.24,0.15,2.1,0.74,clear-night,283.7,0.0,0.0,,1027.4,Klar,6.37,1572386400,0,16.093,53,7.63,2.89
