,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.26,,9.62,0.74,14.26,1567634400,0,10.003,252,2.44
1,13.64,,9.31,0.75,13.64,1567638000,0,10.003,271,2.11
2,14.03,,9.31,0.73,14.03,1567641600,0,10.003,251,2.09
3,13.71,,9.31,0.75,13.71,1567645200,0,10.003,233,1.5
4,14.03,,9.99,0.77,14.03,1567648800,0,10.003,263,2.09
5,13.33,0.19,10.68,0.84,13.33,1567652400,0,10.003,253,1.5
6,13.71,0.19,10.68,0.82,13.71,1567656000,0,10.003,230,2.09
7,13.02,0.44,10.68,0.86,13.02,1567659600,0,10.003,260,1.16
8,13.02,0.53,11.07,0.88,13.02,1567663200,0,10.003,269,3.13
9,13.64,0.53,12.07,0.9,13.64,1567666800,1,10.003,267,2.44
10,14.26,0.53,10.68,0.79,14.26,1567670400,2,10.003,307,3.48
11,13.95,0.75,8.93,0.72,13.95,1567674000,3,10.003,293,3.82
12,14.64,0.53,7.93,0.64,14.64,1567677600,4,10.003,290,3.95
13,15.02,0.53,6.93,0.58,15.02,1567681200,5,10.003,284,3.98
14,15.71,0.53,7.31,0.57,15.71,1567684800,5,10.003,288,4.74
15,15.4,0.53,6.93,0.57,15.4,1567688400,4,10.003,338,3.82
16,15.4,0.53,6.93,0.57,15.4,1567692000,3,10.003,307,3.83
17,14.71,0.36,7.93,0.64,14.71,1567695600,2,10.003,266,3.98
18,14.71,0.75,7.93,0.64,14.71,1567699200,1,10.003,295,3.64
19,14.71,0.75,7.93,0.64,14.71,1567702800,0,10.003,285,2.6
20,14.4,0.75,7.62,0.64,14.4,1567706400,0,10.003,254,2.25
21,12.71,0.75,8.62,0.76,12.71,1567710000,0,10.003,226,2.72
22,12.71,0.75,8.31,0.75,12.71,1567713600,0,10.003,249,2.15
23,12.71,0.36,8.31,0.75,12.71,1567717200,0,10.003,285,2.79
