,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,17.06,0.44,15.31,0.9,16.95,1564437600,0,10.003,43.0,1.15
1,16.7,0.75,15.31,0.92,16.57,1564441200,0,10.003,345.0,1.0
2,17.16,0.44,16.0,0.94,16.95,1564444800,0,10.003,12.0,1.16
3,16.51,0.75,16.0,0.98,16.26,1564448400,0,10.003,221.0,1.0
4,16.22,0.75,15.95,1.0,15.95,1564452000,0,8.296,80.0,1.0
5,16.22,0.75,15.95,1.0,15.95,1564455600,0,8.296,78.0,0.85
6,16.34,0.75,15.95,1.0,15.95,1564459200,0,8.296,60.0,0.69
7,16.87,0.75,16.0,0.96,16.64,1564462800,0,8.452,,0.0
8,16.98,0.75,16.64,1.0,16.64,1564466400,1,8.452,191.0,0.34
9,18.68,0.75,17.38,0.94,18.33,1564470000,2,8.763,230.0,2.09
10,19.98,0.75,17.69,0.88,19.65,1564473600,3,9.383,260.0,2.6
11,21.78,0.27,16.69,0.73,21.64,1564477200,5,10.003,140.0,2.0
12,23.37,0.27,16.0,0.63,23.33,1564480800,7,10.003,230.0,3.1
13,24.36,0.27,15.69,0.59,24.34,1564484400,7,10.003,85.0,2.44
14,24.65,0.27,15.31,0.56,24.65,1564488000,7,10.003,52.0,1.91
15,25.02,0.27,15.38,0.55,25.02,1564491600,6,10.003,57.0,2.09
16,25.64,0.44,15.0,0.52,25.64,1564495200,5,10.003,109.0,1.5
17,25.64,0.36,14.69,0.51,25.64,1564498800,3,10.003,191.0,2.6
18,25.95,0.19,14.69,0.5,25.95,1564502400,2,10.003,346.0,2.79
19,24.96,0.19,14.69,0.53,24.96,1564506000,1,10.003,20.0,3.1
20,24.65,0.44,13.31,0.49,24.65,1564509600,0,10.003,294.0,5.27
21,21.95,0.36,12.24,0.54,21.95,1564513200,0,10.003,288.0,5.61
22,19.96,0.27,13.24,0.65,19.96,1564516800,0,10.003,294.0,4.25
23,19.96,0.44,12.93,0.64,19.96,1564520400,0,10.003,312.0,2.09
