,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-3.83,0.97,-3.51,0.83,cloudy,336.4,0.2612,0.3075,0.06,snow,1021.5,Stark bewölkt,-0.96,1610838000,0,8.158,162,4.87,2.21
1,-3.22,1.0,-3.4,0.83,cloudy,345.7,0.2868,0.3553,0.16,snow,1019.4,Stark bewölkt,-0.86,1610841600,0,8.919,180,3.91,1.83
2,-3.18,1.0,-3.04,0.84,cloudy,347.0,0.2537,0.3286,0.18,snow,1018.6,Stark bewölkt,-0.71,1610845200,0,7.241,150,3.86,1.92
3,-3.13,1.0,-3.04,0.85,cloudy,347.2,0.1645,0.2078,0.12,snow,1018.3,Stark bewölkt,-0.8,1610848800,0,6.125,165,3.62,1.81
4,-3.03,1.0,-2.88,0.86,fog,348.6,0.1144,0.1425,0.1,snow,1018.0,Nebel,-0.83,1610852400,0,2.239,187,3.42,1.71
5,-3.03,1.0,-2.67,0.88,fog,350.4,0.1195,0.1429,0.12,snow,1017.8,Nebel,-0.94,1610856000,0,0.978,195,3.17,1.63
6,-2.88,1.0,-2.48,0.9,fog,352.2,0.1131,0.1302,0.12,snow,1017.8,Nebel,-1.03,1610859600,0,0.964,190,3.09,1.48
7,-3.71,1.0,-2.94,0.88,cloudy,348.2,0.0957,0.1035,0.07,snow,1017.7,Stark bewölkt,-1.26,1610863200,0,8.782,180,4.52,1.84
8,-3.42,1.0,-3.01,0.88,cloudy,350.4,0.0896,0.095,0.06,snow,1017.9,Stark bewölkt,-1.27,1610866800,0,7.054,191,3.87,1.63
9,-3.17,0.99,-3.12,0.87,cloudy,353.1,0.0881,0.0922,0.07,snow,1018.3,Stark bewölkt,-1.26,1610870400,0,4.49,195,3.19,1.49
10,-1.11,0.98,-3.07,0.87,fog,353.9,0.0707,0.0743,0.07,snow,1018.6,Nebel,-1.11,1610874000,0,1.792,200,2.42,1.3
11,-0.71,0.98,-2.65,0.87,fog,356.4,0.0563,0.0616,0.07,snow,1019.0,Nebel,-0.71,1610877600,0,1.214,222,2.04,1.1
12,-0.31,0.98,-2.09,0.88,fog,357.6,0.0632,0.0724,0.1,snow,1019.3,Nebel,-0.31,1610881200,1,1.111,242,1.65,0.93
13,-1.46,0.98,-1.25,0.9,cloudy,354.0,0.0925,0.1156,0.19,snow,1019.9,Stark bewölkt,0.22,1610884800,1,10.461,206,3.15,1.47
14,-1.26,0.97,-0.82,0.91,snow,355.4,0.0776,0.1033,0.29,snow,1020.2,Leichter Schneefall möglich,0.48,1610888400,0,9.665,208,3.11,1.53
15,0.56,0.97,-0.69,0.91,snow,352.8,0.0757,0.1045,0.3,snow,1020.5,Leichter Schneefall möglich,0.56,1610892000,0,9.614,206,2.64,1.32
16,0.51,0.95,-0.23,0.95,snow,356.1,0.0759,0.1074,0.26,snow,1021.0,Leichter Schneefall möglich,0.51,1610895600,0,3.436,200,2.6,1.25
17,0.45,0.97,-0.14,0.96,cloudy,361.0,0.0641,0.0937,0.2,snow,1021.6,Stark bewölkt,0.45,1610899200,0,6.103,203,2.67,1.25
18,0.57,0.99,-0.16,0.95,cloudy,361.6,,0.0544,0.19,rain,1022.1,Stark bewölkt,0.57,1610902800,0,8.851,213,2.62,1.31
19,-0.3,0.95,0.91,0.95,cloudy,357.5,,0.0214,0.15,rain,1023.1,Stark bewölkt,1.6,1610906400,0,16.093,242,4.63,1.76
20,-0.19,0.97,1.24,0.95,cloudy,359.6,,0.0168,0.16,rain,1023.4,Stark bewölkt,1.94,1610910000,0,16.093,268,5.0,1.99
21,-0.21,0.97,1.17,0.95,cloudy,362.3,,0.029,0.21,rain,1023.8,Stark bewölkt,1.95,1610913600,0,16.093,214,5.05,2.02
22,-0.3,0.92,1.2,0.96,cloudy,359.0,,0.0428,0.21,rain,1023.9,Stark bewölkt,1.82,1610917200,0,16.093,247,4.96,1.97
23,-0.5,0.92,1.12,0.96,rain,359.1,,0.0852,0.25,rain,1024.1,Nieselregen möglich,1.72,1610920800,0,16.093,244,5.05,2.05
