,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.22,0.33,9.17,0.82,12.22,1554760800,0,10.003,200.0,,0.87
1,11.22,0.66,9.17,0.87,11.22,1554764400,0,9.414,259.0,,1.5
2,10.22,0.29,8.59,0.9,10.22,1554768000,0,7.657,142.0,,1.96
3,9.81,0.19,8.17,0.9,9.81,1554771600,0,7.07,170.0,,0.87
4,7.63,0.0,7.59,0.96,8.23,1554775200,0,6.484,92.0,,1.5
5,7.47,0.31,7.59,0.96,8.23,1554778800,0,8.005,60.0,,1.64
6,6.48,0.33,6.58,0.96,7.22,1554782400,0,5.826,180.0,,1.5
7,7.81,0.66,7.17,0.96,7.81,1554786000,0,3.007,150.0,,0.41
8,8.23,0.66,7.59,0.96,8.23,1554789600,0,4.416,71.0,,0.88
9,9.64,0.33,8.59,0.93,9.64,1554793200,1,5.589,,,0.0
10,11.22,0.33,9.17,0.87,11.22,1554796800,2,6.413,131.0,,0.62
11,12.22,0.19,9.17,0.82,12.22,1554800400,3,6.831,110.0,,0.87
12,13.23,0.08,9.58,0.79,13.23,1554804000,5,8.005,20.0,,0.87
13,14.22,0.19,9.0,0.71,14.22,1554807600,5,8.998,82.0,,2.09
14,15.64,0.19,9.0,0.65,15.64,1554814800,5,10.003,120.0,,0.62
15,16.64,0.19,8.75,0.6,16.64,1554818400,3,7.07,0.0,,1.08
16,17.22,0.52,8.59,0.57,17.22,1554822000,2,7.07,341.0,,0.62
17,15.81,0.18,7.59,0.58,15.81,1554825600,1,10.003,131.0,10.8,1.5
18,12.22,0.44,7.82,0.75,12.22,1554829200,0,10.003,131.0,10.8,3.72
19,12.22,0.29,9.0,0.81,12.22,1554832800,0,10.003,9.0,,1.96
20,12.22,0.18,9.41,0.83,12.22,1554836400,0,10.003,11.0,,1.49
21,11.81,0.31,7.76,0.76,11.81,1554840000,0,10.003,23.0,,3.86
22,10.22,0.08,6.0,0.75,10.22,1554843600,0,10.003,28.0,,4.59
