,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.64,0.75,8.69,0.68,14.64,1559253600,0.0,10.003,294.0,2.09
1,14.33,0.75,8.69,0.69,14.33,1559257200,0.0,10.003,239.0,1.69
2,13.64,0.75,9.38,0.75,13.64,1559260800,0.0,10.003,231.0,1.5
3,13.33,0.75,9.38,0.77,13.33,1559264400,0.0,10.003,252.0,1.5
4,13.33,0.75,9.38,0.77,13.33,1559268000,0.0,10.003,230.0,1.16
5,12.64,0.75,10.07,0.84,12.64,1559271600,0.0,10.003,,0.0
6,12.33,0.75,10.07,0.86,12.33,1559275200,0.0,10.003,240.0,0.31
7,12.64,0.75,10.45,0.86,12.64,1559278800,0.0,10.003,210.0,2.09
8,13.33,0.75,10.45,0.83,13.33,1559282400,1.0,10.003,240.0,1.0
9,15.02,0.36,10.45,0.74,15.02,1559286000,3.0,10.003,221.0,2.09
10,16.33,0.36,10.76,0.7,16.33,1559289600,4.0,10.003,,
11,17.65,0.27,10.68,0.64,17.65,1559293200,6.0,10.003,50.0,1.0
12,18.65,0.27,11.38,0.63,18.65,1559296800,7.0,10.003,110.0,1.5
13,19.34,0.27,11.38,0.6,19.34,1559300400,8.0,10.003,80.0,2.09
14,20.34,0.27,12.07,0.59,20.34,1559304000,8.0,10.003,84.0,1.69
15,21.02,0.53,9.99,0.49,21.02,1559307600,6.0,10.003,341.0,1.5
16,21.09,0.53,9.99,0.49,21.09,1559311200,5.0,10.003,304.0,2.26
17,21.71,0.27,9.69,0.46,21.71,1559314800,4.0,10.003,64.0,2.09
18,20.96,0.44,9.38,0.47,20.96,1559318400,2.0,10.003,67.0,1.5
19,20.65,0.44,9.45,0.49,20.65,1559322000,1.0,10.003,302.0,1.76
20,20.34,,9.99,0.51,20.34,1559325600,,10.003,1.0,2.56
21,19.65,,9.69,0.53,19.65,1559329200,,10.003,356.0,1.5
22,16.95,,10.68,0.67,16.95,1559332800,0.0,9.691,351.0,2.95
23,15.26,,10.68,0.74,15.26,1559336400,0.0,9.383,317.0,1.69
