,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-0.16,0.75,1.68,0.95,2.34,1554415200,0,10.003,210.0,2.41
1,-0.16,0.75,1.68,0.95,2.34,1554418800,0,9.383,221.0,2.41
2,0.27,0.75,1.68,0.95,2.34,1554422400,0,9.383,236.0,2.0
3,-0.35,0.75,1.64,1.0,1.64,1554426000,0,9.383,226.0,1.84
4,0.46,0.75,1.68,0.95,2.34,1554429600,0,8.763,237.0,1.84
5,0.16,0.75,1.68,0.95,2.34,1554433200,0,8.763,230.0,2.09
6,2.34,0.75,1.68,0.95,2.34,1554436800,0,8.389,210.0,1.0
7,1.15,0.75,1.68,0.95,2.34,1554440400,0,8.389,163.0,1.35
8,2.34,0.75,2.34,1.0,2.34,1554444000,0,8.389,,
9,1.27,0.75,1.68,0.93,2.65,1554447600,1,8.452,260.0,1.5
10,3.33,0.75,1.68,0.89,3.33,1554451200,2,9.383,,0.0
11,3.65,0.75,2.37,0.91,3.65,1554454800,3,9.691,71.0,0.5
12,3.19,0.75,2.37,0.87,4.34,1554458400,4,10.003,30.0,1.5
13,4.02,0.75,2.69,0.81,5.64,1554462000,4,10.003,68.0,2.09
14,3.71,0.75,2.37,0.8,5.64,1554465600,4,10.003,80.0,2.44
15,4.56,0.75,2.37,0.76,6.34,1554469200,4,10.003,76.0,2.41
16,4.63,0.75,2.69,0.76,6.65,1554472800,3,10.003,85.0,2.79
17,4.17,0.75,2.37,0.74,6.65,1554476400,2,10.003,72.0,3.48
18,4.77,0.75,2.37,0.74,6.65,1554480000,1,10.003,80.0,2.6
19,5.2,0.75,2.37,0.74,6.65,1554483600,0,10.003,92.0,2.09
20,5.23,0.75,2.37,0.78,5.95,1554487200,0,10.003,82.0,1.35
21,4.73,0.75,2.69,0.8,5.95,1554490800,0,10.003,71.0,1.76
22,4.68,0.75,3.39,0.85,5.64,1554494400,0,10.003,85.0,1.5
23,5.64,0.92,3.39,0.85,5.64,1554498000,0,10.003,80.0,0.5
