,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.82,1.0,6.04,0.79,rain,335.0,0.6202,0.47,rain,1023.0,Leichter Regen möglich und frische Brise,9.51,1582498800,0,14.355,338,19.18,8.88
1,5.22,1.0,6.14,0.83,rain,335.4,0.8703,0.51,rain,1023.8,Leichter Regen möglich,8.92,1582502400,0,9.646,277,17.05,8.19
2,4.24,1.0,5.53,0.87,rain,337.1,1.5073,0.53,rain,1024.3,Regen,7.58,1582506000,0,5.968,274,11.75,5.82
3,2.54,1.0,4.2,0.89,rain,338.3,1.3634,0.5,rain,1025.2,Regen,5.8,1582509600,0,5.196,305,8.92,4.58
4,1.72,1.0,3.32,0.91,rain,339.2,1.1778,0.48,rain,1025.8,Regen,4.6,1582513200,0,5.789,342,6.44,3.44
5,1.72,1.0,2.86,0.93,rain,339.3,0.9542,0.46,rain,1026.0,Regen,3.96,1582516800,0,8.487,10,4.28,2.44
6,2.17,1.0,2.59,0.93,rain,339.0,0.7072,0.45,rain,1025.9,Leichter Regen möglich,3.54,1582520400,0,12.574,10,2.49,1.58
7,3.48,1.0,1.88,0.89,rain,339.1,0.5153,0.38,rain,1025.9,Leichter Regen möglich,3.48,1582524000,0,16.093,80,1.56,1.11
8,3.49,1.0,1.88,0.89,rain,340.7,0.3847,0.37,rain,1025.7,Leichter Regen möglich,3.49,1582527600,0,16.093,111,1.85,1.2
9,2.16,1.0,2.1,0.9,rain,343.0,0.2843,0.32,rain,1025.5,Leichter Regen möglich,3.62,1582531200,0,16.093,136,3.03,1.66
10,2.13,1.0,2.69,0.91,cloudy,344.9,0.1948,0.25,rain,1024.8,Stark bewölkt,4.04,1582534800,1,16.093,160,4.29,2.11
11,3.31,1.0,3.99,0.91,cloudy,345.7,0.1115,0.16,rain,1023.7,Stark bewölkt,5.32,1582538400,1,16.093,186,5.39,2.46
12,5.4,1.0,5.78,0.9,cloudy,346.1,0.0566,0.13,rain,1022.2,Stark bewölkt,7.31,1582542000,2,16.093,209,6.58,2.83
13,7.2,1.0,7.02,0.87,cloudy,347.1,0.0371,0.15,rain,1020.6,Stark bewölkt,9.03,1582545600,2,16.093,227,7.82,3.26
14,7.1,0.96,6.31,0.84,cloudy,353.3,0.0,0.0,,1019.8,Stark bewölkt,8.92,1582549200,1,16.093,197,8.31,3.19
15,10.79,0.9,7.59,0.81,cloudy,355.9,0.0059,0.08,rain,1017.5,Stark bewölkt,10.79,1582552800,1,16.093,227,9.94,3.75
16,10.92,0.83,8.29,0.84,partly-cloudy-day,357.5,0.0131,0.08,rain,1015.7,Überwiegend bewölkt,10.92,1582556400,0,16.093,247,11.54,4.18
17,10.6,0.74,8.02,0.84,partly-cloudy-day,358.0,0.0101,0.07,rain,1014.8,Überwiegend bewölkt,10.6,1582560000,0,16.093,251,13.17,4.35
18,7.54,0.64,7.27,0.85,partly-cloudy-night,357.6,0.0095,0.04,rain,1014.3,Überwiegend bewölkt,9.76,1582563600,0,16.093,248,14.79,4.37
19,6.67,0.52,6.6,0.84,partly-cloudy-night,355.4,0.0111,0.03,rain,1013.9,Leicht bewölkt,9.1,1582567200,0,16.093,245,16.02,4.49
20,6.55,0.35,5.91,0.81,partly-cloudy-night,349.3,0.0051,0.03,rain,1013.4,Leicht bewölkt,9.0,1582570800,0,16.093,242,15.28,4.51
21,6.17,0.14,5.26,0.78,clear-night,343.5,0.0,0.0,,1013.0,Klar,8.98,1582574400,0,16.093,248,16.57,5.36
22,5.78,0.0,4.83,0.76,clear-night,338.5,0.0,0.0,,1012.1,Klar,8.82,1582578000,0,16.093,253,17.29,5.87
23,5.45,0.0,4.57,0.76,clear-night,334.6,0.0,0.0,,1012.0,Klar,8.51,1582581600,0,16.093,255,16.96,5.71
