,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.0,0.9,-0.19,0.66,5.64,1547679600,0,10.003,242,,8.0
1,1.47,0.9,-0.19,0.64,6.22,1547683200,0,10.003,246,14.4,9.01
2,1.88,0.75,0.99,0.7,6.12,1547686800,0,10.003,230,,7.2
3,1.56,0.75,0.99,0.7,6.12,1547690400,0,10.003,230,,8.21
4,2.35,0.75,1.41,0.71,6.22,1547694000,0,10.003,234,,6.25
5,1.39,0.75,3.0,0.8,6.12,1547697600,0,10.003,221,,8.8
6,1.67,0.9,2.83,0.85,5.22,1547701200,0,10.003,229,,4.88
7,2.13,1.0,2.83,0.85,5.22,1547704800,0,9.587,225,,4.01
8,1.44,0.75,4.01,0.93,5.12,1547708400,0,10.003,210,,5.09
9,1.94,0.44,5.0,0.99,5.12,1547712000,0,10.003,200,,4.11
10,2.68,0.77,3.24,0.87,5.22,1547715600,0,10.003,219,,3.13
11,2.85,0.77,3.24,0.85,5.64,1547719200,1,10.003,245,,3.63
12,2.69,0.75,4.01,0.86,6.12,1547722800,1,10.003,230,,5.09
13,4.05,0.77,0.83,0.6,8.23,1547726400,1,10.003,235,12.17,9.21
14,3.16,0.9,0.64,0.61,7.64,1547730000,1,10.003,245,12.9,9.68
15,2.98,0.75,-0.19,0.58,7.64,1547733600,0,10.003,241,14.68,10.42
16,2.19,0.9,0.83,0.66,6.63,1547737200,0,10.003,247,13.9,8.36
17,-1.07,0.44,2.0,0.92,3.12,1547740800,0,10.003,221,14.91,5.09
18,1.78,0.44,2.0,0.86,4.13,1547744400,0,10.003,221,,2.6
19,-1.58,0.44,0.99,0.86,3.12,1547748000,0,10.003,260,,6.21
20,-2.32,0.19,0.99,0.92,2.12,1547751600,0,10.003,260,,5.09
21,-2.27,0.19,-2.17,0.73,2.22,1547755200,0,10.003,266,,5.25
22,-1.45,0.08,-2.76,0.73,1.63,1547758800,0,10.003,235,,2.89
23,-1.99,0.77,-2.76,0.72,1.8,1547762400,0,10.003,226,,3.88
