,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.65,0.97,-1.52,0.82,cloudy,370.4,0.1944,0.11,rain,1002.7,Stark bewölkt,1.2,1612047600,0,15.812,55,6.75,3.77
1,-0.3,0.96,0.56,0.87,cloudy,368.1,0.0992,0.18,rain,1002.3,Stark bewölkt,2.5,1612051200,0,16.093,50,4.69,2.77
2,0.26,0.99,0.58,0.85,cloudy,366.1,0.0205,0.06,rain,1002.6,Stark bewölkt,2.82,1612054800,0,16.093,50,4.28,2.56
3,0.07,0.99,0.2,0.84,cloudy,365.7,0.0277,0.07,rain,1002.6,Stark bewölkt,2.6,1612058400,0,16.093,49,3.97,2.49
4,-0.11,0.9,-0.26,0.83,cloudy,369.6,0.0282,0.06,rain,1002.9,Stark bewölkt,2.41,1612062000,0,16.093,53,3.82,2.44
5,-0.81,0.91,-0.65,0.83,cloudy,369.7,0.0,0.0,,1003.4,Stark bewölkt,1.97,1612065600,0,16.093,58,4.04,2.63
6,-1.82,0.98,-1.25,0.84,cloudy,376.3,0.0,0.0,,1003.3,Stark bewölkt,1.22,1612069200,0,16.093,62,4.6,2.76
7,-3.85,0.76,-4.13,0.75,partly-cloudy-night,387.2,0.0,0.0,,1004.6,Überwiegend bewölkt,-0.22,1612072800,0,16.093,29,5.88,3.11
8,-4.02,0.58,-4.62,0.73,partly-cloudy-night,389.3,0.0,0.0,,1004.9,Leicht bewölkt,-0.4,1612076400,0,16.093,30,5.68,3.03
9,-3.57,0.59,-4.65,0.72,partly-cloudy-day,389.6,0.0,0.0,,1005.3,Leicht bewölkt,-0.17,1612080000,0,16.093,35,5.17,2.85
10,-3.06,0.43,-4.58,0.7,partly-cloudy-day,388.6,0.0,0.0,,1005.4,Leicht bewölkt,0.2,1612083600,0,16.093,39,4.58,2.77
11,-2.08,0.55,-3.98,0.7,partly-cloudy-day,391.7,0.0,0.0,,1005.5,Leicht bewölkt,0.95,1612087200,1,16.093,47,4.68,2.69
12,-1.05,0.58,-2.98,0.71,partly-cloudy-day,391.3,0.0,0.0,,1005.4,Leicht bewölkt,1.69,1612090800,1,16.093,53,4.31,2.53
13,-0.54,0.58,-2.28,0.72,partly-cloudy-day,390.6,0.0,0.0,,1004.6,Leicht bewölkt,2.18,1612094400,1,16.093,81,4.2,2.6
14,0.56,0.8,-2.07,0.69,partly-cloudy-day,398.4,0.0,0.0,,1003.6,Überwiegend bewölkt,3.07,1612098000,1,16.093,78,4.0,2.56
15,0.89,0.9,-1.39,0.71,cloudy,405.4,0.0,0.0,,1003.1,Stark bewölkt,3.44,1612101600,0,16.093,89,4.21,2.69
16,-0.1,0.95,-1.17,0.75,cloudy,405.7,0.0082,0.05,rain,1002.7,Stark bewölkt,2.74,1612105200,0,16.093,95,5.07,2.87
17,0.83,0.95,-0.92,0.73,cloudy,398.8,0.0133,0.03,rain,1002.1,Stark bewölkt,3.41,1612108800,0,16.093,100,5.08,2.71
18,0.59,0.96,-1.22,0.74,cloudy,397.0,0.0194,0.03,rain,1001.6,Stark bewölkt,3.04,1612112400,0,16.093,98,4.7,2.49
19,-0.01,0.93,-1.2,0.76,cloudy,384.2,0.0323,0.03,rain,1001.0,Stark bewölkt,2.56,1612116000,0,16.093,91,5.56,2.52
20,-0.19,0.97,-0.62,0.8,cloudy,372.6,0.099,0.05,rain,1000.2,Stark bewölkt,2.5,1612119600,0,16.093,90,5.53,2.64
21,-0.56,0.98,-0.27,0.84,cloudy,363.2,0.0885,0.06,rain,999.4,Stark bewölkt,2.22,1612123200,0,16.093,90,5.44,2.68
22,-0.5,0.99,-0.04,0.84,cloudy,352.7,0.127,0.09,rain,998.6,Stark bewölkt,2.32,1612126800,0,16.093,88,5.54,2.74
23,-0.53,0.99,-0.56,0.82,cloudy,344.5,0.1831,0.13,rain,997.8,Stark bewölkt,2.27,1612130400,0,16.093,87,5.48,2.71
