,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,8.25,0.9,8.0,0.9,9.64,1556316000,0,7.657,273,,2.72
1,9.64,0.66,9.0,0.96,9.64,1556319600,0,10.003,260,,0.41
2,9.64,0.66,9.0,0.96,9.64,1556323200,0,9.587,191,,0.87
3,8.52,0.66,8.59,0.96,9.23,1556326800,0,10.003,184,,1.75
4,8.23,0.19,7.59,0.96,8.23,1556330400,0,4.839,191,,1.28
5,7.22,0.0,6.41,0.95,7.22,1556334000,0,4.956,210,,0.87
6,6.22,0.33,6.0,0.98,6.22,1556337600,0,4.605,230,,0.41
7,5.18,0.33,6.0,0.96,6.63,1556341200,0,8.831,145,,2.09
8,7.7,0.52,8.0,0.96,8.64,1556344800,1,10.003,200,,1.9
9,10.63,0.52,9.17,0.91,10.63,1556348400,1,7.657,208,,2.99
10,10.63,0.9,8.17,0.85,10.63,1556352000,2,7.07,216,,5.06
11,10.22,0.9,8.42,0.89,10.22,1556355600,3,10.003,204,,3.92
12,11.81,0.75,7.82,0.77,11.81,1556359200,4,7.657,213,9.3,5.04
13,11.22,0.62,7.41,0.77,11.22,1556362800,5,7.07,210,8.8,5.25
14,11.22,0.9,9.58,0.9,11.22,1556366400,4,7.07,204,,5.7
15,12.22,0.9,9.41,0.83,12.22,1556370000,4,10.003,187,,5.7
16,7.14,0.9,7.41,0.88,9.23,1556373600,3,10.003,271,15.98,3.81
17,10.81,0.44,6.41,0.74,10.81,1556377200,3,10.003,262,,3.19
18,11.22,0.57,6.24,0.71,11.22,1556380800,1,10.003,218,,4.4
19,6.13,0.62,5.0,0.79,8.4,1556384400,0,9.177,217,13.66,3.81
20,6.49,0.62,5.41,0.79,8.81,1556388000,0,10.003,256,,4.11
21,5.6,0.9,5.41,0.82,8.23,1556391600,0,10.003,256,,4.47
22,7.17,0.77,5.41,0.82,8.23,1556395200,0,10.003,239,,1.96
23,4.85,0.77,4.83,0.85,7.22,1556398800,0,10.003,226,,3.52
