,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.81,0.0,13.0,0.83,15.81,1568325600,0,10.003,263.0,1.85
1,14.81,0.0,13.0,0.89,14.81,1568329200,0,10.003,266.0,2.15
2,15.4,0.0,13.0,0.86,15.4,1568332800,0,10.003,280.0,1.85
3,14.4,0.0,12.59,0.89,14.4,1568336400,0,10.003,330.0,1.5
4,13.81,0.0,12.0,0.89,13.81,1568340000,0,10.003,200.0,0.62
5,12.81,0.0,12.0,0.95,12.81,1568343600,0,10.003,300.0,0.88
6,13.4,0.52,12.0,0.91,13.4,1568347200,0,10.003,,0.0
7,13.4,0.77,12.17,0.92,13.4,1568350800,0,10.003,161.0,0.62
8,14.81,0.9,13.59,0.92,14.81,1568354400,0,10.003,170.0,0.62
9,15.81,0.9,14.0,0.89,15.81,1568358000,1,10.003,191.0,0.62
10,16.81,0.9,14.41,0.86,16.81,1568361600,2,10.003,191.0,0.62
11,18.64,0.9,15.0,0.79,18.64,1568365200,2,10.003,234.0,2.51
12,20.64,0.9,15.0,0.7,20.64,1568368800,3,10.003,240.0,2.37
13,21.82,0.44,14.41,0.63,21.82,1568372400,4,10.003,250.0,3.22
14,22.23,0.62,14.0,0.6,22.23,1568376000,4,10.003,260.0,2.16
15,22.81,0.9,14.59,0.6,22.81,1568379600,3,10.003,279.0,3.3
16,22.81,0.9,14.41,0.59,22.81,1568383200,2,10.003,338.0,3.1
17,23.22,0.66,13.59,0.55,23.22,1568386800,1,10.003,340.0,3.52
18,22.81,0.66,14.0,0.58,22.81,1568390400,1,10.003,344.0,3.81
19,21.82,0.66,14.0,0.61,21.82,1568394000,0,10.003,318.0,2.37
20,20.23,0.66,14.41,0.69,20.23,1568397600,0,10.003,3.0,2.72
21,18.81,0.66,14.41,0.76,18.81,1568401200,0,10.003,24.0,2.93
22,18.81,0.66,14.59,0.76,18.81,1568404800,0,10.003,15.0,2.72
23,19.23,0.75,14.0,0.72,19.23,1568408400,0,10.003,28.0,3.63
