,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-1.96,,-3.61,0.89,-1.96,1550012400,0,,,
1,-4.52,0.36,-4.3,0.89,-2.67,1550016000,0,10.003,263.0,1.35
2,-6.23,0.19,-3.61,0.98,-3.35,1550019600,0,10.003,265.0,1.91
3,-2.98,,-3.61,0.95,-2.98,1550023200,0,,,
4,-3.66,0.19,-4.61,0.93,-3.66,1550026800,0,10.003,131.0,0.34
5,-4.34,0.19,-4.61,0.98,-4.34,1550030400,0,10.003,73.0,0.85
6,-4.65,0.19,-4.65,1.0,-4.65,1550034000,0,10.003,60.0,0.69
7,-4.65,0.19,-4.65,1.0,-4.65,1550037600,0,10.003,,0.0
8,-4.34,0.19,-4.34,1.0,-4.34,1550041200,0,10.003,200.0,1.0
9,-1.96,0.19,-3.61,0.89,-1.96,1550044800,0,10.003,210.0,0.5
10,-0.98,0.19,-3.3,0.84,-0.98,1550048400,1,10.003,,
11,1.33,0.19,-1.63,0.81,1.33,1550052000,2,10.003,,
12,0.91,0.19,-1.63,0.75,2.34,1550055600,2,10.003,60.0,1.5
13,3.19,0.19,-2.61,0.61,4.34,1550059200,2,10.003,115.0,1.5
14,3.85,0.19,-1.63,0.61,5.33,1550062800,2,10.003,115.0,1.91
15,5.67,0.44,-1.63,0.57,6.34,1550066400,1,10.003,81.0,1.35
16,7.33,0.75,-2.3,0.5,7.33,1550070000,0,10.003,74.0,1.19
17,6.4,0.75,-1.94,0.52,7.33,1550073600,0,10.003,74.0,1.69
18,3.66,0.75,-0.24,0.69,4.95,1550077200,0,10.003,71.0,1.69
19,1.69,0.75,-1.63,0.68,3.65,1550080800,0,10.003,101.0,2.09
20,1.33,0.75,-2.61,0.75,1.33,1550088000,0,10.003,71.0,1.0
21,-1.03,0.44,-3.3,0.85,-1.03,1550091600,0,10.003,255.0,1.0
22,-0.68,0.19,-2.99,0.84,-0.68,1550095200,0,10.003,230.0,0.65
