,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.4,0.59,4.03,0.85,partly-cloudy-night,370.1,0.0381,0.13,rain,1007.5,Leicht bewölkt,6.42,1588370400,0,16.093,231,8.01,2.75
1,3.9,0.61,3.88,0.85,partly-cloudy-night,370.6,0.1836,0.2,rain,1008.0,Überwiegend bewölkt,6.2,1588374000,0,16.093,238,8.52,3.07
2,3.56,0.5,3.77,0.85,partly-cloudy-night,370.6,0.1475,0.21,rain,1008.5,Leicht bewölkt,6.06,1588377600,0,16.093,242,8.95,3.33
3,3.63,0.54,3.91,0.85,partly-cloudy-night,371.9,0.113,0.21,rain,1008.7,Leicht bewölkt,6.31,1588381200,0,16.093,245,9.49,3.72
4,3.58,0.68,3.83,0.84,partly-cloudy-night,371.1,0.0459,0.15,rain,1009.3,Überwiegend bewölkt,6.31,1588384800,0,16.093,269,10.05,3.8
5,3.72,0.58,3.66,0.82,partly-cloudy-night,370.5,0.0242,0.1,rain,1009.8,Leicht bewölkt,6.47,1588388400,0,16.093,259,10.57,3.88
6,3.5,0.54,3.43,0.81,partly-cloudy-night,370.6,0.0128,0.05,rain,1010.3,Leicht bewölkt,6.47,1588392000,0,16.093,271,11.04,4.3
7,3.47,0.48,3.26,0.79,partly-cloudy-day,370.9,0.0,0.0,,1011.1,Leicht bewölkt,6.57,1588395600,0,16.093,245,11.46,4.63
8,3.81,0.47,2.86,0.75,partly-cloudy-day,370.8,0.0,0.0,,1011.2,Leicht bewölkt,6.99,1588399200,1,16.093,257,11.82,5.05
9,4.69,0.49,2.81,0.71,partly-cloudy-day,367.8,0.0,0.0,,1011.5,Leicht bewölkt,7.84,1588402800,1,16.093,266,11.83,5.49
10,6.33,0.37,2.61,0.63,partly-cloudy-day,366.6,0.0085,0.04,rain,1011.1,Leicht bewölkt,9.22,1588406400,3,16.093,268,12.22,5.78
11,10.35,0.42,2.55,0.58,partly-cloudy-day,366.6,0.0201,0.06,rain,1010.8,Leicht bewölkt,10.35,1588410000,4,16.093,265,12.34,6.25
12,10.63,0.53,2.85,0.59,partly-cloudy-day,369.1,0.0579,0.14,rain,1010.6,Leicht bewölkt,10.63,1588413600,4,16.093,220,11.97,6.35
13,10.3,0.64,3.61,0.63,rain,372.9,0.2017,0.28,rain,1010.5,Nieselregen möglich,10.3,1588417200,4,15.612,318,11.33,6.2
14,6.2,0.72,3.85,0.69,rain,375.8,0.3324,0.37,rain,1010.5,Leichter Regen möglich,9.22,1588420800,4,13.132,272,10.89,6.16
15,7.49,0.78,3.05,0.62,rain,371.7,0.3754,0.35,rain,1010.4,Leichter Regen möglich,9.99,1588424400,3,16.093,217,10.07,5.23
16,7.25,0.89,3.31,0.64,rain,372.0,0.2562,0.32,rain,1010.4,Leichter Regen möglich,9.9,1588428000,3,16.093,332,11.3,5.6
17,6.1,0.97,3.51,0.68,rain,371.9,0.1989,0.28,rain,1010.5,Nieselregen möglich,9.01,1588431600,2,16.093,282,12.1,5.65
18,6.08,0.91,3.49,0.69,cloudy,371.3,0.1458,0.23,rain,1011.1,Stark bewölkt,8.85,1588435200,1,16.093,268,12.23,5.19
19,6.24,0.64,3.05,0.67,partly-cloudy-day,370.3,0.0503,0.15,rain,1011.8,Überwiegend bewölkt,8.84,1588438800,0,16.093,276,11.91,4.76
20,5.53,0.43,2.21,0.67,partly-cloudy-day,371.2,0.0149,0.12,rain,1012.7,Leicht bewölkt,7.93,1588442400,0,16.093,284,10.09,3.87
21,4.63,0.34,1.71,0.7,partly-cloudy-night,371.0,0.0078,0.05,rain,1013.9,Leicht bewölkt,6.81,1588446000,0,16.093,299,7.78,3.08
22,4.13,0.25,1.4,0.73,clear-night,370.9,0.0,0.0,,1014.9,Klar,5.92,1588449600,0,16.093,232,4.88,2.34
23,3.49,0.32,1.02,0.76,partly-cloudy-night,371.1,0.0,0.0,,1015.2,Leicht bewölkt,4.98,1588453200,0,16.093,255,2.78,1.86
