,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-3.21,0.01,-6.56,0.78,clear-night,279.4,,0.0,0.0,,1025.9,Klar,-3.21,1610319600,0,16.093,323,0.67,0.67
1,-3.25,0.07,-6.87,0.76,clear-night,279.4,,0.0,0.0,,1025.4,Klar,-3.25,1610323200,0,16.093,286,0.51,0.49
2,-2.97,0.39,-5.7,0.81,partly-cloudy-night,278.3,,0.0,0.0,,1025.3,Leicht bewölkt,-2.97,1610326800,0,16.093,87,0.74,0.74
3,-3.28,0.4,-6.3,0.8,partly-cloudy-night,277.4,,0.0,0.0,,1024.7,Leicht bewölkt,-3.28,1610330400,0,16.093,182,1.11,0.75
4,-3.87,0.48,-6.84,0.8,partly-cloudy-night,281.2,,0.0,0.0,,1024.1,Leicht bewölkt,-3.87,1610334000,0,16.093,205,1.63,0.85
5,-4.46,0.52,-6.96,0.83,partly-cloudy-night,281.5,,0.0,0.0,,1024.1,Leicht bewölkt,-4.46,1610337600,0,16.093,228,1.52,0.73
6,-3.89,0.56,-6.5,0.82,partly-cloudy-night,281.2,,0.0,0.0,,1024.4,Leicht bewölkt,-3.89,1610341200,0,16.093,213,1.59,0.89
7,-3.64,0.58,-6.54,0.8,partly-cloudy-night,280.2,,0.0,0.0,,1024.7,Leicht bewölkt,-3.64,1610344800,0,16.093,206,2.64,1.2
8,-5.66,0.53,-6.78,0.79,partly-cloudy-night,280.2,,0.0,0.0,,1024.4,Leicht bewölkt,-3.68,1610348400,0,16.093,206,3.24,1.34
9,-6.54,0.53,-6.96,0.8,partly-cloudy-day,283.2,,0.0,0.0,,1024.6,Leicht bewölkt,-4.05,1610352000,0,16.093,206,3.96,1.59
10,-6.53,0.55,-6.94,0.77,partly-cloudy-day,283.8,,0.0,0.0,,1024.6,Leicht bewölkt,-3.53,1610355600,0,16.093,208,4.62,1.97
11,-5.73,0.53,-6.36,0.75,partly-cloudy-day,283.8,,0.0,0.0,,1024.7,Leicht bewölkt,-2.59,1610359200,1,16.093,213,5.06,2.2
12,-4.59,0.7,-5.57,0.73,partly-cloudy-day,281.4,,0.0,0.0,,1024.1,Überwiegend bewölkt,-1.39,1610362800,1,16.093,209,5.68,2.42
13,-3.28,0.72,-4.89,0.7,partly-cloudy-day,282.2,,0.0,0.0,,1023.6,Überwiegend bewölkt,-0.04,1610366400,1,16.093,205,6.26,2.71
14,-2.15,0.97,-4.24,0.67,cloudy,283.8,,0.0,0.0,,1022.6,Stark bewölkt,1.14,1610370000,1,16.093,200,6.82,3.02
15,-1.62,0.87,-4.18,0.66,partly-cloudy-day,282.6,,0.0,0.0,,1022.1,Überwiegend bewölkt,1.55,1610373600,0,16.093,199,6.67,2.99
16,-1.71,0.81,-4.17,0.66,partly-cloudy-day,283.1,,0.0051,0.03,rain,1021.8,Überwiegend bewölkt,1.59,1610377200,0,16.093,194,7.21,3.15
17,-2.71,0.52,-4.19,0.69,partly-cloudy-night,283.8,0.0022,0.0051,0.02,snow,1021.5,Leicht bewölkt,0.91,1610380800,0,16.093,196,8.22,3.36
18,-3.93,0.91,-4.73,0.7,cloudy,288.7,,0.0,0.0,,1021.0,Stark bewölkt,0.12,1610384400,0,16.093,203,8.89,3.7
19,-4.3,0.92,-4.98,0.69,cloudy,295.0,,0.0,0.0,,1020.7,Stark bewölkt,-0.04,1610388000,0,16.093,208,9.37,3.95
20,-4.14,0.98,-4.52,0.71,cloudy,298.9,,0.0,0.0,,1020.2,Stark bewölkt,0.2,1610391600,0,16.093,214,10.05,4.15
21,-4.09,0.96,-4.4,0.7,cloudy,302.5,,0.0,0.0,,1019.7,Stark bewölkt,0.37,1610395200,0,16.093,214,10.23,4.4
22,-3.88,0.97,-4.37,0.69,cloudy,304.6,,0.0,0.0,,1019.1,Stark bewölkt,0.63,1610398800,0,16.093,216,11.27,4.57
23,-3.9,0.99,-3.74,0.72,cloudy,302.1,,0.0,0.0,,1018.6,Stark bewölkt,0.7,1610402400,0,16.093,214,11.72,4.77
