,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,17.27,0.44,16.69,0.98,16.95,1567116000,0.0,10.003,80.0,1.0
1,17.27,0.44,16.69,0.98,16.95,1567119600,0.0,10.003,,0.0
2,16.17,0.44,15.69,0.98,15.95,1567123200,0.0,10.003,,
3,15.53,0.19,15.26,1.0,15.26,1567126800,0.0,10.003,290.0,1.0
4,15.19,0.19,14.95,1.0,14.95,1567130400,0.0,10.003,273.0,1.0
5,15.07,0.19,14.69,0.98,14.95,1567134000,0.0,10.003,180.0,1.0
6,14.14,0.19,13.95,1.0,13.95,1567137600,0.0,10.003,180.0,2.09
7,14.44,0.19,14.33,1.0,14.33,1567141200,0.0,8.005,41.0,1.0
8,15.54,0.19,15.33,1.0,15.33,1567144800,0.0,8.69,162.0,0.65
9,18.23,0.19,16.38,0.9,18.02,1567148400,1.0,9.383,221.0,1.0
10,20.34,,17.69,0.86,20.03,1567152000,,10.003,,
11,22.19,,17.0,0.73,22.02,1567155600,,10.003,60.0,1.0
12,24.18,0.19,17.0,0.65,24.03,1567159200,5.0,10.003,330.0,1.5
13,25.17,0.19,17.0,0.61,25.02,1567162800,6.0,10.003,230.0,1.0
14,25.83,0.27,17.31,0.6,25.64,1567166400,6.0,10.003,80.0,1.0
15,27.98,0.27,17.0,0.53,27.34,1567170000,5.0,10.003,320.0,2.76
16,27.68,0.27,15.69,0.49,27.34,1567173600,4.0,10.003,80.0,2.6
17,27.74,0.27,16.0,0.5,27.34,1567177200,2.0,10.003,101.0,2.09
18,27.47,0.27,14.69,0.46,27.34,1567180800,1.0,10.003,71.0,3.6
19,26.45,0.19,16.38,0.54,26.34,1567184400,0.0,10.003,63.0,2.6
20,24.14,,17.38,0.67,23.95,1567188000,,10.003,67.0,2.25
21,22.16,,17.38,0.75,21.95,1567191600,0.0,10.003,67.0,1.5
22,21.86,,17.38,0.77,21.64,1567195200,0.0,10.003,50.0,1.0
23,20.6,,17.38,0.83,20.34,1567198800,0.0,10.003,71.0,1.5
