,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.12,,10.99,0.76,15.12,1566424800,0,10.003,41.0,1.5
1,16.12,,9.99,0.67,16.12,1566428400,0,10.003,20.0,2.6
2,15.12,,9.99,0.71,15.12,1566432000,0,10.003,11.0,2.09
3,15.12,,9.0,0.67,15.12,1566435600,0,10.003,20.0,3.1
4,14.12,,9.99,0.76,14.12,1566439200,0,10.003,80.0,2.6
5,12.12,,9.99,0.87,12.12,1566442800,0,10.003,80.0,3.1
6,12.22,0.0,8.42,0.78,12.22,1566446400,0,10.003,50.0,0.87
7,12.05,0.0,8.42,0.78,12.05,1566450000,0,10.003,11.0,1.08
8,14.64,0.0,9.58,0.72,14.64,1566453600,0,10.003,60.0,1.28
9,15.05,0.0,9.58,0.7,15.05,1566457200,1,10.003,30.0,1.28
10,19.23,0.0,9.41,0.53,19.23,1566460800,3,10.003,68.0,3.9
11,21.23,0.08,10.82,0.51,21.23,1566464400,4,10.003,71.0,2.81
12,22.81,0.08,10.41,0.45,22.81,1566468000,6,10.003,96.0,3.6
13,24.22,0.08,8.24,0.36,24.22,1566471600,6,10.003,95.0,3.52
14,24.63,0.0,8.83,0.37,24.63,1566475200,7,10.003,64.0,2.37
15,25.22,0.0,9.0,0.36,25.22,1566478800,6,10.003,114.0,3.1
16,26.23,0.0,9.41,0.35,26.23,1566482400,4,10.003,,0.0
17,26.23,0.0,8.42,0.32,26.23,1566486000,3,10.003,71.0,3.6
18,26.23,0.0,8.42,0.32,26.23,1566489600,1,10.003,66.0,2.3
19,26.23,0.0,8.24,0.32,26.23,1566493200,0,10.003,48.0,1.96
20,25.22,0.0,8.42,0.34,25.22,1566496800,0,10.003,71.0,1.75
21,21.4,0.0,9.41,0.46,21.4,1566500400,0,10.003,20.0,1.49
22,20.4,0.0,8.83,0.47,20.4,1566504000,0,10.003,341.0,0.87
23,19.81,0.0,8.83,0.49,19.81,1566507600,0,10.003,30.0,0.87
