,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.81,0.0,9.99,0.64,16.81,1567548000,0,10.003,20.0,,1.49
1,14.12,,9.99,0.76,14.12,1567551600,0,10.003,0.0,,1.5
2,13.12,,9.99,0.81,13.12,1567555200,0,10.003,350.0,,2.09
3,12.12,,9.99,0.87,12.12,1567558800,0,10.003,210.0,,1.0
4,12.4,0.0,9.41,0.82,12.4,1567562400,0,10.003,240.0,,0.41
5,11.39,0.0,9.0,0.85,11.39,1567566000,0,10.003,230.0,,0.87
6,10.81,0.0,9.0,0.89,10.81,1567569600,0,10.003,276.0,,1.85
7,10.4,0.0,8.59,0.89,10.4,1567573200,0,10.003,,,0.0
8,12.4,0.0,9.58,0.83,12.4,1567576800,0,10.003,221.0,,0.41
9,15.64,0.0,10.58,0.72,15.64,1567580400,1,10.003,,,0.0
10,18.22,0.08,10.99,0.63,18.22,1567584000,2,10.003,247.0,,2.68
11,20.23,0.08,10.99,0.55,20.23,1567587600,4,10.003,247.0,,2.09
12,21.64,0.08,10.99,0.51,21.64,1567591200,5,10.003,205.0,,2.37
13,22.81,0.08,10.41,0.45,22.81,1567594800,5,10.003,226.0,,4.01
14,25.22,0.08,10.41,0.39,25.22,1567598400,5,10.003,209.0,7.7,3.72
15,25.81,0.19,9.99,0.37,25.81,1567602000,4,10.003,221.0,8.21,4.8
16,26.23,0.0,9.0,0.34,26.23,1567605600,3,10.003,240.0,8.8,4.38
17,26.64,0.0,9.0,0.33,26.64,1567609200,2,10.003,236.0,8.8,5.7
18,26.23,0.0,9.0,0.34,26.23,1567612800,1,10.003,240.0,,6.21
19,25.64,0.0,9.0,0.35,25.64,1567616400,0,10.003,242.0,,5.7
20,24.22,1.0,9.0,0.38,24.22,1567620000,0,10.003,266.0,,4.69
21,22.64,0.44,9.99,0.45,22.64,1567623600,0,10.003,273.0,,2.72
22,20.64,0.75,11.58,0.56,20.64,1567627200,0,10.003,330.0,13.9,5.96
23,19.23,1.0,11.41,0.61,19.23,1567630800,0,10.003,320.0,13.4,4.22
