,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.46,0.52,8.43,0.52,partly-cloudy-night,306.7,0.0051,0.01,rain,1018.1,Leicht bewölkt,18.46,1596578400,0,16.093,1,1.74,0.84
1,17.6,0.37,8.64,0.56,partly-cloudy-night,305.1,0.0,0.0,,1018.3,Leicht bewölkt,17.6,1596582000,0,16.093,30,1.49,0.52
2,18.08,0.3,10.01,0.59,clear-night,303.1,0.0,0.0,,1017.8,Klar,18.08,1596585600,0,16.093,270,1.1,0.8
3,17.11,0.32,10.3,0.64,partly-cloudy-night,302.4,0.0,0.0,,1018.0,Leicht bewölkt,17.11,1596589200,0,16.093,167,1.31,0.68
4,15.93,0.38,10.43,0.7,partly-cloudy-night,302.1,0.0,0.0,,1018.5,Leicht bewölkt,15.93,1596592800,0,16.093,146,1.72,0.57
5,15.24,0.41,10.48,0.73,partly-cloudy-night,302.4,0.0083,0.01,rain,1018.7,Leicht bewölkt,15.24,1596596400,0,16.093,166,2.06,0.53
6,15.05,0.37,10.62,0.75,partly-cloudy-night,303.4,0.0083,0.01,rain,1018.9,Leicht bewölkt,15.05,1596600000,0,16.093,159,2.23,0.53
7,15.32,0.29,10.84,0.75,clear-day,305.0,0.0051,0.01,rain,1019.0,Klar,15.32,1596603600,0,16.093,145,2.33,0.6
8,16.45,0.21,10.99,0.7,clear-day,305.6,0.0,0.0,,1019.2,Klar,16.45,1596607200,1,16.093,156,2.93,1.0
9,18.21,0.13,11.19,0.64,clear-day,305.8,0.0,0.0,,1019.3,Klar,18.21,1596610800,2,16.093,169,2.94,1.19
10,20.67,0.05,11.35,0.55,clear-day,305.7,0.0,0.0,,1019.3,Klar,20.67,1596614400,3,16.093,180,2.83,1.48
11,22.74,0.0,10.97,0.47,clear-day,305.5,0.0,0.0,,1019.3,Klar,22.74,1596618000,5,16.093,190,2.67,1.75
12,24.16,0.0,9.83,0.4,clear-day,305.4,0.0,0.0,,1019.0,Klar,24.16,1596621600,6,16.093,191,2.46,2.01
13,25.38,0.02,8.5,0.34,clear-day,305.0,0.0,0.0,,1018.5,Klar,25.38,1596625200,7,16.093,190,2.26,2.21
14,26.74,0.04,5.78,0.26,clear-day,309.2,0.0,0.0,,1018.0,Klar,26.74,1596628800,7,16.093,180,2.22,2.13
15,28.09,0.03,5.4,0.24,clear-day,309.3,0.0,0.0,,1017.5,Klar,28.09,1596632400,6,16.093,176,2.2,1.86
16,28.57,0.01,5.81,0.24,clear-day,308.9,0.0,0.0,,1017.4,Klar,28.57,1596636000,5,16.093,175,2.51,1.62
17,27.66,0.0,6.84,0.27,clear-day,308.5,0.0,0.0,,1017.2,Klar,27.66,1596639600,3,16.093,167,2.59,1.42
18,27.94,0.0,7.82,0.28,clear-day,308.2,0.0,0.0,,1017.1,Klar,27.94,1596643200,2,16.093,148,2.84,1.36
19,27.74,0.0,8.25,0.29,clear-day,307.7,0.0,0.0,,1017.2,Klar,27.74,1596646800,1,16.093,129,3.12,1.49
20,27.06,0.0,8.81,0.32,clear-day,307.0,0.0,0.0,,1017.4,Klar,27.06,1596650400,0,16.093,116,3.36,1.64
21,25.67,0.0,9.35,0.36,clear-night,303.5,0.0,0.0,,1017.6,Klar,25.67,1596654000,0,16.093,112,3.38,1.68
22,23.53,0.0,9.74,0.42,clear-night,302.4,0.0,0.0,,1018.0,Klar,23.53,1596657600,0,16.093,110,4.26,1.88
23,21.59,0.0,10.16,0.48,clear-night,301.7,0.0,0.0,,1018.5,Klar,21.59,1596661200,0,16.093,106,4.61,1.85
