,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,11.62,0.08,9.83,0.89,11.62,1570831200,0,10.003,157.0,2.16
1,11.62,0.0,9.41,0.86,11.62,1570834800,0,10.003,150.0,2.37
2,9.45,0.0,8.24,0.92,9.45,1570838400,0,10.003,170.0,1.08
3,10.04,0.0,8.83,0.92,10.04,1570842000,0,10.003,180.0,1.49
4,10.2,0.0,8.42,0.89,10.2,1570845600,0,10.003,131.0,2.31
5,8.63,0.0,7.83,0.95,8.63,1570849200,0,10.003,,0.0
6,8.71,0.0,8.0,0.89,9.79,1570852800,0,10.003,291.0,2.31
7,9.28,0.0,8.0,0.88,9.96,1570856400,0,10.003,300.0,1.85
8,5.78,0.08,6.25,0.91,7.62,1570860000,0,10.003,156.0,2.81
9,10.04,0.08,7.83,0.86,10.04,1570863600,0,10.003,135.0,2.09
10,13.04,0.08,9.99,0.82,13.04,1570867200,1,10.003,210.0,1.7
11,15.45,0.08,10.41,0.72,15.45,1570870800,2,10.003,210.0,1.7
12,17.62,0.08,11.41,0.67,17.62,1570874400,2,10.003,210.0,3.66
13,20.21,0.08,11.24,0.56,20.21,1570878000,3,10.003,221.0,6.7
14,21.21,0.66,11.41,0.54,21.21,1570881600,2,10.003,235.0,5.47
15,21.63,0.19,10.83,0.5,21.63,1570885200,2,10.003,221.0,6.74
16,20.63,0.66,11.83,0.57,20.63,1570888800,1,10.003,230.0,3.01
17,19.63,0.66,11.83,0.61,19.63,1570892400,0,10.003,201.0,4.31
18,18.62,0.66,12.41,0.67,18.62,1570896000,0,10.003,191.0,3.1
19,17.21,0.44,13.83,0.81,17.21,1570899600,0,10.003,179.0,2.72
20,16.21,0.52,13.83,0.86,16.21,1570903200,0,10.003,159.0,1.5
21,15.79,0.66,13.83,0.88,15.79,1570906800,0,10.003,240.0,0.62
22,16.62,0.66,13.42,0.81,16.62,1570910400,0,10.003,176.0,2.51
23,16.62,0.75,12.83,0.78,16.62,1570914000,0,10.003,176.0,3.34
