,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-1.93,0.98,-4.7,0.81,cloudy,303.2,,0.0,0.0,,1014.0,Stark bewölkt,-1.93,1609714800,0,16.093,165,1.05,0.94
1,-2.19,0.95,-4.99,0.81,cloudy,302.9,,0.0,0.0,,1013.0,Stark bewölkt,-2.19,1609718400,0,16.093,147,1.0,0.98
2,-1.61,0.9,-4.08,0.83,cloudy,302.1,,0.0,0.0,,1012.8,Stark bewölkt,-1.61,1609722000,0,16.093,134,0.96,0.79
3,-2.05,0.91,-4.43,0.84,cloudy,304.4,,0.0,0.0,,1012.9,Stark bewölkt,-2.05,1609725600,0,16.093,112,1.39,1.05
4,-2.28,0.91,-4.58,0.84,cloudy,302.9,,0.0,0.0,,1012.8,Stark bewölkt,-2.28,1609729200,0,16.093,107,1.41,1.11
5,-2.43,0.91,-4.61,0.85,cloudy,301.0,,0.0,0.0,,1013.0,Stark bewölkt,-2.43,1609732800,0,16.093,106,1.44,1.11
6,-2.34,0.84,-4.49,0.85,partly-cloudy-night,298.9,,0.0,0.0,,1013.2,Überwiegend bewölkt,-2.34,1609736400,0,16.093,109,1.52,1.12
7,-2.37,0.82,-4.49,0.85,partly-cloudy-night,297.8,,0.0,0.0,,1013.9,Überwiegend bewölkt,-2.37,1609740000,0,16.093,111,1.73,1.19
8,-4.26,0.79,-4.51,0.86,partly-cloudy-night,298.5,,0.0,0.0,,1013.5,Überwiegend bewölkt,-2.41,1609743600,0,16.093,112,2.21,1.36
9,-4.29,0.71,-4.36,0.84,partly-cloudy-day,300.4,,0.0,0.0,,1014.4,Überwiegend bewölkt,-1.95,1609747200,0,16.093,109,2.98,1.7
10,-4.19,0.68,-4.74,0.79,partly-cloudy-day,301.3,,0.0,0.0,,1014.5,Überwiegend bewölkt,-1.57,1609750800,0,16.093,109,3.51,1.92
11,-3.34,0.68,-4.65,0.74,partly-cloudy-day,300.3,,0.0,0.0,,1014.2,Überwiegend bewölkt,-0.66,1609754400,1,16.093,104,3.7,2.1
12,-2.65,0.85,-4.43,0.72,partly-cloudy-day,298.5,,0.0,0.0,,1013.5,Überwiegend bewölkt,0.08,1609758000,1,16.093,97,3.76,2.25
13,-3.28,0.96,-4.51,0.73,cloudy,297.1,0.0052,0.0059,0.08,snow,1013.2,Stark bewölkt,-0.33,1609761600,1,16.093,90,3.93,2.38
14,-2.88,0.95,-3.92,0.75,cloudy,296.6,0.006,0.007,0.1,snow,1013.1,Stark bewölkt,-0.05,1609765200,1,16.093,86,4.31,2.31
15,-3.95,0.93,-4.09,0.78,cloudy,296.7,0.0063,0.0065,0.12,snow,1013.0,Stark bewölkt,-0.8,1609768800,0,16.093,77,4.94,2.48
16,-4.12,0.99,-4.07,0.8,cloudy,296.4,,0.0,0.0,,1013.0,Stark bewölkt,-1.03,1609772400,0,16.093,71,5.22,2.39
17,-4.53,1.0,-4.19,0.8,cloudy,295.2,,0.0,0.0,,1013.0,Stark bewölkt,-1.24,1609776000,0,16.093,72,5.81,2.54
18,-5.05,0.97,-4.34,0.81,cloudy,293.6,,0.0,0.0,,1013.0,Stark bewölkt,-1.46,1609779600,0,16.093,76,6.5,2.79
19,-4.98,0.98,-3.97,0.82,cloudy,292.2,,0.0,0.0,,1013.1,Stark bewölkt,-1.28,1609783200,0,16.093,79,6.91,2.94
20,-4.95,0.99,-3.72,0.84,cloudy,291.1,,0.0,0.0,,1012.8,Stark bewölkt,-1.29,1609786800,0,16.093,81,6.79,2.89
21,-4.96,1.0,-3.69,0.84,cloudy,292.7,,0.0,0.0,,1012.9,Stark bewölkt,-1.41,1609790400,0,16.093,83,6.91,2.76
22,-4.91,1.0,-3.81,0.84,cloudy,292.2,,0.0,0.0,,1012.9,Stark bewölkt,-1.49,1609794000,0,16.093,82,6.66,2.61
23,-4.87,0.99,-3.83,0.85,cloudy,293.0,,0.0,0.0,,1012.6,Stark bewölkt,-1.59,1609797600,0,16.093,79,6.04,2.47
