,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,20.23,1.0,14.0,0.67,20.23,1563487200,0,10.003,230.0,,0.87
1,19.81,1.0,12.82,0.64,19.81,1563490800,0,10.003,285.0,,1.5
2,18.81,1.0,13.41,0.71,18.81,1563494400,0,10.003,266.0,,1.64
3,18.81,0.75,13.41,0.71,18.81,1563498000,0,10.003,191.0,,0.62
4,18.81,1.0,13.41,0.71,18.81,1563501600,0,10.003,230.0,,0.62
5,18.22,1.0,13.41,0.74,18.22,1563505200,0,10.003,130.0,,1.96
6,18.22,1.0,14.0,0.76,18.22,1563508800,0,10.003,,,0.0
7,17.89,1.0,15.41,0.86,17.81,1563512400,0,10.003,339.0,,1.5
8,18.37,0.52,16.0,0.87,18.22,1563516000,1,10.003,253.0,,1.85
9,18.37,0.75,16.0,0.87,18.22,1563519600,2,10.003,240.0,,2.72
10,17.97,0.75,16.0,0.89,17.81,1563523200,3,10.003,210.0,,0.87
11,18.99,0.9,16.41,0.86,18.81,1563526800,4,10.003,219.0,,1.96
12,21.34,0.77,16.41,0.74,21.23,1563530400,5,10.003,243.0,,3.69
13,22.28,0.62,16.0,0.68,22.23,1563534000,6,10.003,240.0,,2.6
14,22.81,0.62,15.41,0.63,22.81,1563537600,6,10.003,245.0,,4.4
15,25.22,0.33,14.41,0.51,25.22,1563541200,6,10.003,235.0,,4.8
16,24.63,0.66,13.41,0.5,24.63,1563544800,4,10.003,245.0,,4.97
17,25.64,0.66,12.41,0.44,25.64,1563548400,3,10.003,266.0,7.2,4.89
18,25.64,0.75,12.0,0.43,25.64,1563552000,2,10.003,235.0,,4.51
19,25.22,0.75,12.59,0.45,25.22,1563555600,1,10.003,254.0,,5.09
20,24.63,0.19,13.0,0.48,24.63,1563559200,0,10.003,241.0,,4.01
21,23.22,0.0,14.0,0.56,23.22,1563562800,0,10.003,238.0,,3.1
22,20.81,0.0,13.41,0.63,20.81,1563566400,0,10.003,242.0,,2.09
23,20.4,0.0,14.0,0.67,20.4,1563570000,0,10.003,53.0,,1.5
