,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,13.95,0.75,11.62,0.86,13.95,1569189600,0,10.003,290,1.45
1,14.33,0.75,12.31,0.88,14.33,1569193200,0,10.003,246,1.91
2,15.02,0.36,12.31,0.84,15.02,1569196800,0,10.003,268,1.35
3,14.33,0.36,12.69,0.9,14.33,1569200400,0,10.003,281,1.35
4,13.64,0.75,13.0,0.96,13.64,1569204000,0,10.003,243,3.29
5,13.26,0.92,13.0,0.98,13.26,1569207600,0,7.074,226,2.46
6,12.64,0.92,12.0,0.96,12.64,1569211200,0,8.452,244,4.6
7,11.96,0.83,11.96,1.0,11.96,1569214800,0,8.203,251,4.6
8,11.96,0.83,11.96,1.0,11.96,1569218400,0,8.625,240,4.11
9,11.96,0.83,11.96,1.0,11.96,1569222000,1,10.003,224,1.84
10,12.64,0.83,12.0,0.96,12.64,1569225600,1,10.003,234,1.84
11,12.64,0.83,12.64,1.0,12.64,1569229200,2,10.003,240,2.15
12,12.64,0.83,12.64,1.0,12.64,1569232800,3,8.763,234,2.72
13,14.03,0.61,12.69,0.92,14.03,1569236400,4,10.003,246,3.57
14,14.03,0.75,12.0,0.88,14.03,1569240000,3,10.003,255,3.41
15,15.02,0.53,12.0,0.82,15.02,1569243600,3,10.003,250,4.6
16,15.4,0.53,10.62,0.73,15.4,1569247200,2,10.003,249,3.91
17,15.71,0.53,10.62,0.72,15.71,1569250800,1,10.003,255,4.63
18,15.4,0.36,10.62,0.73,15.4,1569254400,0,10.003,279,3.95
19,14.71,0.36,10.3,0.75,14.71,1569258000,0,10.003,233,1.84
20,14.03,0.36,10.99,0.82,14.03,1569261600,0,10.003,219,1.5
21,13.02,0.36,10.99,0.88,13.02,1569265200,0,10.003,215,1.69
22,12.33,0.53,10.68,0.9,12.33,1569268800,0,10.003,235,1.69
23,10.64,0.53,10.64,1.0,10.64,1569272400,0,10.003,240,2.09
