,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-3.85,0.96,-3.59,0.87,cloudy,311.1,0.1965,0.1832,0.14,snow,1015.7,Stark bewölkt,-1.65,1609974000,0,12.64,194,2.92,1.63
1,-4.04,0.99,-3.64,0.87,cloudy,312.7,0.1747,0.1608,0.12,snow,1015.9,Stark bewölkt,-1.8,1609977600,0,12.36,261,2.71,1.64
2,-4.14,1.0,-3.7,0.88,cloudy,313.2,0.155,0.1414,0.12,snow,1016.2,Stark bewölkt,-1.91,1609981200,0,13.268,265,2.41,1.63
3,-3.88,0.99,-3.6,0.88,cloudy,319.1,0.1436,0.1307,0.14,snow,1016.2,Stark bewölkt,-1.94,1609984800,0,14.086,262,3.54,1.45
4,-2.12,0.95,-3.83,0.88,cloudy,319.1,0.1168,0.105,0.11,snow,1016.3,Stark bewölkt,-2.12,1609988400,0,16.034,251,2.81,1.32
5,-2.35,0.9,-3.97,0.89,cloudy,316.7,0.0962,0.0851,0.09,snow,1016.2,Stark bewölkt,-2.35,1609992000,0,9.933,242,2.33,1.25
6,-2.56,0.89,-3.88,0.91,cloudy,310.4,0.0773,0.0676,0.07,snow,1016.3,Stark bewölkt,-2.56,1609995600,0,5.793,231,2.59,1.2
7,-2.47,0.89,-3.97,0.89,cloudy,309.5,0.059,0.0522,0.05,snow,1016.3,Stark bewölkt,-2.47,1609999200,0,3.825,222,2.49,1.22
8,-4.38,0.86,-4.35,0.87,partly-cloudy-night,310.7,0.0423,0.0374,0.03,snow,1016.4,Überwiegend bewölkt,-2.54,1610002800,0,8.254,218,2.09,1.35
9,-4.64,0.81,-4.92,0.83,partly-cloudy-day,311.7,0.0205,0.0183,0.02,snow,1016.8,Überwiegend bewölkt,-2.45,1610006400,0,12.961,215,2.59,1.55
10,-4.38,0.76,-5.38,0.78,partly-cloudy-day,312.5,0.0115,0.0106,0.03,snow,1016.7,Überwiegend bewölkt,-2.01,1610010000,0,14.808,215,2.79,1.7
11,-3.65,0.75,-5.25,0.74,partly-cloudy-day,313.4,0.0089,0.0086,0.05,snow,1016.7,Überwiegend bewölkt,-1.28,1610013600,1,16.093,225,2.84,1.78
12,-2.75,0.83,-4.37,0.75,partly-cloudy-day,312.3,0.0162,0.0169,0.12,snow,1016.1,Überwiegend bewölkt,-0.45,1610017200,1,16.093,241,2.85,1.82
13,-2.25,0.88,-3.7,0.76,cloudy,310.7,0.0212,0.0231,0.13,snow,1015.5,Stark bewölkt,0.0,1610020800,1,11.0,252,2.77,1.84
14,-2.04,0.93,-3.56,0.76,cloudy,310.5,0.0162,0.018,0.14,snow,1015.2,Stark bewölkt,0.17,1610024400,1,10.827,257,2.56,1.83
15,-0.45,0.93,-3.96,0.77,cloudy,311.2,0.0125,0.0129,0.15,snow,1015.1,Stark bewölkt,-0.45,1610028000,0,11.373,232,2.39,1.31
16,-3.07,0.92,-4.22,0.8,cloudy,307.9,0.023,0.0221,0.13,snow,1014.8,Stark bewölkt,-1.3,1610031600,0,13.469,255,1.85,1.4
17,-4.37,0.93,-5.08,0.81,cloudy,306.7,0.105,0.0941,0.08,snow,1015.4,Stark bewölkt,-2.2,1610035200,0,13.592,272,2.38,1.57
18,-5.56,0.93,-6.13,0.79,cloudy,304.3,0.1406,0.1193,0.06,snow,1015.6,Stark bewölkt,-2.96,1610038800,0,16.093,186,3.65,1.76
19,-5.84,0.99,-6.81,0.75,cloudy,302.4,0.1589,0.1348,0.04,snow,1016.3,Stark bewölkt,-3.02,1610042400,0,16.093,207,4.66,1.91
20,-6.15,0.93,-7.04,0.75,cloudy,300.5,0.0837,0.0703,0.03,snow,1016.0,Stark bewölkt,-3.17,1610046000,0,16.093,216,4.63,2.0
21,-6.34,0.81,-7.3,0.74,partly-cloudy-night,299.8,0.0309,0.0257,0.02,snow,1016.2,Überwiegend bewölkt,-3.27,1610049600,0,16.093,218,4.1,2.06
22,-6.73,0.64,-7.7,0.73,partly-cloudy-night,298.4,,0.0,0.0,,1016.1,Überwiegend bewölkt,-3.54,1610053200,0,16.093,219,3.6,2.11
23,-7.33,0.61,-7.92,0.74,partly-cloudy-night,300.5,0.0158,0.0124,0.01,snow,1016.5,Überwiegend bewölkt,-4.03,1610056800,0,16.093,220,3.27,2.13
