,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.09,0.0,-1.93,0.47,clear-night,362.4,0.0,0.0,,1022.6,Klar,8.69,1588716000,0,16.093,36,7.52,2.76
1,6.46,0.0,-2.51,0.47,clear-night,362.4,0.0,0.0,,1023.1,Klar,8.07,1588719600,0,16.093,34,7.27,2.61
2,5.94,0.01,-2.72,0.48,clear-night,364.9,0.0,0.0,,1023.4,Klar,7.55,1588723200,0,16.093,36,7.28,2.47
3,5.65,0.12,-1.05,0.56,clear-night,365.0,0.0,0.0,,1023.5,Klar,7.13,1588726800,0,16.093,43,6.7,2.22
4,4.54,0.26,-1.31,0.59,clear-night,365.0,0.0,0.0,,1023.6,Klar,6.16,1588730400,0,16.093,41,5.92,2.2
5,3.82,0.37,-1.43,0.61,partly-cloudy-night,365.8,0.0,0.0,,1023.8,Leicht bewölkt,5.53,1588734000,0,16.093,40,5.3,2.16
6,3.61,0.37,-1.17,0.63,partly-cloudy-day,368.4,0.0,0.0,,1024.2,Leicht bewölkt,5.38,1588737600,0,16.093,39,5.06,2.21
7,4.17,0.33,-0.75,0.62,partly-cloudy-day,372.0,0.0,0.0,,1025.6,Leicht bewölkt,5.88,1588741200,0,16.093,39,4.96,2.23
8,6.46,0.28,-0.79,0.54,clear-day,376.5,0.0051,0.01,rain,1025.9,Klar,7.84,1588744800,1,16.093,47,5.05,2.25
9,8.49,0.19,-1.38,0.46,clear-day,377.8,0.0051,0.01,rain,1026.1,Klar,9.75,1588748400,1,16.093,60,4.83,2.55
10,11.52,0.09,-2.16,0.38,clear-day,378.1,0.0051,0.01,rain,1025.9,Klar,11.52,1588752000,3,16.093,68,4.56,3.03
11,13.01,0.01,-2.72,0.33,clear-day,378.3,0.0,0.0,,1025.8,Klar,13.01,1588755600,4,16.093,71,4.24,3.15
12,14.12,0.0,-2.95,0.31,clear-day,378.7,0.0,0.0,,1025.5,Klar,14.12,1588759200,5,16.093,70,3.88,3.04
13,14.97,0.01,-3.14,0.29,clear-day,378.9,0.0,0.0,,1025.1,Klar,14.97,1588762800,6,16.093,61,3.49,2.88
14,15.62,0.0,-3.1,0.27,clear-day,378.4,0.0,0.0,,1024.8,Klar,15.62,1588766400,6,16.093,56,3.39,2.8
15,16.71,0.01,-4.2,0.24,clear-day,365.7,0.0,0.0,,1024.4,Klar,16.71,1588770000,5,16.093,53,2.95,2.58
16,17.46,0.02,-3.61,0.24,clear-day,362.6,0.0,0.0,,1023.9,Klar,17.46,1588773600,4,16.093,55,3.0,2.51
17,16.76,0.02,-2.63,0.26,clear-day,360.1,0.0,0.0,,1023.7,Klar,16.76,1588777200,3,16.093,52,3.03,2.34
18,17.03,0.02,-1.73,0.28,clear-day,358.8,0.0,0.0,,1023.6,Klar,17.03,1588780800,1,16.093,60,2.96,2.12
19,17.09,0.02,-0.56,0.3,clear-day,358.0,0.0,0.0,,1023.8,Klar,17.09,1588784400,0,16.093,63,2.89,1.84
20,16.29,0.0,0.07,0.33,clear-day,356.4,0.0,0.0,,1024.0,Klar,16.29,1588788000,0,16.093,57,2.56,1.34
21,14.55,0.01,0.2,0.37,clear-night,355.0,0.0,0.0,,1024.4,Klar,14.55,1588791600,0,16.093,32,2.09,1.19
22,12.57,0.03,-0.09,0.42,clear-night,353.7,0.0,0.0,,1025.2,Klar,12.57,1588795200,0,16.093,358,1.52,1.24
23,11.0,0.04,-0.03,0.47,clear-night,352.2,0.0,0.0,,1025.6,Klar,11.0,1588798800,0,16.093,346,1.22,1.13
