,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,10.95,0.83,10.95,1.0,10.95,1558389600,0,4.175,297,6.27
1,10.64,0.83,10.64,1.0,10.64,1558393200,0,4.448,285,5.71
2,10.64,0.83,10.64,1.0,10.64,1558396800,0,7.385,273,6.2
3,10.64,0.83,10.64,1.0,10.64,1558400400,0,8.452,266,5.28
4,10.64,0.83,9.99,0.96,10.64,1558404000,0,7.759,260,6.21
5,7.22,0.75,9.69,0.98,9.95,1558407600,0,9.383,267,5.86
6,6.83,0.83,9.64,1.0,9.64,1558411200,0,9.691,264,5.86
7,7.03,0.75,9.64,1.0,9.64,1558414800,0,10.003,256,5.28
8,7.03,0.92,9.64,1.0,9.64,1558418400,1,10.003,251,5.28
9,6.98,1.0,9.64,1.0,9.64,1558422000,2,10.003,243,5.44
10,6.92,0.61,9.64,1.0,9.64,1558425600,4,9.31,244,5.59
11,6.19,0.61,9.64,1.0,9.64,1558429200,5,9.31,240,8.05
12,10.64,0.83,9.69,0.94,10.64,1558432800,5,10.003,253,7.51
13,10.64,1.0,10.38,0.98,10.64,1558436400,4,7.692,252,7.01
14,10.64,1.0,10.64,1.0,10.64,1558440000,4,8.69,270,6.67
15,11.33,0.83,10.68,0.96,11.33,1558443600,5,9.383,271,7.7
16,11.33,0.83,10.68,0.96,11.33,1558447200,4,9.691,282,7.59
17,10.64,0.75,9.99,0.96,10.64,1558450800,3,9.383,278,7.08
18,10.95,0.83,10.68,0.98,10.95,1558454400,2,8.625,274,6.55
19,10.64,0.83,10.64,1.0,10.64,1558458000,1,9.31,278,5.86
20,10.64,0.83,10.38,0.98,10.64,1558461600,0,8.005,283,4.41
21,10.64,0.83,10.64,1.0,10.64,1558465200,0,7.244,273,4.79
22,7.27,0.83,9.95,1.0,9.95,1558468800,0,6.413,282,5.71
23,7.21,0.83,9.95,1.0,9.95,1558472400,0,10.003,281,5.9
