,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.37,0.19,1.38,0.74,5.64,1551999600,0,10.003,220,,2.87
1,3.1,0.53,0.69,0.7,5.64,1552003200,0,10.003,203,,3.25
2,3.41,0.65,0.69,0.7,5.72,1552006800,0,10.003,200,,2.95
3,2.81,0.19,1.68,0.74,6.03,1552010400,0,10.003,217,,4.6
4,0.85,0.27,1.68,0.81,4.64,1552014000,0,10.003,230,10.3,5.09
5,1.13,0.19,2.07,0.81,5.02,1552017600,0,10.003,213,,5.51
6,0.62,0.36,2.07,0.83,4.64,1552021200,0,10.003,275,,5.59
7,0.36,0.44,2.37,0.89,3.95,1552024800,0,10.003,225,,4.37
8,0.56,0.36,2.37,0.89,3.95,1552028400,0,10.003,225,,4.03
9,2.09,0.36,2.37,0.8,5.64,1552032000,1,10.003,230,,5.1
10,1.68,0.36,2.37,0.8,5.64,1552035600,2,10.003,240,,6.06
11,3.81,0.53,2.07,0.68,7.65,1552039200,3,10.003,233,11.3,7.32
12,4.79,0.53,1.38,0.62,8.33,1552042800,3,10.003,233,12.9,7.01
13,5.58,0.44,0.01,0.53,9.02,1552046400,3,10.003,244,13.9,7.35
14,4.99,0.44,-0.31,0.53,8.64,1552050000,3,10.003,240,13.4,7.7
15,5.73,0.44,-1.32,0.46,9.64,1552053600,2,10.003,258,13.78,10.03
16,6.07,0.44,-1.94,0.44,9.64,1552057200,1,10.003,253,,8.54
17,6.38,0.44,-2.3,0.43,9.64,1552060800,0,10.003,253,,7.35
18,4.83,0.19,-2.3,0.48,7.96,1552064400,0,10.003,251,,5.51
19,4.57,0.19,-0.08,0.62,6.65,1552068000,0,10.003,215,,2.87
20,2.51,0.19,0.32,0.74,4.64,1552071600,0,10.003,210,,2.46
21,3.2,0.44,0.32,0.7,5.33,1552075200,0,10.003,221,,2.62
22,3.46,0.44,0.32,0.7,5.33,1552078800,0,10.003,215,,2.31
23,2.75,0.75,0.32,0.7,5.33,1552082400,0,10.003,221,,3.22
