,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.89,,-2.38,0.68,2.96,1551308400,0,10.003,210.0,,2.09
1,5.72,,-1.01,0.62,5.72,1551312000,0,10.003,221.0,,1.12
2,0.01,,-2.38,0.73,1.95,1551315600,0,10.003,121.0,,1.84
3,-0.38,,-2.38,0.75,1.58,1551319200,0,10.003,213.0,,1.81
4,-0.92,,-2.38,0.75,1.58,1551322800,0,10.003,243.0,,2.27
5,-0.92,,-1.69,0.79,1.58,1551326400,0,10.003,215.0,,2.27
6,-3.8,,-1.69,0.81,1.19,1551330000,0,10.003,230.0,,5.7
7,-2.42,,-1.69,0.79,1.58,1551333600,0,10.003,230.0,,4.11
8,0.52,0.19,-1.69,0.71,2.96,1551337200,0,10.003,251.0,,2.46
9,2.65,0.19,-0.31,0.7,4.64,1551340800,1,10.003,180.0,,2.31
10,10.41,0.19,0.99,0.52,10.41,1551344400,1,10.003,230.0,,6.7
11,12.71,0.44,1.68,0.47,12.71,1551348000,2,10.003,225.0,,4.56
12,14.71,0.44,2.69,0.44,14.71,1551351600,3,10.003,226.0,,4.91
13,17.03,0.44,0.99,0.34,17.03,1551355200,3,10.003,269.0,,8.05
14,18.02,0.44,0.32,0.3,18.02,1551358800,2,10.003,268.0,,9.8
15,16.64,0.44,2.37,0.38,16.64,1551362400,2,10.003,240.0,,8.39
16,16.64,0.19,1.68,0.36,16.64,1551366000,1,10.003,254.0,14.4,9.31
17,15.95,0.19,2.0,0.39,15.95,1551369600,0,10.003,248.0,13.9,8.15
18,14.26,0.19,2.77,0.46,14.26,1551373200,0,10.003,282.0,,7.65
19,12.27,0.19,2.07,0.5,12.27,1551376800,0,10.003,278.0,,8.69
20,10.26,0.19,3.07,0.61,10.26,1551380400,0,10.003,278.0,,6.47
21,7.15,0.36,3.39,0.64,9.95,1551384000,0,10.003,279.0,,6.08
22,6.58,0.36,2.69,0.65,8.95,1551387600,0,10.003,245.0,,4.29
23,8.64,,2.37,0.65,8.64,1551391200,0,,,,
