,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,9.13,0.75,8.31,0.9,9.88,1569708000,0,10.003,221,,1.91
1,9.19,0.75,7.62,0.86,9.88,1569711600,0,10.003,226,,1.84
2,8.05,0.75,7.31,0.88,9.2,1569715200,0,10.003,217,,2.25
3,10.26,0.75,8.0,0.86,10.26,1569718800,0,10.003,217,,2.25
4,7.18,0.75,7.62,0.94,8.58,1569722400,0,10.003,232,,2.44
5,7.25,0.75,7.31,0.94,8.27,1569726000,0,10.003,225,,1.91
6,6.15,0.44,6.62,0.94,7.58,1569729600,0,10.003,226,,2.25
7,7.58,0.44,6.62,0.94,7.58,1569733200,0,10.003,185,,0.81
8,6.53,0.19,6.99,0.98,7.27,1569736800,0,10.003,221,,1.5
9,10.33,0.19,8.0,0.85,10.33,1569740400,1,10.003,191,,2.09
10,13.02,0.19,8.62,0.75,13.02,1569744000,1,10.003,168,,1.84
11,15.33,0.19,9.99,0.7,15.33,1569747600,3,10.003,190,,3.07
12,17.03,0.19,9.0,0.59,17.03,1569751200,3,10.003,209,,4.06
13,18.33,0.19,7.93,0.51,18.33,1569754800,4,10.003,208,8.21,3.72
14,20.03,0.19,8.31,0.47,20.03,1569758400,4,10.003,218,,4.25
15,21.02,0.19,4.55,0.34,21.02,1569762000,3,10.003,230,15.99,7.59
16,20.34,0.19,6.62,0.41,20.34,1569765600,2,10.003,236,9.8,4.94
17,19.96,0.44,6.99,0.43,19.96,1569769200,1,10.003,230,,4.56
18,18.96,0.44,8.69,0.51,18.96,1569772800,0,10.003,221,9.3,4.76
19,17.96,0.75,8.0,0.52,17.96,1569776400,0,10.003,221,9.8,4.41
20,16.95,0.36,9.0,0.59,16.95,1569780000,0,10.003,228,12.9,5.24
21,15.26,0.75,9.99,0.71,15.26,1569783600,0,10.003,224,,4.25
22,15.64,0.75,10.3,0.71,15.64,1569787200,0,10.003,212,10.8,4.74
23,15.33,0.44,10.68,0.74,15.33,1569790800,0,10.003,208,,4.48
