,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-3.47,1.0,-1.11,0.84,rain,280.6,,0.3619,0.33,rain,1015.7,Leichter Regen möglich,1.29,1610578800,0,6.232,320,13.69,5.32
1,-2.89,1.0,0.1,0.91,rain,273.9,,0.2292,0.37,rain,1014.6,Nieselregen möglich,1.42,1610582400,0,3.077,286,9.37,4.55
2,-3.29,1.0,-0.9,0.87,snow,273.2,0.2916,0.5024,0.39,snow,1014.9,Schneefall,1.1,1610586000,0,2.934,284,9.92,4.57
3,-3.87,1.0,-1.52,0.84,snow,276.2,0.3195,0.4818,0.34,snow,1015.6,Schneefall,0.84,1610589600,0,1.396,287,11.24,5.02
4,-4.58,1.0,-1.77,0.86,snow,278.6,0.4192,0.5768,0.35,snow,1016.2,Schneefall,0.3,1610593200,0,0.414,295,11.59,5.08
5,-5.03,1.0,-1.88,0.88,snow,279.2,0.5422,0.6466,0.35,snow,1016.7,Schneefall,-0.1,1610596800,0,0.135,298,11.52,4.98
6,-5.41,1.0,-2.13,0.89,snow,280.3,0.7068,0.7654,0.36,snow,1017.3,Schneefall,-0.48,1610600400,0,0.138,306,10.94,4.82
7,-5.59,1.0,-3.55,0.82,cloudy,274.9,0.8357,0.8571,0.19,snow,1018.4,Stark bewölkt,-0.93,1610604000,0,8.778,301,7.6,4.22
8,-5.44,1.0,-4.04,0.8,cloudy,276.1,0.5426,0.5444,0.16,snow,1019.1,Stark bewölkt,-1.09,1610607600,0,11.616,303,6.36,3.75
9,-4.96,1.0,-4.22,0.8,cloudy,278.3,0.2145,0.2144,0.11,snow,1019.9,Stark bewölkt,-1.13,1610611200,0,11.277,300,5.23,3.11
10,-4.42,1.0,-4.27,0.79,cloudy,282.4,0.1706,0.1702,0.12,snow,1020.4,Stark bewölkt,-1.06,1610614800,0,11.031,299,3.92,2.63
11,-4.11,1.0,-4.55,0.78,cloudy,285.7,0.1694,0.166,0.17,snow,1020.9,Stark bewölkt,-1.14,1610618400,1,11.309,297,3.29,2.26
12,-3.42,1.0,-4.27,0.78,cloudy,287.5,0.167,0.1648,0.2,snow,1020.9,Stark bewölkt,-1.01,1610622000,1,12.194,296,2.64,1.84
13,-4.01,1.0,-3.77,0.82,cloudy,290.3,0.2282,0.2216,0.23,snow,1020.6,Stark bewölkt,-1.14,1610625600,1,4.071,305,4.3,2.18
14,-3.58,1.0,-4.02,0.8,cloudy,292.9,0.1566,0.1532,0.21,snow,1020.5,Stark bewölkt,-1.06,1610629200,1,6.674,314,4.1,1.92
15,-3.52,1.0,-3.77,0.82,cloudy,294.4,0.0967,0.0944,0.19,snow,1020.4,Stark bewölkt,-1.13,1610632800,0,12.383,181,4.28,1.81
16,-3.59,1.0,-3.82,0.84,cloudy,296.1,0.066,0.0627,0.15,snow,1020.6,Stark bewölkt,-1.48,1610636400,0,12.984,182,3.78,1.59
17,-3.99,0.99,-4.48,0.83,cloudy,296.0,0.0584,0.0538,0.11,snow,1020.7,Stark bewölkt,-1.93,1610640000,0,14.287,191,3.29,1.52
18,-4.75,0.99,-5.13,0.82,cloudy,298.3,0.0488,0.043,0.07,snow,1020.9,Stark bewölkt,-2.53,1610643600,0,16.093,121,2.78,1.57
19,-4.07,1.0,-3.63,0.88,cloudy,301.9,0.0826,0.0792,0.08,snow,1020.4,Stark bewölkt,-1.87,1610647200,0,13.561,107,3.25,1.61
20,-4.52,1.0,-3.49,0.89,cloudy,305.6,0.0732,0.0715,0.06,snow,1020.1,Stark bewölkt,-1.87,1610650800,0,13.571,98,3.72,1.92
21,-5.16,1.0,-3.48,0.89,cloudy,307.7,0.0814,0.0783,0.04,snow,1019.9,Stark bewölkt,-1.89,1610654400,0,9.059,90,5.34,2.41
22,-5.75,1.0,-3.66,0.88,cloudy,308.4,0.0798,0.0759,0.03,snow,1019.9,Stark bewölkt,-1.93,1610658000,0,6.624,88,6.5,2.93
23,-6.08,1.0,-3.91,0.87,cloudy,305.8,0.0864,0.0813,0.03,snow,1019.9,Stark bewölkt,-2.04,1610661600,0,7.065,88,6.19,3.14
