,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,5.92,0.08,4.42,0.78,8.04,1570053600,0,10.003,243,3.39
1,5.86,0.9,5.0,0.8,8.21,1570057200,0,10.003,241,3.89
2,5.8,0.9,5.0,0.8,8.21,1570060800,0,10.003,226,4.01
3,5.9,0.9,5.0,0.8,8.21,1570064400,0,10.003,227,3.81
4,6.62,0.9,5.0,0.77,8.8,1570068000,0,10.003,239,3.81
5,5.95,0.57,5.0,0.8,8.21,1570071600,0,10.003,249,3.72
6,5.44,0.75,5.0,0.8,8.21,1570075200,0,10.003,244,4.81
7,6.65,0.9,5.41,0.77,9.21,1570078800,0,10.003,231,4.89
8,6.68,0.9,5.41,0.77,9.21,1570082400,0,10.003,235,4.81
9,6.7,0.9,5.41,0.77,9.21,1570086000,0,10.003,235,4.77
10,10.62,0.9,6.0,0.73,10.62,1570089600,1,10.003,257,4.31
11,11.2,0.9,6.0,0.7,11.2,1570093200,2,10.003,251,4.52
12,12.21,0.77,6.41,0.68,12.21,1570096800,2,10.003,234,4.18
13,12.62,0.77,6.41,0.66,12.62,1570100400,3,10.003,236,5.06
14,13.21,0.9,6.41,0.63,13.21,1570104000,2,10.003,256,4.18
15,12.62,0.9,8.0,0.73,12.62,1570107600,2,10.003,258,4.81
16,13.04,0.9,8.0,0.72,13.04,1570111200,1,10.003,233,3.34
17,12.21,0.62,8.42,0.78,12.21,1570114800,1,10.003,244,3.23
18,12.21,0.62,8.0,0.76,12.21,1570118400,0,10.003,240,3.72
19,11.2,0.9,8.42,0.83,11.2,1570122000,0,10.003,248,2.31
20,11.2,0.9,8.42,0.83,11.2,1570125600,0,10.003,243,1.5
21,10.79,0.66,8.0,0.83,10.79,1570129200,0,10.003,191,0.62
22,10.79,0.66,8.42,0.85,10.79,1570132800,0,10.003,187,1.29
23,9.79,0.66,8.0,0.89,9.79,1570136400,0,10.003,210,0.62
