,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.98,0.77,2.41,0.8,5.64,1551740400,0,10.003,238,9.3,5.35
1,2.29,0.75,2.41,0.77,6.22,1551744000,0,10.003,243,,6.41
2,2.3,0.77,2.41,0.82,5.22,1551747600,0,10.003,230,13.09,3.72
3,2.22,0.9,2.41,0.77,6.22,1551751200,0,10.003,232,,6.62
4,2.38,,2.0,0.74,6.22,1551758400,0,10.003,219,,6.17
5,2.54,,1.41,0.71,6.22,1551762000,0,,221,,5.76
6,2.66,0.9,1.41,0.71,6.22,1551765600,0,10.003,219,,5.47
7,2.78,0.75,1.41,0.69,6.63,1551772800,1,10.003,220,12.9,6.53
8,2.99,0.9,1.41,0.67,7.22,1551776400,1,10.003,234,12.39,8.22
9,2.88,0.9,0.99,0.63,7.64,1551780000,2,10.003,248,13.4,10.89
10,1.81,0.75,2.41,0.77,6.22,1551783600,2,10.003,251,11.2,7.86
11,1.74,0.75,3.0,0.8,6.22,1551787200,2,10.003,240,,8.06
12,3.45,0.75,2.41,0.72,7.22,1551790800,2,10.003,235,,6.74
13,4.47,0.75,3.0,0.7,8.12,1551794400,1,10.003,221,,7.2
14,5.61,0.44,3.0,0.66,9.12,1551798000,1,10.003,240,,7.7
15,5.75,0.44,2.0,0.61,9.12,1551801600,0,10.003,230,,7.2
16,6.19,0.19,2.0,0.65,8.12,1551805200,0,10.003,191,,3.1
17,3.18,0.19,2.0,0.75,6.12,1551808800,0,10.003,191,,4.11
18,2.15,0.19,1.82,0.8,5.06,1551812400,0,10.003,216,,3.63
19,2.19,0.08,2.41,0.82,5.22,1551816000,0,10.003,231,,3.9
20,4.23,0.0,1.41,0.82,4.23,1551819600,0,10.003,200,,1.28
21,2.61,0.52,1.41,0.84,3.82,1551823200,0,10.003,230,,1.49
