,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.2,0.76,11.34,0.64,partly-cloudy-night,294.5,0.0069,0.01,rain,1018.7,Überwiegend bewölkt,18.2,1598479200,0,16.093,277,9.04,3.25
1,17.29,0.71,11.3,0.68,partly-cloudy-night,296.3,0.0,0.0,,1018.9,Überwiegend bewölkt,17.29,1598482800,0,16.093,270,8.66,2.84
2,16.45,0.64,11.26,0.71,partly-cloudy-night,297.1,0.0,0.0,,1019.2,Überwiegend bewölkt,16.45,1598486400,0,16.093,284,7.96,2.51
3,15.67,0.56,11.24,0.75,partly-cloudy-night,296.3,0.0,0.0,,1019.4,Leicht bewölkt,15.67,1598490000,0,16.093,19,6.66,2.11
4,15.07,0.47,10.95,0.76,partly-cloudy-night,294.4,0.0,0.0,,1019.0,Leicht bewölkt,15.07,1598493600,0,16.093,158,5.03,1.84
5,14.31,0.79,11.0,0.81,partly-cloudy-night,292.7,0.0,0.0,,1018.5,Überwiegend bewölkt,14.31,1598497200,0,16.093,249,3.18,1.4
6,13.8,0.74,10.95,0.83,partly-cloudy-night,291.7,0.0,0.0,,1018.6,Überwiegend bewölkt,13.8,1598500800,0,16.093,267,2.75,1.29
7,13.48,0.62,10.99,0.85,partly-cloudy-day,290.6,0.0,0.0,,1018.7,Überwiegend bewölkt,13.48,1598504400,0,16.093,251,2.79,1.27
8,14.1,0.58,11.0,0.82,partly-cloudy-day,288.7,0.0,0.0,,1018.7,Leicht bewölkt,14.1,1598508000,0,16.093,236,2.2,1.19
9,15.49,0.67,11.33,0.76,partly-cloudy-day,287.9,0.0,0.0,,1018.9,Überwiegend bewölkt,15.49,1598511600,1,16.093,233,2.55,1.39
10,17.38,0.83,11.78,0.7,partly-cloudy-day,287.6,0.009,0.01,rain,1018.6,Überwiegend bewölkt,17.38,1598515200,2,16.093,226,3.16,1.56
11,18.92,0.96,11.75,0.63,cloudy,288.0,0.0155,0.02,rain,1018.0,Stark bewölkt,18.92,1598518800,3,16.093,218,3.57,1.7
12,19.72,0.98,11.19,0.58,cloudy,289.6,0.0101,0.01,rain,1017.7,Stark bewölkt,19.72,1598522400,4,16.093,212,3.51,1.88
13,20.32,0.98,10.65,0.54,cloudy,292.0,0.0061,0.02,rain,1017.1,Stark bewölkt,20.32,1598526000,4,16.093,209,3.24,2.14
14,21.09,0.98,10.09,0.49,cloudy,294.3,0.0083,0.02,rain,1016.5,Stark bewölkt,21.09,1598529600,4,16.093,210,3.14,2.32
15,22.55,0.78,9.06,0.42,partly-cloudy-day,294.8,0.0105,0.02,rain,1016.0,Überwiegend bewölkt,22.55,1598533200,4,16.093,214,3.05,1.86
16,23.7,0.52,8.64,0.38,partly-cloudy-day,297.2,0.0094,0.01,rain,1015.1,Leicht bewölkt,23.7,1598536800,3,16.093,215,3.67,1.95
17,22.89,0.31,8.52,0.4,partly-cloudy-day,298.9,0.0083,0.01,rain,1014.3,Leicht bewölkt,22.89,1598540400,2,16.093,211,4.26,2.01
18,22.83,0.21,9.35,0.42,clear-day,299.3,0.0062,0.01,rain,1013.5,Klar,22.83,1598544000,1,16.093,199,4.79,2.07
19,22.28,0.17,10.32,0.47,clear-day,298.9,0.0051,0.01,rain,1012.9,Klar,22.28,1598547600,0,16.093,174,5.32,2.01
20,21.37,0.19,10.8,0.51,clear-day,298.1,0.0,0.0,,1012.3,Klar,21.37,1598551200,0,16.093,146,4.32,1.95
21,20.41,0.31,10.6,0.53,clear-night,298.2,0.0051,0.01,rain,1011.8,Klar,20.41,1598554800,0,16.093,139,3.98,2.01
22,19.39,0.48,10.32,0.56,partly-cloudy-night,298.4,0.0072,0.01,rain,1011.4,Leicht bewölkt,19.39,1598558400,0,16.093,139,3.54,2.12
23,18.55,0.64,10.07,0.58,partly-cloudy-night,298.7,0.0094,0.01,rain,1010.9,Überwiegend bewölkt,18.55,1598562000,0,16.093,142,3.58,2.19
