,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.62,0.9,3.24,0.84,5.81,1547334000,0,10.003,253,,2.81
1,2.46,0.9,3.83,0.87,5.81,1547337600,0,10.003,250,,4.77
2,2.92,0.77,2.83,0.79,6.22,1547341200,0,10.003,251,,4.88
3,2.9,0.9,2.83,0.81,5.81,1547344800,0,10.003,260,,3.92
4,3.27,0.9,2.83,0.79,6.22,1547348400,0,10.003,253,,4.18
5,2.96,0.9,3.24,0.84,5.81,1547352000,0,10.003,222,,3.81
6,3.15,0.9,3.83,0.85,6.22,1547355600,0,10.003,237,,4.4
7,2.71,0.9,3.83,0.85,6.22,1547359200,0,10.003,242,,5.35
8,2.84,0.9,3.83,0.85,6.22,1547362800,0,10.003,237,,5.06
9,3.22,0.9,4.24,0.85,6.63,1547366400,0,8.588,234,,5.38
10,3.61,0.9,4.83,0.87,6.81,1547370000,0,10.003,230,,4.97
11,4.26,0.9,4.83,0.85,7.22,1547373600,0,10.003,243,,4.68
12,4.58,0.9,5.82,0.87,7.81,1547377200,1,10.003,229,,5.67
13,4.54,0.9,5.82,0.85,8.23,1547380800,1,7.76,238,,7.4
14,5.27,0.9,5.82,0.85,8.23,1547384400,1,7.935,235,,5.26
15,5.31,0.9,6.24,0.85,8.64,1547388000,0,10.003,247,,6.62
16,5.7,0.9,5.82,0.79,9.23,1547391600,0,10.003,246,,7.86
17,5.49,0.9,5.82,0.79,9.23,1547395200,0,10.003,251,,8.69
18,6.12,0.9,5.82,0.77,9.64,1547398800,0,10.003,259,15.4,8.31
19,5.41,0.9,5.24,0.76,9.23,1547402400,0,10.003,273,11.8,9.01
20,6.06,0.62,4.24,0.69,9.64,1547406000,0,10.003,286,13.9,8.57
21,5.32,0.75,3.83,0.69,9.23,1547409600,0,10.003,288,14.91,9.39
22,4.5,0.33,2.24,0.64,8.64,1547413200,0,10.003,297,15.57,9.63
23,2.48,0.19,1.82,0.69,7.22,1547416800,0,10.003,308,16.68,10.18
