,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.22,0.99,4.49,0.85,rain,424.4,0.3504,0.69,rain,1005.3,Leichter Regen,6.87,1581634800,0,16.093,267,12.02,6.13
1,3.11,0.99,4.39,0.84,rain,420.5,0.3685,0.65,rain,1006.6,Leichter Regen,6.86,1581638400,0,16.093,258,11.86,6.37
2,4.18,0.95,4.13,0.82,rain,403.0,0.1224,0.35,rain,1008.3,Nieselregen möglich,6.96,1581642000,0,16.093,243,9.95,4.15
3,4.0,0.92,4.14,0.84,rain,388.1,0.0686,0.27,rain,1010.1,Nieselregen möglich,6.72,1581645600,0,16.093,288,9.86,3.94
4,3.74,0.86,3.96,0.84,partly-cloudy-night,374.8,0.0687,0.25,rain,1011.8,Überwiegend bewölkt,6.47,1581649200,0,16.093,269,9.76,3.85
5,3.27,0.79,3.49,0.84,partly-cloudy-night,365.4,0.0699,0.21,rain,1013.4,Überwiegend bewölkt,6.03,1581652800,0,16.093,296,9.64,3.74
6,2.6,0.71,2.88,0.84,partly-cloudy-night,357.6,0.0682,0.17,rain,1014.9,Überwiegend bewölkt,5.44,1581656400,0,16.093,212,9.52,3.65
7,2.89,0.68,2.55,0.82,partly-cloudy-night,349.4,0.0387,0.1,rain,1016.3,Überwiegend bewölkt,5.46,1581660000,0,16.093,240,8.69,3.24
8,3.25,0.76,2.4,0.79,partly-cloudy-day,344.8,0.0261,0.07,rain,1017.8,Überwiegend bewölkt,5.71,1581663600,0,16.093,260,8.63,3.16
9,3.52,0.88,2.46,0.77,cloudy,341.9,0.018,0.06,rain,1019.1,Stark bewölkt,6.14,1581667200,0,16.093,264,8.66,3.54
10,3.12,0.95,3.18,0.82,cloudy,340.0,0.0234,0.06,rain,1020.3,Stark bewölkt,6.04,1581670800,1,16.093,255,8.51,4.02
11,5.05,0.95,2.33,0.69,cloudy,339.1,0.026,0.04,rain,1021.1,Stark bewölkt,7.65,1581674400,1,16.093,158,7.98,4.12
12,6.3,0.92,1.85,0.62,cloudy,339.1,0.0283,0.04,rain,1021.8,Stark bewölkt,8.7,1581678000,1,16.093,332,7.35,4.22
13,6.94,0.9,1.93,0.6,cloudy,339.0,0.0268,0.04,rain,1022.3,Stark bewölkt,9.23,1581681600,1,16.093,268,6.65,4.25
14,7.56,0.92,2.26,0.61,cloudy,328.3,0.014,0.02,rain,1023.1,Stark bewölkt,9.49,1581685200,1,16.093,280,5.92,3.62
15,8.12,0.96,2.69,0.61,cloudy,326.8,0.0111,0.02,rain,1023.3,Stark bewölkt,9.88,1581688800,1,16.093,249,5.91,3.44
16,6.59,0.98,2.56,0.66,cloudy,324.7,0.0083,0.02,rain,1023.7,Stark bewölkt,8.5,1581692400,0,16.093,265,5.82,3.19
17,6.42,0.99,2.66,0.69,cloudy,320.6,0.0052,0.01,rain,1024.3,Stark bewölkt,8.06,1581696000,0,16.093,254,5.57,2.65
18,6.2,0.99,2.67,0.72,cloudy,315.5,0.0,0.0,,1024.8,Stark bewölkt,7.39,1581699600,0,16.093,236,5.25,1.94
19,6.25,0.96,3.09,0.76,cloudy,312.1,0.0,0.0,,1025.4,Stark bewölkt,7.06,1581703200,0,16.093,218,4.84,1.54
20,6.5,0.91,3.48,0.81,cloudy,308.6,0.0,0.0,,1026.0,Stark bewölkt,6.5,1581706800,0,16.093,197,2.34,1.26
21,5.97,0.9,3.73,0.86,cloudy,309.5,0.0,0.0,,1026.5,Stark bewölkt,5.97,1581710400,0,16.093,206,3.36,1.33
22,4.79,0.88,3.87,0.88,cloudy,312.9,0.0,0.0,,1026.8,Stark bewölkt,5.7,1581714000,0,16.093,211,4.08,1.47
23,4.49,0.88,3.94,0.9,cloudy,321.2,0.0062,0.01,rain,1026.8,Stark bewölkt,5.53,1581717600,0,16.093,210,3.99,1.54
