,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.77,0.62,1.82,0.74,6.05,1549753200,0,10.003,216,,2.99
1,4.06,1.0,1.82,0.74,6.05,1549756800,0,10.003,238,,2.6
2,5.22,1.0,1.41,0.76,5.22,1549760400,0,10.003,140,,0.87
3,4.69,1.0,1.82,0.76,5.64,1549764000,0,10.003,170,,1.49
4,3.7,0.77,1.41,0.72,6.05,1549767600,0,10.003,162,,3.1
5,4.91,1.0,2.24,0.77,6.05,1549771200,0,10.003,200,,1.7
6,3.77,1.0,2.83,0.82,5.64,1549774800,0,10.003,166,,2.37
7,3.75,0.9,2.83,0.77,6.63,1549778400,0,10.003,175,,4.22
8,4.05,0.9,2.41,0.72,7.05,1549782000,0,10.003,171,,4.68
9,5.2,0.9,3.42,0.73,8.05,1549785600,0,10.003,194,,4.88
10,4.58,1.0,3.42,0.73,8.05,1549789200,1,10.003,185,,6.53
11,6.49,0.9,3.83,0.7,9.05,1549792800,1,10.003,187,,4.79
12,7.0,0.9,4.83,0.71,9.81,1549796400,1,10.003,209,8.21,6.0
13,10.22,0.9,4.83,0.69,10.22,1549800000,1,10.003,217,11.8,7.17
14,6.47,0.9,5.24,0.74,9.64,1549803600,1,10.003,218,11.96,6.99
15,5.34,0.9,5.24,0.77,9.05,1549807200,1,10.003,232,12.39,8.36
16,4.45,0.75,4.24,0.76,8.23,1549810800,0,10.003,251,13.4,7.7
17,4.66,0.57,3.24,0.69,8.64,1549814400,0,10.003,242,11.8,8.93
18,3.27,0.62,2.83,0.72,7.64,1549818000,0,10.003,246,13.4,9.21
19,2.11,0.77,1.82,0.71,6.63,1549821600,0,10.003,248,13.4,8.66
20,2.05,0.75,1.41,0.69,6.63,1549825200,0,10.003,245,11.3,8.85
21,2.07,0.75,1.41,0.69,6.63,1549828800,0,10.003,238,10.3,8.8
22,0.73,0.9,1.41,0.74,5.64,1549832400,0,10.003,239,12.19,8.89
23,2.05,0.9,0.83,0.66,6.63,1549836000,0,10.003,255,14.91,8.85
