,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.08,0.75,-0.7,0.79,2.57,1555279200,0.0,10.003,5,,2.44
1,-1.06,0.75,-0.7,0.85,1.58,1555282800,0.0,10.003,0,,2.41
2,-1.79,0.75,-0.7,0.91,0.57,1555286400,0.0,10.003,14,,2.0
3,-2.45,0.75,-0.7,0.91,0.57,1555290000,0.0,10.003,335,,2.6
4,-2.62,0.75,-0.7,0.93,0.26,1555293600,0.0,10.003,337,,2.41
5,-0.42,0.75,-0.7,0.89,0.95,1555297200,0.0,10.003,9,,1.34
6,-1.52,0.75,0.01,0.93,0.95,1555300800,0.0,10.003,16,,2.15
7,-1.34,0.75,0.01,0.93,0.95,1555304400,0.0,9.691,9,,2.0
8,-0.98,0.75,0.32,0.91,1.64,1555308000,0.0,10.003,23,,2.41
9,0.45,0.75,0.99,0.85,3.33,1555311600,1.0,9.383,62,,3.07
10,1.94,0.75,2.0,0.79,5.33,1555315200,2.0,9.383,60,,4.6
11,4.69,0.36,3.39,0.76,7.33,1555318800,4.0,9.691,81,,4.06
12,10.02,0.36,3.7,0.65,10.02,1555322400,5.0,10.003,77,12.39,6.86
13,11.02,0.27,3.31,0.59,11.02,1555326000,6.0,10.003,77,,7.7
14,13.02,0.27,3.31,0.52,13.02,1555329600,6.0,10.003,77,,6.86
15,14.03,0.19,2.69,0.46,14.03,1555333200,5.0,10.003,86,,6.83
16,14.03,0.19,2.69,0.46,14.03,1555336800,4.0,10.003,73,,7.89
17,14.33,0.19,2.69,0.45,14.33,1555340400,2.0,10.003,86,,7.01
18,14.33,,1.68,0.42,14.33,1555344000,,10.003,83,,6.86
19,13.33,,1.38,0.44,13.33,1555347600,,10.003,80,,6.67
20,12.64,,0.69,0.44,12.64,1555351200,,10.003,90,,4.6
21,6.73,,0.99,0.59,8.64,1555354800,0.0,10.003,80,,3.25
22,4.92,,0.99,0.66,6.96,1555358400,0.0,10.003,79,,2.91
23,4.35,,-0.31,0.61,6.57,1555362000,0.0,10.003,76,,3.07
