,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-4.31,1.0,-4.16,0.72,0.24,1548975600,0,10.003,84,4.47
1,-4.2,1.0,-3.75,0.75,0.24,1548979200,0,10.003,66,4.31
2,-4.2,0.85,-3.16,0.78,0.24,1548982800,0,7.242,55,4.31
3,-4.12,0.85,-2.76,0.8,0.24,1548986400,0,1.929,69,4.19
4,-3.54,0.9,-2.17,0.84,0.24,1548990000,0,7.935,53,3.39
5,-2.75,0.9,-2.17,0.84,0.24,1548993600,0,8.349,54,2.51
6,0.81,0.9,-1.75,0.83,0.81,1548997200,0,7.935,30,0.87
7,-1.86,1.0,-1.17,0.87,0.81,1549000800,0,7.935,56,2.3
8,1.21,0.9,-1.17,0.84,1.21,1549004400,0,9.177,11,1.08
9,1.21,0.75,-1.17,0.84,1.21,1549008000,0,10.003,20,0.87
10,2.22,0.75,-1.17,0.78,2.22,1549011600,0,10.003,30,1.08
11,2.22,0.62,-0.76,0.81,2.22,1549015200,1,10.003,101,0.87
12,2.63,0.44,-0.76,0.78,2.63,1549018800,1,10.003,71,0.62
13,3.64,0.0,-0.19,0.76,3.64,1549022400,1,10.003,71,1.08
14,1.82,0.75,-0.19,0.75,3.82,1549026000,1,10.003,26,2.16
15,3.22,0.62,-0.19,0.78,3.22,1549029600,1,10.003,41,1.08
16,3.22,0.57,0.23,0.81,3.22,1549033200,0,10.003,50,1.28
17,0.86,0.19,-0.19,0.76,3.64,1549036800,0,10.003,35,3.01
18,0.36,0.0,-0.19,0.78,3.22,1549040400,0,10.003,20,3.01
19,-0.2,0.31,-0.19,0.78,3.22,1549044000,0,10.003,51,3.81
20,0.14,0.9,-0.19,0.78,3.22,1549047600,0,10.003,42,3.3
21,0.17,0.75,0.99,0.86,3.12,1549051200,0,10.003,20,3.1
22,0.73,0.75,0.99,0.8,4.13,1549054800,0,10.003,50,4.11
23,1.07,0.75,0.99,0.86,3.12,1549058400,0,10.003,50,2.09
