,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,13.95,0.53,12.69,0.92,13.95,1563055200,0,10.003,324.0,3.49
1,13.95,0.53,13.38,0.96,13.95,1563058800,0,10.003,248.0,1.19
2,12.99,0.36,12.95,1.0,12.95,1563062400,0,10.003,,
3,12.27,0.75,12.0,0.98,12.27,1563066000,0,10.003,306.0,1.0
4,11.96,0.75,11.96,1.0,11.96,1563069600,0,10.003,320.0,0.69
5,11.26,0.75,11.26,1.0,11.26,1563073200,0,10.003,251.0,0.69
6,11.96,0.75,11.96,1.0,11.96,1563076800,0,10.003,260.0,0.69
7,11.96,0.44,11.96,1.0,11.96,1563080400,0,10.003,60.0,1.0
8,13.28,0.44,13.26,1.0,13.26,1563084000,1,9.07,30.0,1.5
9,15.33,0.27,13.38,0.88,15.33,1563087600,2,8.625,41.0,1.5
10,17.34,0.36,12.38,0.73,17.34,1563091200,4,10.003,50.0,3.6
11,18.02,0.53,12.07,0.68,18.02,1563094800,5,10.003,80.0,2.25
12,19.03,0.44,11.38,0.61,19.03,1563098400,6,10.003,,
13,17.57,0.44,12.76,0.73,17.57,1563102000,7,10.003,60.0,3.44
14,17.27,0.44,11.07,0.67,17.27,1563105600,7,10.003,330.0,5.93
15,18.96,0.53,11.76,0.63,18.96,1563109200,6,10.003,356.0,5.77
16,19.27,0.36,11.07,0.59,19.27,1563112800,5,10.003,2.0,5.24
17,18.96,0.36,11.38,0.61,18.96,1563116400,4,10.003,355.0,4.63
18,17.65,0.53,12.69,0.73,17.65,1563120000,2,10.003,335.0,3.95
19,16.95,0.36,12.38,0.74,16.95,1563123600,1,10.003,328.0,3.48
20,16.64,0.27,12.69,0.77,16.64,1563127200,0,10.003,334.0,3.79
21,15.95,0.36,11.69,0.76,15.95,1563130800,0,10.003,355.0,3.6
22,15.33,0.65,11.69,0.79,15.33,1563134400,0,10.003,355.0,3.44
23,14.64,0.65,10.62,0.77,14.64,1563138000,0,10.003,353.0,3.82
